Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYT_M_R
1137,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1138,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1139,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1140,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1141,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1142,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
1143,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
1144,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1145,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1146,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1147,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1148,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1149,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1150,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1151,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1152,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
1153,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1154,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1155,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1156,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1157,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1158,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1159,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1160,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
1161,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1162,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1163,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1164,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1165,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1166,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1167,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1168,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1169,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1170,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1171,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1172,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1173,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1174,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1175,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1176,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
1177,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1178,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
1179,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
1180,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1181,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
1182,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1183,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1184,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1185,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1186,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1187,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1188,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1189,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1190,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1191,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1192,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1193,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1194,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
1195,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1196,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
1197,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1198,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
1199,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1200,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1201,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
1202,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
1203,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
1204,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1205,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
1206,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1207,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1208,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1209,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1210,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1211,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1212,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
1213,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1214,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1215,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
1216,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1217,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1218,Water,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1219,Water,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1220,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1221,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1222,Water,Forest,Water,Water,Water,Water,Wetland,Forest
1223,Water,Forest,Water,Water,Water,Water,Water,Water
1224,Water,Forest,Water,Water,Water,Water,Water,Forest
1225,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1226,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1227,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1228,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1229,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1230,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1231,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1232,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1233,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1234,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1235,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1236,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1237,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1238,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1239,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1240,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1241,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1242,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1243,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1244,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1245,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1246,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1247,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1248,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1249,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1250,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1251,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1252,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1253,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1254,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1255,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1256,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1257,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1258,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1259,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1260,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1261,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1262,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1263,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1264,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1265,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1266,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1267,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1268,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1269,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1270,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1271,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1272,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1273,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1274,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1275,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1276,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1277,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1278,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1279,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1280,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1281,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1282,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1283,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1284,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1285,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1286,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1287,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1288,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1289,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1290,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1291,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1292,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1293,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1294,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1295,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1296,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1297,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1298,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1299,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1300,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1301,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1302,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1303,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1304,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1305,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1306,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1307,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1308,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1309,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1310,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1311,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1312,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1313,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1314,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1315,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1316,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1317,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1318,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1319,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
1320,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1323,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1324,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1325,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1326,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1327,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1328,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1329,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1330,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
1331,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1332,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1333,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1334,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1335,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1336,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1337,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1338,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
1339,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1340,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1341,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1342,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1343,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1344,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1345,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1346,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1347,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1348,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1349,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1350,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1351,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1352,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1353,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1354,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1355,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1356,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1357,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1358,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1359,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1360,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1361,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1362,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1363,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1364,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1365,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1366,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1367,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
1368,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1369,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1370,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1371,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1372,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1373,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1374,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1375,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1376,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1377,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1378,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1379,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1380,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1381,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1382,Forest,NULL,Water,NULL,Water,NULL,Forest,Forest
1383,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1384,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
1385,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
1386,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
1387,Forest,NULL,Water,Water,Water,Bareland,Water,Water
1388,Forest,NULL,Water,Water,Water,Water,Wetland,Water
1389,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
1390,Forest,NULL,Water,Water,Water,Water,Water,Grassland
1391,Forest,NULL,Water,Water,Water,Water,Water,Water
1392,Forest,NULL,Water,Water,Water,Water,Forest,Water
1393,Forest,NULL,Water,Water,Water,Water,Forest,Forest
1394,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1395,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1396,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1397,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1398,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1399,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1400,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1401,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1402,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1403,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1404,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1405,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1406,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1407,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1408,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1409,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1410,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1411,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1412,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1413,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1414,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1415,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1416,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1417,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1418,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1419,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1420,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1421,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1422,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1423,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1424,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1425,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1426,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1427,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1428,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1429,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1430,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1431,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1432,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1433,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1434,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1435,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
1436,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1437,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1438,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1439,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1440,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1441,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1442,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1443,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1444,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1445,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1446,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1447,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1448,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1449,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
1450,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1451,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1452,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1453,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1454,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1455,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1456,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1457,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
