Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDK_M_R
8198,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8199,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8200,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8201,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8202,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
8203,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8204,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
8205,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8206,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8207,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
8208,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8209,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8210,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8211,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8212,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8213,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8214,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8215,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8216,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8217,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8218,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8219,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8220,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8221,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8222,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
8223,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
8224,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8225,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8226,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8227,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8228,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8229,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8230,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8231,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8232,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8233,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8234,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8235,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8236,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8237,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8238,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
8239,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8240,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8241,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8242,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8243,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8244,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8245,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8246,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8247,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
8248,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8249,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
8250,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8251,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8252,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8253,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8254,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8255,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8256,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8257,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8258,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8259,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8260,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8261,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
8262,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
8263,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8264,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
8265,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8266,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8267,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
8268,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8269,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8270,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8271,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8272,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8273,Bareland,Cropland,Water,NULL,Water,Cropland,Grassland,Bareland
8274,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8275,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8276,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8277,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8278,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8279,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8280,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8281,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8282,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8283,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8284,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8285,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
8286,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8287,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8288,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8289,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Water
8290,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8291,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
8292,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Grassland,Water
8293,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
8294,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Forest,Water
8295,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
8296,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8297,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8298,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8299,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8300,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8301,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8302,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8303,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8304,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8305,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8306,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
8307,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8308,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8309,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8310,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8311,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8312,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8313,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8314,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
8315,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8316,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8317,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8318,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8319,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
8320,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8321,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
8322,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8323,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8324,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
8325,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
8326,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
8327,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
8328,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Water
8329,Bareland,Bareland,Wetland,NULL,Wetland,Water,Shrubland,Water
8330,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
8331,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
8332,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
8333,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8334,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8335,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Cropland
8336,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8337,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
8338,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8339,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8340,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
8341,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8342,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
8343,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
8344,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
8345,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Bareland
8346,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
8347,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Shrubland,Water
8348,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
8349,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
8350,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Cropland
8351,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
8352,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
8353,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
8354,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Cropland
8355,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
8356,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
8357,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Forest,Water
8358,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Water
8359,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
8360,Bareland,Bareland,Wetland,Water,Wetland,Forest,Water,Water
8361,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8362,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8363,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8364,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8365,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
8366,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
8367,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
8368,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8369,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8370,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8371,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8372,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
8373,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
8374,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
8375,Bareland,Bareland,Water,NULL,Water,Bareland,Built-up,Bareland
8376,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Water
8377,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
8378,Bareland,Bareland,Water,Non_Water,Water,Bareland,NULL,Water
8379,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
8380,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Water
8381,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
8382,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
8383,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Forest
8384,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
8385,Bareland,Bareland,Water,Water,Water,NULL,Water,Cropland
8386,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
8387,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
8388,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
8389,Bareland,Bareland,Water,Water,Water,Water,Water,Water
8390,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8391,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
8392,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
8393,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
8394,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Water
8395,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
8396,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8397,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8398,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8399,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8400,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
8401,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8402,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8403,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8404,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8405,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8406,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8407,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8408,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8409,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8410,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8411,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8412,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8413,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8414,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8415,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8416,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8417,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8418,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8419,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8420,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8421,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8422,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8423,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
8424,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8425,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8426,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8427,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8428,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8429,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8430,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8431,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8432,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8433,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8434,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8435,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8436,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8437,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8438,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
8439,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Forest,Bareland
8440,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8441,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8442,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8443,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8444,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
8445,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8446,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8447,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8448,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8449,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
8450,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8451,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8452,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8453,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
8454,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8455,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8456,Bareland,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
8457,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
8458,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
8459,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
8460,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
8461,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
8462,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8463,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8464,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8465,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8466,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8467,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Water
8468,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
8469,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8470,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8471,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
8472,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8473,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8474,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8475,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
8476,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8477,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8478,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8479,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
8480,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8481,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8482,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
8483,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8484,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8485,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8486,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8487,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8488,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8489,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
8490,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8491,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
8492,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8493,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8494,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8495,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
8496,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8497,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
8498,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8499,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8500,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
8501,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8502,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8503,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8504,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8505,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8506,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
8507,Bareland,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
8508,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
