Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYM_M_R
2044,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2045,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2046,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2047,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2048,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2049,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2050,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2051,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2052,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2053,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2054,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2055,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2056,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2057,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2058,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2059,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2060,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2061,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2062,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2063,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2064,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2065,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2066,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2067,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2068,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2069,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2070,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2071,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2072,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2073,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2074,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2075,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2076,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2077,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2078,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2079,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2080,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2081,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2082,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2083,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2085,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2086,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2088,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2089,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2090,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2091,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2092,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2093,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2094,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2095,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2096,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2098,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2099,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2100,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2101,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2102,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2103,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2104,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2105,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2106,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2107,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2108,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2109,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2110,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2111,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2113,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2114,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2115,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2116,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2117,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2118,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2119,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2120,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2121,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2122,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2123,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2124,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2125,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2126,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2127,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2128,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2129,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2131,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2132,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2133,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2134,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2135,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2136,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2137,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2138,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2139,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2140,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2141,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2142,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2143,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2144,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2145,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
