Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHV_M_R
7018,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7019,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7020,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7021,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7022,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
7023,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
7024,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
7025,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7026,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7027,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7028,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7029,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7030,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7031,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7032,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7033,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7034,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7035,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7036,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7037,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7038,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
7039,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
7040,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
7041,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
7042,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
7043,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
7044,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
7045,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
7046,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7047,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
7048,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7049,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7050,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7051,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7052,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7053,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7054,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7055,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7056,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7057,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7058,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7059,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7060,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7061,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7062,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7063,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7064,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7065,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7066,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
7067,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7068,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7069,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7070,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7071,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
7072,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7073,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7074,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
7075,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7076,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7077,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7078,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7079,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,NULL,Forest
7080,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
7081,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
7082,Cropland,Cropland,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
7083,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7084,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
7085,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7086,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7087,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
7088,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Cropland
7089,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
7090,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
7091,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
7092,Cropland,Cropland,Water,NULL,Water,Forest,NULL,Forest
7093,Cropland,Cropland,Water,Non_Water,Water,Built-up,NULL,Grassland
7094,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7095,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7096,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7097,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7098,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7099,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7100,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7101,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7102,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7103,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7104,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7105,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7106,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7107,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7108,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7109,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7110,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
7111,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7112,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
7113,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7114,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7115,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7116,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7117,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7118,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7119,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7120,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7121,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7122,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7123,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7124,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7125,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7126,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7127,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7128,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7129,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7130,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7131,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7132,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7133,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7134,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7135,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7136,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7137,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7138,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
7139,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7140,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
7141,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7142,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7143,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7144,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7145,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7146,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
7147,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7148,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7149,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7150,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7151,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
7152,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
7153,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7154,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7155,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7156,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7157,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7158,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7159,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7160,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7161,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7162,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7163,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
7164,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7165,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7166,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
7167,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7168,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
7169,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7170,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
7171,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7172,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7173,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7174,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7175,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7176,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
7177,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7178,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
7179,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7180,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
7181,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
7182,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7183,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7184,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7185,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7186,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
7187,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
7188,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7189,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
7190,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7191,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7192,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7193,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
7194,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7195,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7196,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7197,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
7198,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
7199,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7200,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7201,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7202,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7203,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7204,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7205,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
7206,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7207,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland,Grassland,Cropland
7208,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland,Forest,Grassland
7209,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland,Forest,Forest
7210,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7211,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7212,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7213,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7214,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7215,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7216,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7217,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7218,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7219,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7220,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7221,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7222,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7223,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7224,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
7225,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7226,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7227,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7228,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7229,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7230,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7231,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
7232,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7233,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7234,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
7235,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
7236,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7237,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7238,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7239,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
7240,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
7241,Cropland,Bareland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7242,Cropland,Bareland,Water,Water,Water,Water,Water,Water
7243,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7244,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7245,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7246,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7247,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7248,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7249,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7250,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7251,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7252,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7253,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7254,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7255,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
7256,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7257,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7258,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7259,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
7260,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7261,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7262,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
7263,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7264,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
7265,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7266,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7267,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7268,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7269,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7270,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7271,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7272,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7273,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7274,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7275,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7276,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7277,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7278,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7279,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7280,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7281,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7282,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7283,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7284,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7285,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7286,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7287,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
7288,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7289,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7290,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7291,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7292,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7293,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7294,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7295,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7296,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7297,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7298,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7299,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7300,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7301,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7302,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7303,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7304,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7305,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7306,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7307,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
7308,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7309,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7310,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7311,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7312,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7313,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7314,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
