Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDK_M_R
1481,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1482,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1483,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1484,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1485,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1486,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1487,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1488,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1489,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1490,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1491,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1492,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1493,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
1494,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1495,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1496,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1497,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1498,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1499,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1500,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1501,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1502,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
1503,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1504,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1505,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1506,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1507,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1508,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1509,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1510,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1511,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1512,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1513,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1514,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1515,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1516,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1517,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1518,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1519,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1520,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1521,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
1522,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1523,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1524,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1525,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1526,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1527,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1528,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1529,Cropland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1530,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1531,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1532,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1533,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1534,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1535,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1536,Cropland,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1537,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1538,Cropland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1539,Cropland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1540,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1541,Cropland,Forest,Water,NULL,Water,NULL,Wetland,Forest
1542,Cropland,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
1543,Cropland,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1544,Cropland,Forest,Water,Water,Water,Water,Water,Wetland
1545,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1546,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1547,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1548,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1549,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1550,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1551,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1552,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1553,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1554,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1555,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1556,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1557,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1558,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1559,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1560,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1561,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1562,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1563,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1564,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1565,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1566,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1567,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1568,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
1569,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1570,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1571,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1572,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1573,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1574,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1575,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1576,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1577,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1578,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1579,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1580,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1581,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1582,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
1583,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1584,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
1585,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
1586,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1587,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
1588,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1589,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1590,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1591,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1592,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1593,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1594,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1595,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1596,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1597,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1598,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1599,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1600,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
1601,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1602,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1603,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1604,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1605,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1606,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1607,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
1608,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1609,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1610,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1611,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1612,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1613,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1614,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1615,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
1616,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1617,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1618,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1619,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1620,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1621,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
1622,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1623,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1624,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1625,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1626,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
1627,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1628,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1629,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1630,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1631,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1632,Wetland,NULL,Wetland,NULL,NULL,Wetland,Wetland,Wetland
1633,Wetland,NULL,Wetland,NULL,NULL,Wetland,Water,Wetland
1634,Wetland,NULL,Wetland,NULL,NULL,Water,Wetland,Wetland
1635,Wetland,NULL,Wetland,NULL,NULL,Water,Water,Wetland
1636,Wetland,NULL,Wetland,NULL,NULL,Water,Forest,Bareland
1637,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1638,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1639,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1640,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1641,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1642,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1643,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1644,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1645,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1646,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1647,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1648,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1649,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1650,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1651,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1652,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1653,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Bareland
1654,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
1655,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1656,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1657,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1658,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1659,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
1660,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
1661,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1662,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1663,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
1664,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1665,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
1666,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
1667,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1668,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1669,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1670,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1671,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1672,Wetland,NULL,Water,NULL,NULL,Water,Water,Wetland
1673,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1674,Wetland,NULL,Water,NULL,Water,Wetland,Water,Bareland
1675,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1676,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
1677,Wetland,NULL,Water,NULL,Water,Water,Water,Bareland
1678,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
1679,Wetland,NULL,Water,Water,Water,Wetland,NULL,Water
1680,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1681,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1682,Wetland,NULL,Water,Water,Water,Wetland,Water,Bareland
1683,Wetland,NULL,Water,Water,Water,Water,NULL,Wetland
1684,Wetland,NULL,Water,Water,Water,Water,NULL,Water
1685,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1686,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
1687,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1688,Wetland,NULL,Water,Water,Water,Water,Water,Bareland
1689,Wetland,NULL,Water,Water,Water,Water,Water,Water
1690,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1691,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1692,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1693,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1694,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1695,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1696,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1697,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1698,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1699,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1700,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1701,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1702,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1703,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1704,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1705,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
1706,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1707,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1708,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
1709,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1710,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1711,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1712,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1713,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1714,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1715,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1716,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1717,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1718,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1719,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1720,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
1721,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1722,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1723,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1724,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1725,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1726,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1727,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1728,Wetland,Wetland,Wetland,NULL,NULL,Water,Water,Wetland
1729,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1730,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1731,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
1732,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
1733,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1734,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1735,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1736,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
1737,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1738,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1739,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
1740,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
1741,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1742,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1743,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1744,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1745,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1746,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1747,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1748,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1749,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1750,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
1751,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
1752,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1753,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1754,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
1755,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1756,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1757,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1758,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1759,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
1760,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1761,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1762,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
1763,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
1764,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1765,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1766,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1767,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1768,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1769,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1770,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1771,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
1772,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1773,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1774,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1775,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1776,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1777,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1778,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1779,Wetland,Wetland,Wetland,Water,NULL,Water,Water,Wetland
1780,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1781,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
1782,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1783,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1784,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1785,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
1786,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1787,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
1788,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1789,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
1790,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
1791,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Bareland
1792,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Water
1793,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1794,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1795,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1796,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
1797,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1798,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1799,Wetland,Wetland,Water,NULL,NULL,Water,Water,Wetland
1800,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1801,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1802,Wetland,Wetland,Water,NULL,Water,Water,NULL,Water
1803,Wetland,Wetland,Water,NULL,Water,Water,NULL,Forest
1804,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1805,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1806,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
1807,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1808,Wetland,Wetland,Water,Non_Water,Water,Water,NULL,Bareland
1809,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1810,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1811,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1812,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
1813,Wetland,Wetland,Water,Water,NULL,Water,Water,Wetland
1814,Wetland,Wetland,Water,Water,NULL,Water,Water,Forest
1815,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
1816,Wetland,Wetland,Water,Water,Water,Grassland,Water,Wetland
1817,Wetland,Wetland,Water,Water,Water,Grassland,Water,Water
