Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFA_M_R
2258,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
2259,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2260,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2261,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2262,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2263,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2264,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2265,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
2266,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
2267,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
2268,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
2269,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2270,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2271,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2272,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2273,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2274,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2275,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2276,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2277,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2278,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2279,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2280,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2281,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2282,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2283,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2284,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2285,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2286,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2287,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2288,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2289,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2290,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2291,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2292,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2293,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2294,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2295,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2296,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2297,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2298,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2299,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
2300,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2301,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2302,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2303,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2304,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2305,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2306,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
2307,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2308,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2309,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2310,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2311,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2312,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2313,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2314,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2315,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2316,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2317,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2318,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2319,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2320,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2321,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2322,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2323,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2324,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2325,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2326,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2327,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2328,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2329,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2330,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2331,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2332,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2333,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2334,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2335,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2336,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2337,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
2338,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2339,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2340,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2341,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2342,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2343,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2344,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2345,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
2346,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2347,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2348,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2349,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2350,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2351,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2352,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
2353,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2354,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2355,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2356,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2357,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2358,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2359,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2360,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
2361,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2362,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
2363,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
2364,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2365,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2366,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
2367,Forest,Wetland,Water,NULL,Water,Wetland,Water,Water
2368,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
2369,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
2370,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
2371,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
2372,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
2373,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
2374,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
2375,Forest,Wetland,Water,NULL,Water,Water,Water,Water
2376,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
2377,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
2378,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2379,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
2380,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
2381,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2382,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
2383,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
2384,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
2385,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
2386,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
2387,Forest,Wetland,Water,Non_Water,Water,Water,Water,Grassland
2388,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
2389,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
2390,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
2391,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
2392,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2393,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2394,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
2395,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2396,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
2397,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
2398,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
2399,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
2400,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
2401,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
2402,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
2403,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
2404,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
2405,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
2406,Forest,Wetland,Water,Water,Water,Water,Water,Water
2407,Forest,Wetland,Water,Water,Water,Water,Water,Forest
2408,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2409,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2410,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2411,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2412,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2413,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2414,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2415,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2416,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2417,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2418,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
2419,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2420,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2421,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2422,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2423,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2424,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
2425,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
2426,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2427,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2428,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2429,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2430,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2431,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2432,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2433,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2434,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2435,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
2436,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest,Forest
2437,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2438,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
2439,Forest,Bareland,Wetland,NULL,Wetland,Forest,Water,Forest
2440,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2441,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
2442,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
2443,Forest,Bareland,Water,Water,Water,Wetland,Wetland,Grassland
2444,Forest,Bareland,Water,Water,Water,Wetland,Water,Grassland
2445,Forest,Bareland,Water,Water,Water,Water,Wetland,Forest
2446,Forest,Bareland,Water,Water,Water,Water,Water,Wetland
2447,Forest,Bareland,Water,Water,Water,Water,Water,Forest
2448,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2449,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2450,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2451,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2452,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2453,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2454,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2455,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2456,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2457,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2458,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2459,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2460,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2461,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2462,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2463,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2464,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2465,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2466,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2467,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2468,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2469,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2470,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2471,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2472,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2473,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2474,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2475,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2476,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2477,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2478,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2479,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2480,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2481,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2482,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2483,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2484,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2485,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2486,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Water
2487,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2488,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2489,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2490,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2491,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2492,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2493,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2494,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
2495,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2496,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2497,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2498,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2499,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2500,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2501,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2502,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2503,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2504,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2505,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2506,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2507,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2508,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2509,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2510,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2511,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2512,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2513,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2514,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2515,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2516,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2517,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2518,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2519,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
2520,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2521,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
2522,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2523,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2524,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2525,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2526,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2527,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2528,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2529,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2530,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2531,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
2532,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2533,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2534,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2535,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2536,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2537,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2538,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2539,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
2540,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
2541,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2542,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
2543,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2544,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2545,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2546,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2547,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
2548,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
2549,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
2550,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
2551,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
2552,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2553,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2554,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2555,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Water
2556,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
2557,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2558,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2559,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2560,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2561,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
2562,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
2563,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
2564,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
2565,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2566,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2567,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
2568,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2569,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2570,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2571,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2572,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Bareland
2573,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
2574,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2575,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2576,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2577,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2578,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2579,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
2580,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
2581,Forest,Built-up,Water,NULL,Water,Wetland,Bareland,Forest
2582,Forest,Built-up,Water,Non_Water,Water,Wetland,Water,Forest
2583,Forest,Built-up,Water,Water,Water,NULL,Wetland,Grassland
2584,Forest,Built-up,Water,Water,Water,Wetland,Water,Grassland
2585,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2586,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2587,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2588,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2589,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2590,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2591,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2592,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2593,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2594,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2595,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
