Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R
2052,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2053,Bareland,Forest,Water,NULL,Water,NULL,NULL,Cropland
2054,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2055,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2056,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2057,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2058,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2059,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2060,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2061,Bareland,Forest,Water,Water,Water,NULL,NULL,Cropland
2062,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2063,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2064,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2065,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2066,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2068,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2069,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2070,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2071,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2072,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2073,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2074,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2075,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2076,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2077,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2078,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2079,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2080,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2082,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2083,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2084,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2085,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2086,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2087,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2088,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2089,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2090,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2091,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2093,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2094,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2095,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2096,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2097,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2098,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2099,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2100,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2101,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2102,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2103,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2104,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2105,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2106,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2107,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2109,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2110,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2111,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2112,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2113,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2114,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2115,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2116,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2117,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2118,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2119,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2120,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2121,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2122,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2124,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2125,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2126,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2127,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2128,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2129,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2130,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2131,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2132,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2133,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2134,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2135,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2136,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2137,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2138,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2139,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2140,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2141,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2142,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2143,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2144,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2145,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2146,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2147,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2148,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2149,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2150,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2151,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2152,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2153,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2154,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2155,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2157,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2159,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2160,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2161,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2162,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2163,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2164,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2165,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2166,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2167,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2168,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2169,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2170,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2171,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2173,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2174,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2175,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2177,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2178,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2179,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2180,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2181,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2182,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2183,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2184,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2185,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2186,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2187,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2188,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2189,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2190,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2191,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2192,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2193,Water,NULL,Water,Water,Water,NULL,NULL,Water
2194,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2195,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2196,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2198,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2199,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2200,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2201,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2202,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2203,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2204,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2205,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2206,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2207,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2208,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2209,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2210,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2211,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2212,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2213,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2214,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2215,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2216,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2217,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2218,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2219,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2220,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2221,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2222,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2223,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2224,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2225,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2226,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2227,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2228,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2229,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2230,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2231,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2232,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2233,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2234,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2235,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2236,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2237,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2238,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2239,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2240,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2241,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2242,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2243,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2244,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2246,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2247,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2248,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2249,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2250,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2251,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2252,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2253,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2254,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2255,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2256,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2257,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2258,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2259,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2260,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2261,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2262,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2263,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2264,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2265,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2266,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2267,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2269,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2270,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2271,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2272,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2273,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2274,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2275,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2276,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2277,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2278,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2279,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2280,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2281,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2282,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2283,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2284,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2285,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2286,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2287,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2288,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2289,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2290,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2291,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2292,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2293,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2294,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2295,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2296,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2297,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2298,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2299,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2300,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2301,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2302,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2303,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2304,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2305,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2306,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2307,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2308,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2309,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2310,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2311,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2312,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2313,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2314,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2315,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2316,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2317,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2318,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2319,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2320,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2321,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2322,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2323,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2324,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2325,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2326,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2327,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2329,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2330,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2331,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2332,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2333,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2334,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2335,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2336,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2337,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2338,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2339,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2341,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2342,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2343,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2344,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2345,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2346,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2347,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2348,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2349,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2350,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2351,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2352,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2353,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2354,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2355,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2356,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2357,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2358,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2359,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2360,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2361,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2362,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2363,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2364,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2365,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2366,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2367,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2368,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2369,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2370,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2371,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2372,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2373,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2374,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2375,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2376,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2377,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2378,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2379,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2380,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2381,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2382,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2383,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2384,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2385,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2386,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2387,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2388,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2389,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2390,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2391,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2392,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2393,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2394,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2395,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2396,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2397,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2398,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
