Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R
7193,Cropland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
7194,Cropland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
7195,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7196,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
7197,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7198,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7199,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
7200,Cropland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Cropland
7201,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7202,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
7203,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
7204,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7205,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7206,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
7207,Cropland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
7208,Cropland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
7209,Cropland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
7210,Cropland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
7211,Cropland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
7212,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7213,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
7214,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7215,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7216,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
7217,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7218,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
7219,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
7220,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7221,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7222,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
7223,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
7224,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
7225,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7226,Cropland,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
7227,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
7228,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
7229,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
7230,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
7231,Cropland,Cropland,Wetland,Water,Wetland,NULL,Shrubland,NULL
7232,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
7233,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Cropland
7234,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Wetland
7235,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
7236,Cropland,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
7237,Cropland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7238,Cropland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
7239,Cropland,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
7240,Cropland,Cropland,Wetland,Water,Wetland,Grassland,NULL,Cropland
7241,Cropland,Cropland,Wetland,Water,Wetland,Grassland,NULL,Wetland
7242,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
7243,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7244,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7245,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7246,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
7247,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Cropland
7248,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
7249,Cropland,Cropland,Wetland,Water,Wetland,Water,NULL,Wetland
7250,Cropland,Cropland,Wetland,Water,Wetland,Water,NULL,Water
7251,Cropland,Cropland,Wetland,Water,Wetland,Water,Shrubland,Wetland
7252,Cropland,Cropland,Wetland,Water,Wetland,Water,Shrubland,Water
7253,Cropland,Cropland,Wetland,Water,Wetland,Water,Shrubland,Forest
7254,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
7255,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
7256,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7257,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Cropland
7258,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7259,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7260,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7261,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
7262,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7263,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7264,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7265,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7266,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
7267,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7268,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
7269,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7270,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
7271,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7272,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
7273,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7274,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7275,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7276,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7277,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7278,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7279,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7280,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7281,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7282,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7283,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7284,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7285,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7286,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7287,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7288,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
7289,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7290,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7291,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7292,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7293,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7294,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7295,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7296,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7297,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7298,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7299,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7300,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7301,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7302,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7303,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7304,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7305,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7306,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7307,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7308,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
7309,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7310,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7311,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7312,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7313,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7314,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7315,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7316,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
7317,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7318,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7319,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7320,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7321,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7322,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7323,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7324,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7325,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7326,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7327,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7328,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7329,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7330,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7331,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7332,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7333,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7334,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7335,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7336,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7337,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7338,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7339,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7340,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7341,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7342,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7343,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7344,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7345,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7346,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7347,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7348,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7349,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7350,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7351,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7352,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
7353,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7354,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7355,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
7356,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
7357,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7358,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7359,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
7360,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7361,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7362,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7363,Cropland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
7364,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7365,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7366,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7367,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
7368,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7369,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7370,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7371,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7372,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7373,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7374,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7375,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
7376,Cropland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7377,Cropland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7378,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7379,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7380,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
7381,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7382,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
7383,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7384,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
7385,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
7386,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7387,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
7388,Cropland,Wetland,Wetland,Water,Wetland,NULL,Grassland,Grassland
7389,Cropland,Wetland,Wetland,Water,Wetland,NULL,Grassland,Forest
7390,Cropland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Cropland
7391,Cropland,Wetland,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7392,Cropland,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
7393,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Cropland
7394,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7395,Cropland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
7396,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
7397,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7398,Cropland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7399,Cropland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7400,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7401,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7402,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7403,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7404,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
7405,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7406,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7407,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
7408,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7409,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7410,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7411,Cropland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
7412,Cropland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
7413,Cropland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Water
7414,Cropland,Bareland,Wetland,Water,Wetland,Grassland,NULL,Cropland
7415,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
7416,Cropland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
7417,Cropland,Bareland,Wetland,Water,Wetland,Water,NULL,Wetland
7418,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
7419,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7420,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7421,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7422,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7423,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7424,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7425,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Cropland
7426,Cropland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7427,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7428,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7429,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7430,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7431,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7432,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
7433,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7434,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7435,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7436,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7437,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7438,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7439,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7440,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7441,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7442,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7443,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
7444,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
7445,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
7446,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
7447,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7448,Cropland,Built-up,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7449,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7450,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7451,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7452,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
7453,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7454,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7455,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7456,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7457,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7458,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7459,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7460,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7461,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7462,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7463,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7464,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7465,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7466,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7467,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7468,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7469,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7470,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7471,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
7472,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7473,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7474,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7475,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7476,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7477,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7478,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7479,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7480,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7481,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7482,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7483,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7484,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7485,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7486,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7487,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7488,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7489,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
7490,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
7491,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7492,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7493,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7494,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7495,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7496,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7497,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7498,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7499,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
7500,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7501,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7502,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7503,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7504,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7505,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
