Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHK_M_R
6146,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6147,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6148,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6149,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6150,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6151,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6152,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6153,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6154,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6155,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6156,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6157,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6158,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6159,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6160,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6161,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6162,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6163,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6164,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6165,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6166,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6167,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6168,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
6169,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6170,Wetland,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
6171,Wetland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
6172,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6173,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6174,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6175,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6176,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6177,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6178,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6179,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
6180,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
6181,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
6182,Wetland,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
6183,Wetland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
6184,Wetland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
6185,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
6186,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
6187,Wetland,NULL,Wetland,Water,Wetland,Water,Forest,Water
6188,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Water
6189,Wetland,NULL,Water,Non_Water,Water,Wetland,Shrubland,Water
6190,Wetland,NULL,Water,Water,Water,Wetland,Shrubland,Water
6191,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
6192,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Water
6193,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
6194,Wetland,NULL,Water,Water,Water,Wetland,Forest,Water
6195,Wetland,NULL,Water,Water,Water,Bareland,Shrubland,Water
6196,Wetland,NULL,Water,Water,Water,Water,NULL,Water
6197,Wetland,NULL,Water,Water,Water,Water,Shrubland,Water
6198,Wetland,NULL,Water,Water,Water,Water,Grassland,Water
6199,Wetland,NULL,Water,Water,Water,Water,Water,Water
6200,Wetland,NULL,Water,Water,Water,Water,Forest,Water
6201,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6202,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6203,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6204,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6205,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6206,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
6207,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6208,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6209,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
6210,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
6211,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
6212,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
6213,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
6214,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
6215,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
6216,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
6217,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Water
6218,Wetland,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
6219,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
6220,Wetland,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
6221,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6222,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6223,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6224,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6225,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
6226,Wetland,Wetland,Water,Water,Water,Water,Water,Water
6227,Wetland,Wetland,Water,Water,Water,Water,Forest,Water
6228,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6229,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6230,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6231,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6232,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6233,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6234,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6235,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6236,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6237,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6238,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6239,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
6240,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
6241,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
6242,Wetland,Water,Water,NULL,Water,Bareland,Water,Wetland
6243,Wetland,Water,Water,Non_Water,Water,Bareland,Shrubland,Wetland
6244,Wetland,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
6245,Wetland,Water,Water,Water,Water,Bareland,Water,Wetland
6246,Wetland,Water,Water,Water,Water,Water,Shrubland,Water
6247,Wetland,Water,Water,Water,Water,Water,Water,Water
6248,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6249,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6250,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6251,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6252,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
6253,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6254,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6255,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
6256,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
6257,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
6258,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
6259,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
6260,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6261,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6262,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
6263,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6264,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6265,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6266,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6267,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6268,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6269,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6270,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6271,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
6272,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6273,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6274,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6275,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6276,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6277,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6278,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
6279,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6280,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6281,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6282,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6283,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6284,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6285,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6286,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6287,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6288,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6289,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6290,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6291,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6292,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6293,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6294,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6295,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6296,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6297,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6298,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6299,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6300,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6301,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6302,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6303,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6304,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
6305,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
6306,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6307,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6308,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6309,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6310,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6311,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6312,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
6313,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6314,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
6315,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
6316,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6317,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6318,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
6319,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6320,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6321,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6322,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6323,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6324,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6325,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6326,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6327,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6328,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6329,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6330,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6331,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
6332,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
6333,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
6334,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
6335,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6336,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6337,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6338,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6339,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6340,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6341,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6342,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
6343,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
6344,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6345,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6346,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6347,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6348,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6349,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6350,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6351,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6352,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
6353,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6354,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6355,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6356,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6357,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
6358,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6359,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6360,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6361,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6362,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6363,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6364,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6365,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
6366,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
6367,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6368,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6369,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6370,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
6371,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6372,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6373,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6374,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6375,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6376,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6377,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6378,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6379,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6380,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
6381,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6382,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6383,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6384,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6385,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6386,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
6387,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6388,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6389,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
6390,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6391,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6392,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6393,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6394,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6395,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6396,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6397,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6398,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6399,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6400,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6401,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6402,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6403,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6404,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6405,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6406,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6407,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6408,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6409,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6410,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6411,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6412,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6413,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6414,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6415,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6416,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6417,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6418,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
6419,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6420,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
6421,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6422,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6423,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6424,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6425,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6426,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6427,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6428,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6429,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6430,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6431,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6432,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6433,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6434,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
6435,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
6436,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6437,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6438,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6439,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6440,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6441,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
6442,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6443,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6444,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6445,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6446,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6447,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6448,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
6449,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6450,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6452,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6453,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6454,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6455,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6456,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6457,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6459,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
6463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6465,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
6466,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6467,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6468,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
