Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXF_M_R
1835,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1836,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1837,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1839,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1840,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1841,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1842,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1843,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1844,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1845,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1846,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1847,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1848,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1849,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1850,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1851,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1852,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1853,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1854,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1855,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1856,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1857,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1858,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1859,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1860,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1861,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1862,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1863,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1864,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1865,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1866,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1867,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1868,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1869,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1870,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1871,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1872,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1873,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1874,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1875,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1876,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1877,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1878,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1879,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1880,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1881,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1882,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1883,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1884,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1885,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1886,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1887,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1888,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1889,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1890,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1891,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1892,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1893,Water,NULL,Water,Water,Water,NULL,NULL,Water
1894,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1895,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1897,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1898,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1901,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1902,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1903,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1904,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1905,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1906,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1907,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1908,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1910,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1911,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1912,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1913,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1914,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1915,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1916,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1917,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1919,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1920,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1921,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1922,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1923,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1924,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1925,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1926,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1927,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1928,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1929,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1930,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1931,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1932,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1933,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1934,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1935,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1936,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1937,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1938,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1939,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1940,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1941,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1942,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1943,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1944,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1945,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1946,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1947,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1948,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1949,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1950,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1951,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1952,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1953,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1954,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1955,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1956,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1957,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1958,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1959,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1960,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1961,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1962,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1963,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1964,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1965,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1966,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1967,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1968,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1969,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1970,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1971,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1972,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1973,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1974,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1975,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1976,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1977,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1978,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1979,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1980,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1981,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1982,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1983,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1984,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1985,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1986,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1987,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1988,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1989,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1990,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1991,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1992,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1993,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1994,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1995,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1996,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1997,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1998,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1999,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2000,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2001,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2002,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2003,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2004,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2005,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2006,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2007,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2008,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2009,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2010,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2011,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2012,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2013,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2014,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2015,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2016,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2017,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2018,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2019,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2020,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2022,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2023,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2024,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2025,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2026,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2027,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2028,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2029,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2030,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2031,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2032,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2033,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2034,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2035,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2036,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2037,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2038,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2039,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2040,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2041,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2042,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2043,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2044,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2045,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2046,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2048,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2049,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2050,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2051,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2052,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2053,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2054,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2055,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2056,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2057,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2058,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2059,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2060,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2061,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2062,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2063,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2066,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2067,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2068,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2069,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2070,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2071,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2072,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2073,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2074,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2075,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2076,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2077,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2078,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2079,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2080,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2081,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2082,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2083,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2084,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2085,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2086,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2087,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2088,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2089,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2090,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2091,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2092,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2093,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2094,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2095,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2096,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2097,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2098,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2099,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2100,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2101,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2102,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2103,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2104,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2105,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2106,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2107,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2108,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2109,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2110,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2111,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2112,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2114,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2115,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2116,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2117,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2118,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2119,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2120,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2121,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2122,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2123,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2124,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2125,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2126,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2127,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2128,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2129,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2130,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2131,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2132,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
2133,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
2134,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2135,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2136,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2137,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2138,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2139,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2140,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2141,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2142,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2143,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2144,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2145,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2146,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2147,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2148,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2149,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2150,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2151,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2152,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2153,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2154,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2155,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2156,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2157,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2158,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2160,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2161,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2162,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2163,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2164,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2165,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2166,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2167,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2168,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2169,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2170,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2171,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2172,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2173,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2174,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2175,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2176,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2177,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2178,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2179,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2180,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2181,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2182,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2183,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2184,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2185,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2186,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2187,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2188,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
