Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRL_M_R
4727,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4728,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4729,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4730,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4731,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4732,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4733,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4734,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4735,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
4736,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4737,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
4738,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4739,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4740,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4741,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
4742,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4743,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4744,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4745,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4746,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
4747,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4748,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4749,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4750,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
4751,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
4752,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
4753,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4754,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4755,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4756,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4757,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4758,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4759,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4760,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4761,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4762,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4763,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4764,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4765,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
4766,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4767,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4768,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4769,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4770,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4771,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4772,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
4773,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4774,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
4775,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4776,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
4777,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4778,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4779,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4780,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4781,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4782,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4783,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4784,Cropland,NULL,Water,NULL,Water,Cropland,NULL,Grassland
4785,Cropland,NULL,Water,NULL,Water,Cropland,NULL,Built-up
4786,Cropland,NULL,Water,NULL,Water,Cropland,Forest,Grassland
4787,Cropland,NULL,Water,NULL,Water,Cropland,Forest,Forest
4788,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4789,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4790,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4791,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4792,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4793,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4794,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4795,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4796,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4797,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4798,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4799,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4800,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4801,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4802,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4803,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4804,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4805,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4806,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4807,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4808,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
4809,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4810,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4811,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4812,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4813,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4814,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4815,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4816,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4817,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4818,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4819,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4820,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4821,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4822,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4823,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4824,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4825,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4826,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
4827,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4828,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4829,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4830,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4831,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
4832,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4833,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4834,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4835,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4836,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4837,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4838,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4839,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Built-up
4840,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4841,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4842,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4843,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4844,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4845,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4846,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4847,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4848,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4849,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4850,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4851,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4852,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4853,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4854,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4855,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4856,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4857,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4858,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4859,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4860,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
4861,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4862,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4863,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4864,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4865,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4866,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4867,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4868,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4869,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4870,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4871,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4872,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4873,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4874,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4875,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4876,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4877,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4878,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4879,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4880,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
4881,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4882,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4883,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4884,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4885,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4886,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4887,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
4888,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4889,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
4890,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4891,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4892,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4893,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4894,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4895,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4896,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4897,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4898,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4899,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4900,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4901,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4902,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4903,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4904,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4905,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4906,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4907,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4908,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4909,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4910,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4911,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4912,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4913,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4914,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4915,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4916,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4917,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4918,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
4919,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4920,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4921,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4922,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
4923,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4924,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4925,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4926,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4927,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4928,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4929,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4930,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4931,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
4932,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4933,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4934,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4935,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4936,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4937,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4938,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
4939,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
4940,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
4941,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4942,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4943,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4944,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
4945,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4946,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4947,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4948,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4949,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
4950,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4951,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4952,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4953,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4954,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4955,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4956,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4957,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4958,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4959,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4960,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4961,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4962,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
4963,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4964,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4965,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
4966,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
4967,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
4968,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4969,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
4970,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4971,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4972,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
4973,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
4974,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
4975,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4976,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4977,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4978,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4979,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4980,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4981,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4982,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4983,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4984,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4985,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4986,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4987,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4988,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4989,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4990,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4991,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4992,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4993,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4994,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4995,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4996,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
4997,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
4998,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4999,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5000,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
5001,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5002,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5003,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5004,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5005,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5006,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5007,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5008,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5009,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5010,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5011,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5012,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5013,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5014,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5015,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5016,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5017,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5018,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5019,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5020,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5021,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
5022,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5023,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5024,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5025,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
5026,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5027,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5028,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5029,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5030,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5031,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5032,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5033,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5034,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5035,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
