Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFA_M_R
8212,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8213,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8214,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8215,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8216,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8217,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
8218,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
8219,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
8220,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
8221,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
8222,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8223,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
8224,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
8225,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8226,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8227,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
8228,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
8229,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
8230,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Wetland
8231,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
8232,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8233,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8234,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8235,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8236,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8237,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8238,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8239,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8240,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8241,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8242,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
8243,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
8244,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
8245,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
8246,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
8247,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8248,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8249,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8250,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
8251,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
8252,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8253,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
8254,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
8255,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
8256,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
8257,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8258,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8259,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
8260,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8261,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8262,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8263,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8264,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8265,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8266,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
8267,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8268,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
8269,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
8270,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
8271,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8272,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
8273,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
8274,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8275,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8276,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
8277,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8278,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
8279,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8280,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8281,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
8282,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
8283,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8284,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8285,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8286,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8287,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
8288,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8289,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8290,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8291,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8292,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8293,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
8294,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8295,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8296,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8297,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8298,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8299,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8300,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
8301,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
8302,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8303,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
8304,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8305,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
8306,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Forest
8307,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8308,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
8309,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
8310,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8311,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
8312,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8313,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8314,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
8315,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8316,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8317,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
8318,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
8319,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
8320,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8321,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8322,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
8323,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8324,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
8325,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8326,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
8327,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Cropland
8328,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
8329,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8330,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8331,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8332,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8333,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8334,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8335,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
8336,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
8337,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8338,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8339,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
8340,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8341,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
8342,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
8343,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8344,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
8345,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8346,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
8347,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
8348,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
8349,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
8350,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8351,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
8352,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
8353,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
8354,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
8355,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
8356,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
8357,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
8358,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
8359,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Forest
8360,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8361,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8362,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8363,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8364,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8365,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8366,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
8367,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8368,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8369,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
8370,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
8371,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Water,Forest
8372,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8373,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
8374,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
8375,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
8376,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
8377,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8378,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8379,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8380,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8381,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
8382,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
8383,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
8384,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
8385,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
8386,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
8387,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8388,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
8389,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8390,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
8391,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
8392,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Water
8393,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Water
8394,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8395,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
8396,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Built-up
8397,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
8398,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
8399,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
8400,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Water
8401,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Water
8402,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
8403,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
8404,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
8405,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
8406,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
8407,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
8408,Water,Water,Cropland,Water,Non_Wetland,Wetland,Forest,Water
8409,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8410,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
8411,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
8412,Water,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
8413,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8414,Water,Water,Cropland,Water,Non_Wetland,Built-up,NULL,Bareland
8415,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Water
8416,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
8417,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
8418,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
8419,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
8420,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
8421,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
8422,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8423,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
8424,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8425,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8426,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
8427,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
8428,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
8429,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
8430,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
8431,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
8432,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8433,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8434,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8435,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8436,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
8437,Water,Water,Wetland,NULL,Wetland,NULL,Water,Built-up
8438,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8439,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8440,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8441,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Grassland
8442,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Water
8443,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
8444,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8445,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8446,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
8447,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
8448,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8449,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8450,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8451,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8452,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8453,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8454,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8455,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8456,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8457,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8458,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
8459,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
8460,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
8461,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8462,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8463,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8464,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8465,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8466,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8467,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8468,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8469,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
8470,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
8471,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8472,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8473,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8474,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8475,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
8476,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8477,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8478,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8479,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
8480,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
8481,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8482,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8483,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
8484,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8485,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8486,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8487,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8488,Water,Water,Wetland,Non_Water,Wetland,NULL,Built-up,Built-up
8489,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
8490,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8491,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
8492,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8493,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8494,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8495,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
8496,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
8497,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
8498,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8499,Water,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
8500,Water,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
8501,Water,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Water
8502,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
8503,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
8504,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
8505,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
8506,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8507,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Cropland
8508,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
8509,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8510,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8511,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8512,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8513,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8514,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8515,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8516,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8517,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8518,Water,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Built-up
8519,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8520,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
8521,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8522,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
8523,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
8524,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
8525,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
8526,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8527,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8528,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8529,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8530,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
8531,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8532,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8533,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8534,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
8535,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8536,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8537,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
8538,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
8539,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8540,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8541,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8542,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Cropland
8543,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8544,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8545,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8546,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
8547,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
8548,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8549,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
8550,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
8551,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
8552,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
8553,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
8554,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8555,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Forest
8556,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
8557,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
8558,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
