Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPF_M_R
2042,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2043,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2044,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2045,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2046,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2047,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2048,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2049,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2050,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2051,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2052,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2053,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2054,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2055,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2056,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2057,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2058,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2059,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2060,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2061,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2062,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2063,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2064,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2065,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2066,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2067,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2068,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2069,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2070,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2071,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2072,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2073,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2074,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2075,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2076,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2077,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
2078,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
2079,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2080,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2081,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2082,Water,Forest,Water,Water,Water,NULL,NULL,Water
2083,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2084,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2085,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2086,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2087,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2088,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2089,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2090,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2091,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2092,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2093,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2094,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2095,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2096,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2098,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2099,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2100,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2101,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2102,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2103,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2104,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2105,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2106,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2107,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2108,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2109,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2110,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2111,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2112,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2113,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2114,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2115,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2116,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2117,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2118,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2119,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2120,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2121,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2122,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2123,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2124,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2125,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2126,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2127,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2128,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,NULL
2129,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2130,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Wetland
2131,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2132,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2133,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2134,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
2135,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2136,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2137,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2138,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2139,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2140,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2141,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2142,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2143,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2144,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2145,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2146,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2147,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2148,Permanent_ice_and_snow,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2149,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2150,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2151,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2152,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2154,Permanent_ice_and_snow,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2156,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2157,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2158,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2159,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2160,Permanent_ice_and_snow,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2161,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2162,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2163,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2164,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2165,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2166,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2167,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Permanent_ice_and_snow,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2170,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2171,Permanent_ice_and_snow,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2172,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2173,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2174,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2175,Permanent_ice_and_snow,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2176,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2177,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Forest
2178,Permanent_ice_and_snow,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2179,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2180,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2181,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2182,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2183,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2184,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2185,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2186,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2187,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2188,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2189,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2190,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2191,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2192,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2193,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2194,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2195,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2196,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2197,Permanent_ice_and_snow,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2198,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2199,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2200,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2201,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2202,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2203,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2204,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2205,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2206,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2207,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2208,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2209,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2210,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2211,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2212,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2213,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Forest
2214,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2215,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2216,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2217,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2218,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2219,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2220,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2221,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2223,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2224,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2225,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2226,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2227,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2228,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
2229,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2230,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2231,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2232,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2233,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2234,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2235,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2236,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2237,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2238,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2239,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2241,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2242,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2243,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2244,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2245,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2246,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2247,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2248,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2249,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2251,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2252,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2253,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2254,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2255,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2256,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2257,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2258,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2259,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2260,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2261,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2262,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2263,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2264,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2265,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2266,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2267,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2268,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2269,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2270,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2271,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2272,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2273,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2274,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2275,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2276,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2277,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2278,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2279,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2280,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2281,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2282,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2283,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2284,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2285,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2286,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2287,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2288,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2289,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2290,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2291,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2292,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2293,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2294,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2295,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2296,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2297,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2298,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2299,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2300,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2301,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2302,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2303,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2304,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2305,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2306,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2307,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2308,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2309,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2310,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2311,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2312,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2313,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2314,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2315,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2316,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2317,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2318,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2319,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2320,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2321,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2322,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2323,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2324,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2325,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2326,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2327,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2328,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2329,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2330,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2331,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2332,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2333,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2334,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2335,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2336,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2337,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2338,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2339,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2340,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
2341,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2342,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2343,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2344,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2345,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2346,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2347,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2348,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2349,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2350,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2351,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2352,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2353,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
