Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUC_M_R
11036,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11037,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
11038,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
11039,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
11040,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
11041,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
11042,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
11043,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
11044,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
11045,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
11046,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11047,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
11048,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
11049,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
11050,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
11051,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
11052,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11053,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
11054,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
11055,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11056,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11057,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11058,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
11059,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11060,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11061,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
11062,Water,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
11063,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11064,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11065,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
11066,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11067,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11068,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11069,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11070,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11071,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
11072,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11073,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11074,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11075,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11076,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
11077,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
11078,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11079,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11080,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
11081,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11082,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
11083,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11084,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11085,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
11086,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
11087,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
11088,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11089,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11090,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
11091,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11092,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11093,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11094,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11095,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11096,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11097,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11098,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11099,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11100,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11101,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11102,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11103,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11104,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11105,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11106,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11107,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
11108,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11109,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11110,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11111,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11112,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11113,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11114,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11115,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11116,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11117,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11118,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11119,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11120,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11121,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11122,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11123,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11124,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11125,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
11126,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11127,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
11128,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
11129,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11130,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
11131,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
11132,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11133,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
11134,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
11135,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
11136,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11137,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11138,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
11139,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
11140,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11141,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11142,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11143,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11144,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11145,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11146,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11147,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11148,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
11149,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
11150,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
11151,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11152,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
11153,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
11154,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11155,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11156,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
11157,Water,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Water
11158,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
11159,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Grassland,Grassland
11160,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
11161,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
11162,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
11163,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
11164,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
11165,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
11166,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
11167,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
11168,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
11169,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11170,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Cropland
11171,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
11172,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
11173,Water,NULL,Wetland,NULL,Wetland,NULL,Bareland,Bareland
11174,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
11175,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
11176,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
11177,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
11178,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
11179,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
11180,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11181,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11182,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11183,Water,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
11184,Water,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
11185,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
11186,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
11187,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
11188,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11189,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
11190,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
11191,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
11192,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
11193,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
11194,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
11195,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
11196,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Bareland
11197,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
11198,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
11199,Water,NULL,Wetland,Non_Water,NULL,Water,Water,Forest
11200,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
11201,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
11202,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11203,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11204,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
11205,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
11206,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11207,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11208,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
11209,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11210,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
11211,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11212,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
11213,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
11214,Water,NULL,Wetland,Water,NULL,NULL,NULL,Grassland
11215,Water,NULL,Wetland,Water,NULL,NULL,NULL,Water
11216,Water,NULL,Wetland,Water,NULL,Wetland,Water,Wetland
11217,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
11218,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
11219,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
11220,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
11221,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
11222,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Cropland
11223,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
11224,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
11225,Water,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
11226,Water,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
11227,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
11228,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
11229,Water,NULL,Wetland,Water,Wetland,NULL,Water,Forest
11230,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
11231,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
11232,Water,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
11233,Water,NULL,Wetland,Water,Wetland,Wetland,Built-up,Wetland
11234,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
11235,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
11236,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Built-up
11237,Water,NULL,Wetland,Water,Wetland,Bareland,Built-up,Water
11238,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
11239,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
11240,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
11241,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
11242,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
11243,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
11244,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
11245,Water,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
11246,Water,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
11247,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11248,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
11249,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
11250,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
11251,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
11252,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
11253,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
11254,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
11255,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
11256,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
11257,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
11258,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
11259,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
11260,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11261,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
11262,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
11263,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
11264,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
11265,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
11266,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
11267,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11268,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
11269,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
11270,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
11271,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
11272,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
11273,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
11274,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
11275,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
11276,Water,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
11277,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
11278,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
11279,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
11280,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11281,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
11282,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
11283,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
11284,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
11285,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11286,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11287,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11288,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11289,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
11290,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
11291,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
11292,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
11293,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
11294,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
11295,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
11296,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
11297,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
11298,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
11299,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11300,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11301,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11302,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
11303,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
11304,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
11305,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Built-up
11306,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11307,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11308,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
11309,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11310,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
11311,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11312,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11313,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
11314,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11315,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
11316,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
11317,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
11318,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11319,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
11320,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11321,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11322,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11323,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11324,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11325,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
11326,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
11327,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Water
11328,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
11329,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Water
11330,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
11331,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
11332,Water,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
11333,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
11334,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
11335,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
11336,Water,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
11337,Water,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11338,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
11339,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
11340,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
11341,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11342,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11343,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11344,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
11345,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11346,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11347,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
11348,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11349,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
11350,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
11351,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
11352,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
11353,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
11354,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
11355,Water,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
11356,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Grassland
11357,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Wetland
11358,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Water
11359,Water,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
11360,Water,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
11361,Water,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Built-up
11362,Water,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Water
11363,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
11364,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
11365,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
11366,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
11367,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
11368,Water,NULL,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
11369,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
11370,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
11371,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
11372,Water,NULL,Water,NULL,NULL,NULL,NULL,NULL
11373,Water,NULL,Water,NULL,NULL,NULL,NULL,Water
11374,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
11375,Water,NULL,Water,NULL,Water,NULL,NULL,Water
11376,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
11377,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
11378,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
11379,Water,NULL,Water,NULL,Water,NULL,Wetland,Wetland
11380,Water,NULL,Water,NULL,Water,NULL,Wetland,Water
11381,Water,NULL,Water,NULL,Water,NULL,Wetland,Forest
11382,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
11383,Water,NULL,Water,NULL,Water,NULL,Water,Cropland
11384,Water,NULL,Water,NULL,Water,NULL,Water,Wetland
11385,Water,NULL,Water,NULL,Water,NULL,Water,Bareland
11386,Water,NULL,Water,NULL,Water,NULL,Water,Water
11387,Water,NULL,Water,NULL,Water,NULL,Water,Forest
11388,Water,NULL,Water,NULL,Water,NULL,Forest,Forest
