Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
9565,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
9566,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
9567,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
9568,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
9569,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9570,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9571,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9572,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
9573,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
9574,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Water
9575,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9576,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
9577,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9578,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
9579,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
9580,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9581,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
9582,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Bareland,Wetland
9583,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9584,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
9585,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9586,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
9587,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
9588,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
9589,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
9590,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland,Wetland
9591,Water,Wetland,Wetland,Water,Wetland,NULL,Bareland,Water
9592,Water,Wetland,Wetland,Water,Wetland,NULL,Built-up,Wetland
9593,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
9594,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
9595,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
9596,Water,Wetland,Wetland,Water,Wetland,Grassland,NULL,Forest
9597,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
9598,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9599,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
9600,Water,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
9601,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
9602,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
9603,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
9604,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
9605,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Water
9606,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Wetland
9607,Water,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9608,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
9609,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
9610,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
9611,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
9612,Water,Wetland,Wetland,Water,Wetland,Bareland,Built-up,Wetland
9613,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
9614,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
9615,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
9616,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
9617,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
9618,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
9619,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
9620,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
9621,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
9622,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
9623,Water,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
9624,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
9625,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
9626,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
9627,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Water
9628,Water,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
9629,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
9630,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
9631,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
9632,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Water
9633,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9634,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
9635,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9636,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
9637,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
9638,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
9639,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9640,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
9641,Water,Wetland,Built-up,Water,Non_Wetland,Bareland,NULL,Wetland
9642,Water,Wetland,Water,NULL,Water,NULL,Bareland,Wetland
9643,Water,Wetland,Water,NULL,Water,NULL,Water,Water
9644,Water,Wetland,Water,NULL,Water,NULL,Water,Forest
9645,Water,Wetland,Water,NULL,Water,NULL,Forest,Water
9646,Water,Wetland,Water,NULL,Water,Wetland,NULL,Wetland
9647,Water,Wetland,Water,NULL,Water,Wetland,NULL,Forest
9648,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
9649,Water,Wetland,Water,NULL,Water,Bareland,NULL,Wetland
9650,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Water
9651,Water,Wetland,Water,NULL,Water,Bareland,Water,Water
9652,Water,Wetland,Water,NULL,Water,Water,NULL,Water
9653,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
9654,Water,Wetland,Water,NULL,Water,Water,Water,Water
9655,Water,Wetland,Water,NULL,Water,Forest,Water,Forest
9656,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
9657,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Water
9658,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9659,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
9660,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
9661,Water,Wetland,Water,Water,Water,NULL,Bareland,Wetland
9662,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
9663,Water,Wetland,Water,Water,Water,NULL,Water,Water
9664,Water,Wetland,Water,Water,Water,Wetland,NULL,Water
9665,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
9666,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
9667,Water,Wetland,Water,Water,Water,Wetland,Water,Water
9668,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
9669,Water,Wetland,Water,Water,Water,Bareland,NULL,Water
9670,Water,Wetland,Water,Water,Water,Bareland,Bareland,Wetland
9671,Water,Wetland,Water,Water,Water,Bareland,Bareland,Water
9672,Water,Wetland,Water,Water,Water,Bareland,Water,Water
9673,Water,Wetland,Water,Water,Water,Water,NULL,Wetland
9674,Water,Wetland,Water,Water,Water,Water,NULL,Water
9675,Water,Wetland,Water,Water,Water,Water,Wetland,Water
9676,Water,Wetland,Water,Water,Water,Water,Bareland,Wetland
9677,Water,Wetland,Water,Water,Water,Water,Bareland,Water
9678,Water,Wetland,Water,Water,Water,Water,Water,Wetland
9679,Water,Wetland,Water,Water,Water,Water,Water,Water
9680,Water,Wetland,Water,Water,Water,Forest,Water,Forest
9681,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9682,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9683,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9684,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9685,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9686,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9687,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9688,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Water
9689,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
9690,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9691,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9692,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9693,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9694,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9695,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9696,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9697,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9698,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9699,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9700,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9701,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9702,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9703,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9704,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9705,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9706,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9707,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9708,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9709,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
9710,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9711,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9712,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
9713,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
9714,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
9715,Water,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9716,Water,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9717,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9718,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9719,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9720,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
9721,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
9722,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9723,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9724,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9725,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9726,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9727,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9728,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9729,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9730,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9731,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9732,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9733,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9734,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
9735,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
9736,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water,Grassland
9737,Water,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
9738,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
9739,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
9740,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9741,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9742,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
9743,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9744,Water,Bareland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
9745,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9746,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
9747,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
9748,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
9749,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
9750,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9751,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9752,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9753,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9754,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9755,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
9756,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
9757,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
9758,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
9759,Water,Bareland,Shrubland,Water,Non_Wetland,Built-up,Bareland,Built-up
9760,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9761,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9762,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9763,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
9764,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
9765,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
9766,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9767,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9768,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9769,Water,Bareland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9770,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9771,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9772,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9773,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
9774,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
9775,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
9776,Water,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9777,Water,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9778,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9779,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9780,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
9781,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
9782,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
9783,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
9784,Water,Bareland,Wetland,NULL,NULL,Bareland,Water,Grassland
9785,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9786,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9787,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
9788,Water,Bareland,Wetland,NULL,Wetland,NULL,Water,Wetland
9789,Water,Bareland,Wetland,NULL,Wetland,NULL,Water,Water
9790,Water,Bareland,Wetland,NULL,Wetland,NULL,Water,Forest
9791,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9792,Water,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9793,Water,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
9794,Water,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
9795,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9796,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
9797,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
9798,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
9799,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
9800,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
9801,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9802,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Built-up
9803,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Water
9804,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
9805,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9806,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
9807,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Grassland
9808,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
9809,Water,Bareland,Wetland,Water,NULL,Water,Built-up,Water
9810,Water,Bareland,Wetland,Water,Wetland,NULL,Water,Water
9811,Water,Bareland,Wetland,Water,Wetland,NULL,Water,Forest
9812,Water,Bareland,Wetland,Water,Wetland,Bareland,NULL,Bareland
9813,Water,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
9814,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
9815,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
9816,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
9817,Water,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
9818,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
9819,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
9820,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
9821,Water,Bareland,Wetland,Water,Wetland,Built-up,Water,Water
9822,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
9823,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
9824,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
9825,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9826,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9827,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
9828,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9829,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
9830,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
9831,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
9832,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
9833,Water,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,Water
9834,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9835,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
9836,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9837,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9838,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9839,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
9840,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9841,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
9842,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9843,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
9844,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
9845,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9846,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9847,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9848,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9849,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
9850,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
9851,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9852,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
9853,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
9854,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
9855,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
9856,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
9857,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
9858,Water,Bareland,Built-up,Water,Non_Wetland,Built-up,Bareland,Built-up
9859,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Wetland
9860,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
9861,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
9862,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
9863,Water,Bareland,Water,Water,NULL,NULL,Water,Water
9864,Water,Bareland,Water,Water,NULL,Bareland,Bareland,Bareland
9865,Water,Bareland,Water,Water,NULL,Water,Water,Water
9866,Water,Bareland,Water,Water,Water,NULL,Bareland,Bareland
9867,Water,Bareland,Water,Water,Water,Bareland,Bareland,Wetland
9868,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
9869,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
9870,Water,Bareland,Water,Water,Water,Water,Water,Water
9871,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
9872,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9873,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9874,Water,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
9875,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9876,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
9877,Water,Bareland,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Forest
9878,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
9879,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
9880,Water,Bareland,Forest,Water,Non_Wetland,Forest,NULL,Water
9881,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9882,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9883,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
9884,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9885,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9886,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9887,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9888,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9889,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
9890,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9891,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9892,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
9893,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9894,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9895,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9896,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9897,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Bareland
9898,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
9899,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9900,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9901,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9902,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9903,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
