Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNS_M_R
8976,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8977,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8978,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8979,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8980,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8981,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8982,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
8983,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
8984,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8985,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8986,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8987,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8988,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8989,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8990,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8991,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8992,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8993,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8994,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
8995,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8996,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
8997,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
8998,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
8999,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
9000,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
9001,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
9002,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
9003,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Bareland
9004,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9005,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9006,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Cropland
9007,Water,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
9008,Water,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
9009,Water,Cropland,Wetland,NULL,Wetland,Cropland,Water,Cropland
9010,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9011,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Bareland
9012,Water,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
9013,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9014,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
9015,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
9016,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9017,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Bareland
9018,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
9019,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9020,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9021,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9022,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9023,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
9024,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9025,Water,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
9026,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9027,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
9028,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
9029,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
9030,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9031,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
9032,Water,Cropland,Wetland,Water,Wetland,NULL,Built-up,Grassland
9033,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
9034,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Cropland
9035,Water,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
9036,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
9037,Water,Cropland,Wetland,Water,Wetland,Cropland,Water,Cropland
9038,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9039,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
9040,Water,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland,Water
9041,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9042,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9043,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9044,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
9045,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9046,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9047,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
9048,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9049,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
9050,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9051,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9052,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
9053,Water,Cropland,Built-up,Water,Non_Wetland,NULL,Grassland,Water
9054,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
9055,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
9056,Water,Cropland,Water,NULL,Water,NULL,Water,Grassland
9057,Water,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
9058,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
9059,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
9060,Water,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
9061,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
9062,Water,Cropland,Water,NULL,Water,Wetland,Water,Forest
9063,Water,Cropland,Water,NULL,Water,Water,NULL,Water
9064,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
9065,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Grassland
9066,Water,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
9067,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
9068,Water,Cropland,Water,Non_Water,Water,Water,NULL,Water
9069,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
9070,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
9071,Water,Cropland,Water,Water,Water,NULL,NULL,Water
9072,Water,Cropland,Water,Water,Water,NULL,Grassland,Water
9073,Water,Cropland,Water,Water,Water,NULL,Water,Water
9074,Water,Cropland,Water,Water,Water,Grassland,NULL,Wetland
9075,Water,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
9076,Water,Cropland,Water,Water,Water,Grassland,Water,Grassland
9077,Water,Cropland,Water,Water,Water,Water,NULL,Grassland
9078,Water,Cropland,Water,Water,Water,Water,Water,Wetland
9079,Water,Cropland,Water,Water,Water,Water,Water,Water
9080,Water,Cropland,Water,Water,Water,Water,Water,Forest
9081,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9082,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9083,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9084,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9085,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
9086,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Water
9087,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9088,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9089,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9090,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9091,Water,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
9092,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9093,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9094,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9095,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9096,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9097,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9098,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9099,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
9100,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9101,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9102,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
9103,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9104,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9105,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9106,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9107,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9108,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9109,Water,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Forest
9110,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Water
9111,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9112,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
9113,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9114,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9115,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
9116,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9117,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
9118,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9119,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
9120,Water,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Water
9121,Water,Wetland,NULL,Water,Non_Wetland,Water,NULL,Water
9122,Water,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Water
9123,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9124,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9125,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9126,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9127,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
9128,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9129,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9130,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9131,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9132,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9133,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9134,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9135,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9136,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9137,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9138,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9139,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9140,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9141,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
9142,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9143,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9144,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
9145,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9146,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9147,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9148,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
9149,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
9150,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
9151,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
9152,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
9153,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
9154,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
9155,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9156,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9157,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
9158,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Forest
9159,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9160,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9161,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
9162,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9163,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
9164,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9165,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9166,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9167,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
9168,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
9169,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
9170,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
9171,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
9172,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9173,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9174,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
9175,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9176,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9177,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
9178,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
9179,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9180,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9181,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
9182,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
9183,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
9184,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9185,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
9186,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
9187,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
9188,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
9189,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
9190,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
9191,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
9192,Water,Wetland,Water,NULL,Water,Grassland,Water,Grassland
9193,Water,Wetland,Water,NULL,Water,Water,Forest,Water
9194,Water,Wetland,Water,Non_Water,Water,NULL,Water,Water
9195,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
9196,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
9197,Water,Wetland,Water,Non_Water,Water,Forest,Water,Forest
9198,Water,Wetland,Water,Water,Water,Water,NULL,Water
9199,Water,Wetland,Water,Water,Water,Water,Water,Wetland
9200,Water,Wetland,Water,Water,Water,Water,Water,Water
9201,Water,Wetland,Water,Water,Water,Water,Water,Forest
9202,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9203,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9204,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9205,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9206,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9207,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9208,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9209,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9210,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
9211,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9212,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9213,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
9214,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9215,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
9216,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9217,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9218,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9219,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
9220,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9221,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
9222,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
9223,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
9224,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
9225,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
9226,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
9227,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9228,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
9229,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9230,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
9231,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
9232,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Water
9233,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9234,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9235,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Water
9236,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
9237,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9238,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9239,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9240,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9241,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Water
9242,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9243,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
9244,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9245,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9246,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
9247,Water,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Water
9248,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Water
9249,Water,Built-up,NULL,NULL,Non_Wetland,Water,Water,Forest
9250,Water,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9251,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9252,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Water
9253,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
9254,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
9255,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Water
9256,Water,Built-up,NULL,Non_Water,Non_Wetland,Water,Built-up,Water
9257,Water,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
9258,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
9259,Water,Built-up,NULL,Water,Non_Wetland,NULL,Built-up,Water
9260,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water,Grassland
9261,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water,Cropland
9262,Water,Built-up,NULL,Water,Non_Wetland,NULL,Forest,Forest
9263,Water,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
9264,Water,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Bareland
9265,Water,Built-up,NULL,Water,Non_Wetland,Water,Water,Water
9266,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9267,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9268,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
9269,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
9270,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Water
9271,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
9272,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9273,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9274,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9275,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9276,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9277,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9278,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
9279,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9280,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
9281,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9282,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9283,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9284,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9285,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9286,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9287,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9288,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Water
9289,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9290,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9291,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9292,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
9293,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
9294,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
9295,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
9296,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9297,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Forest
9298,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
9299,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
9300,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
9301,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
9302,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9303,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9304,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9305,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
9306,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9307,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9308,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
