Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R
1517,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1518,NULL,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
1519,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1520,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1521,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1522,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1523,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1524,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1525,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1526,NULL,Forest,Water,Water,Water,NULL,NULL,Water
1527,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1528,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1529,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1530,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1531,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1532,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1533,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1534,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1535,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1536,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1537,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1538,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1539,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1540,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1541,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1542,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1543,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
1544,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1545,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1546,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1547,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1548,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1549,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
1550,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1551,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1552,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1553,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1554,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1555,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1556,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1557,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1558,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1559,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1560,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1561,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1562,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1563,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1564,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1565,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1566,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1567,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1568,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1569,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1570,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1571,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1572,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1573,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1574,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1575,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1576,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1577,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1578,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1579,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1580,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1581,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1582,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1583,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1584,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1585,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1586,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1587,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1588,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1589,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1590,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1591,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1592,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1593,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1594,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1595,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1596,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1597,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1598,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1599,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1600,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1601,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1602,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1603,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1604,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1605,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1606,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1608,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1609,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1610,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1611,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1612,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1613,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1614,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1615,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1616,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1617,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1618,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1619,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1620,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1621,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1622,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1623,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1624,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1625,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1626,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1627,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1628,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1629,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1630,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1631,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1632,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1633,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1634,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1635,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1636,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1637,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1638,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1639,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1640,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1641,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1642,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1643,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1644,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1645,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1646,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1647,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1648,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1649,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1650,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1651,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1652,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1653,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1654,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1655,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1656,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1657,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1658,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1659,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1660,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1661,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1662,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1663,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1664,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1665,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1666,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1667,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1668,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1669,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1670,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1671,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1672,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1673,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1674,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
1675,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1676,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1677,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1678,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1679,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1680,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1681,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1682,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1683,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1684,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1685,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1686,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1687,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1688,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1689,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1690,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1691,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1692,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1693,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1694,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1695,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1696,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1697,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1698,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1699,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1700,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1701,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
1702,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1703,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1704,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1705,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1706,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1707,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1708,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1709,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1710,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1711,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1712,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1713,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1714,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1715,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1716,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1717,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1718,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1719,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1720,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1721,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1722,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1723,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1724,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1725,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1726,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1727,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1728,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1729,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1730,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1731,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1732,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1733,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1734,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1735,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1736,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1737,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1738,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1739,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1740,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1741,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1742,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1743,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1744,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1745,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1746,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1747,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
1748,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1749,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1750,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1751,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1752,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1753,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1754,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1755,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1756,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1757,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1758,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
1759,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1760,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1761,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1762,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1763,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1764,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1765,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
1766,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1767,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1768,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
1769,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1770,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1771,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1772,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1773,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1774,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1775,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1776,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1777,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1778,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1779,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1780,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1781,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1782,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1783,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1784,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1785,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1786,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1787,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1788,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1789,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1790,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1791,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1792,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1793,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1794,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1795,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
1796,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1797,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1798,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1799,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1800,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1801,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1802,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1803,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1804,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1805,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1806,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1807,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1808,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1809,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1810,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1811,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1812,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1813,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1814,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1815,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1816,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1817,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1818,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1819,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1820,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1821,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1822,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1823,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1824,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1825,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1826,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1827,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1828,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1829,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1830,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1831,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1832,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
1833,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
