Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNP_M_R
1484,NULL,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
1485,NULL,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1486,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1487,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1488,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1489,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1490,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1491,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1492,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1493,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1494,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1495,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
1496,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1497,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1498,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1499,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1500,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1501,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1502,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1503,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
1504,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1505,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1506,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1507,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1508,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1509,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1510,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1511,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Built-up
1512,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
1513,NULL,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
1514,NULL,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1515,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1516,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1517,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1518,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1519,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1520,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1521,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
1522,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1523,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1524,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1525,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1526,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1527,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1528,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1529,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1530,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
1531,NULL,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1532,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1533,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
1534,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1535,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1536,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1537,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
1538,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1539,NULL,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
1540,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1541,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1542,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1543,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1544,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1545,NULL,Water,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
1546,NULL,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1547,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1548,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1549,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1550,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1551,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1552,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1553,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1554,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1555,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1556,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1557,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1558,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1559,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1560,NULL,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1561,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1562,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1563,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1564,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Forest,Water
1565,NULL,Water,Built-up,Water,Non_Wetland,Water,Grassland,Bareland
1566,NULL,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
1567,NULL,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
1568,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1569,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
1570,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
1571,NULL,Water,Water,NULL,Water,Grassland,Water,Forest
1572,NULL,Water,Water,NULL,Water,Cropland,Grassland,Bareland
1573,NULL,Water,Water,NULL,Water,Bareland,NULL,Grassland
1574,NULL,Water,Water,NULL,Water,Bareland,Grassland,Grassland
1575,NULL,Water,Water,NULL,Water,Bareland,Wetland,Forest
1576,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1577,NULL,Water,Water,NULL,Water,Bareland,Water,Water
1578,NULL,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1579,NULL,Water,Water,Non_Water,Water,Water,Grassland,Grassland
1580,NULL,Water,Water,Water,Water,Grassland,Grassland,Grassland
1581,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
1582,NULL,Water,Water,Water,Water,Bareland,Water,Water
1583,NULL,Water,Water,Water,Water,Bareland,Forest,Grassland
1584,NULL,Water,Water,Water,Water,Water,Grassland,Water
1585,NULL,Water,Water,Water,Water,Water,Water,Grassland
1586,NULL,Water,Water,Water,Water,Water,Water,Water
1587,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1588,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1589,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1590,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1591,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1592,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1593,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1594,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1595,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1596,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1597,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1598,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1599,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1600,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1601,NULL,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
1602,NULL,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
1603,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1604,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1605,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1606,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1607,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1608,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1609,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1610,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1611,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1612,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1613,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1614,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1615,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1616,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1617,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1618,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1619,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1620,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1621,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1622,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1623,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1624,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1625,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1626,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1627,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1628,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1629,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1630,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1631,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1632,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1633,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1634,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1635,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1636,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1637,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1638,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1639,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1640,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1641,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1642,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1643,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1644,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1645,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1646,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1647,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1648,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1649,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1650,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1651,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1652,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1653,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1654,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1655,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1656,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
1657,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1658,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1659,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1660,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1661,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1662,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
1663,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1664,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1665,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1666,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1667,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1668,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1669,NULL,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1670,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1671,NULL,Forest,Wetland,Water,Wetland,Bareland,Forest,Bareland
1672,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1673,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1674,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1675,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1676,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1677,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1678,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1679,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1680,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1681,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1682,NULL,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1683,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
1684,NULL,Forest,Water,NULL,Water,Bareland,Grassland,Forest
1685,NULL,Forest,Water,NULL,Water,Water,Wetland,Forest
1686,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1687,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1688,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1689,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1690,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1691,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1692,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1693,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1694,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1695,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1696,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1697,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1698,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1699,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1700,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1701,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1702,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1703,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1704,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1705,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1706,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1707,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1708,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1709,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1710,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1711,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1712,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1713,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1714,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1715,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1716,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1717,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1718,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
1719,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1720,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1721,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
1722,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1723,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1724,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1725,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1726,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1727,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1728,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1729,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1730,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1731,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1732,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1733,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1734,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1735,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1736,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1737,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1738,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
1739,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1740,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1741,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
1742,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1743,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1744,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1745,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1746,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1747,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1748,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1749,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1750,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1751,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
1752,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
1753,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1754,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1755,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1756,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1757,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1758,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1759,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1760,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1761,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
1762,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1763,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1764,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1765,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1766,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1767,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1768,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1769,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1770,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1771,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1772,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1773,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1774,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1775,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
1776,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1777,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1778,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Built-up
1779,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1780,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1781,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1782,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1783,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Water
1784,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1785,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1786,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1787,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1788,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1789,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
1790,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1791,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1792,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1793,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1794,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1795,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1796,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1797,Grassland,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1798,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1799,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1800,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1801,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1802,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1803,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1804,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
1805,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
1806,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1807,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1808,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1809,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1810,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1811,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1812,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1813,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
