Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBL_M_R
14395,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Grassland
14396,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
14397,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14398,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
14399,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
14400,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
14401,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
14402,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
14403,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
14404,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Built-up
14405,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
14406,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
14407,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
14408,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
14409,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
14410,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14411,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14412,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14413,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Bareland,Bareland
14414,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Built-up,Bareland
14415,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
14416,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
14417,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
14418,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
14419,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
14420,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Built-up,Built-up
14421,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
14422,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
14423,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
14424,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
14425,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
14426,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
14427,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14428,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14429,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14430,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
14431,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14432,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Cropland
14433,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14434,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
14435,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
14436,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14437,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
14438,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Bareland,Built-up
14439,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14440,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14441,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14442,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14443,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14444,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14445,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14446,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Built-up,Bareland,Bareland
14447,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
14448,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
14449,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
14450,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
14451,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Bareland,Bareland
14452,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14453,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
14454,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
14455,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14456,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
14457,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
14458,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14459,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
14460,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
14461,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
14462,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14463,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
14464,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
14465,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
14466,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
14467,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
14468,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14469,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
14470,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
14471,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
14472,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
14473,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
14474,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
14475,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
14476,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14477,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14478,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
14479,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14480,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
14481,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
14482,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14483,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
14484,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
14485,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
14486,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
14487,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
14488,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
14489,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
14490,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
14491,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
14492,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
14493,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
14494,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
14495,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
14496,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
14497,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14498,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
14499,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
14500,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
14501,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Wetland
14502,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14503,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14504,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
14505,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
14506,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14507,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14508,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
14509,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
14510,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Bareland
14511,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland,Bareland
14512,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
14513,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
14514,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
14515,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
14516,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
14517,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Bareland,Bareland
14518,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
14519,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Wetland
14520,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Bareland,Bareland
14521,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Grassland
14522,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
14523,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Bareland
14524,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
14525,Bareland,Bareland,Water,Water,Water,Water,Water,Water
14526,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14527,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
14528,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14529,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14530,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14531,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14532,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
14533,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
14534,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
14535,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14536,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14537,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
14538,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
14539,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
14540,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
14541,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland,Built-up,Wetland
14542,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14543,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
14544,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
14545,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14546,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
14547,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
14548,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Bareland
14549,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
14550,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
14551,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
14552,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14553,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14554,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14555,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
14556,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
14557,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14558,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14559,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
14560,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
14561,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
14562,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
14563,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
14564,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
14565,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
14566,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
14567,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14568,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
14569,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
14570,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
14571,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
14572,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
14573,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
14574,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
14575,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
14576,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
14577,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
14578,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
14579,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
14580,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14581,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14582,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
14583,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
14584,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
14585,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14586,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
14587,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
14588,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
14589,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
14590,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14591,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
14592,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
14593,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
14594,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
14595,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
14596,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
14597,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
14598,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
14599,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
14600,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
14601,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Wetland
14602,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
14603,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
14604,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
14605,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14606,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14607,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
14608,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14609,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14610,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14611,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Bareland
14612,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Built-up
14613,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14614,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14615,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14616,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14617,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14618,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14619,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14620,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
14621,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
14622,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
14623,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14624,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
14625,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
14626,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14627,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14628,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14629,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
14630,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
14631,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
14632,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
14633,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14634,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Built-up
14635,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14636,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
14637,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
14638,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
14639,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
14640,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
14641,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
14642,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14643,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14644,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14645,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
14646,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14647,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14648,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
14649,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14650,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14651,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
14652,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14653,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14654,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
14655,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
14656,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14657,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14658,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14659,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
14660,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14661,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14662,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
14663,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
14664,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
14665,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
14666,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
14667,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
14668,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
14669,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14670,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
14671,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
14672,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14673,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Wetland
14674,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
14675,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14676,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14677,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14678,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14679,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14680,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
14681,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14682,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14683,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14684,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14685,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14686,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14687,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
14688,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14689,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
14690,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
