Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
12739,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
12740,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12741,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12742,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12743,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12744,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12745,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
12746,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12747,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12748,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12749,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
12750,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12751,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12752,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12753,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12754,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
12755,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12756,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
12757,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
12758,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
12759,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12760,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12761,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12762,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12763,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
12764,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12765,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12766,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
12767,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12768,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12769,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12770,Bareland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12771,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12772,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12773,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12774,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12775,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
12776,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
12777,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12778,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12779,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12780,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
12781,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12782,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
12783,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
12784,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
12785,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
12786,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
12787,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
12788,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
12789,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
12790,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
12791,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
12792,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
12793,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
12794,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
12795,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
12796,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
12797,Bareland,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
12798,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
12799,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
12800,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
12801,Bareland,Water,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
12802,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
12803,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
12804,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Water
12805,Bareland,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
12806,Bareland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
12807,Bareland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
12808,Bareland,Water,Wetland,NULL,Wetland,Shrubland,Water,Bareland
12809,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
12810,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
12811,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
12812,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
12813,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
12814,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
12815,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
12816,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
12817,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
12818,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
12819,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12820,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12821,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
12822,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
12823,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
12824,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
12825,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
12826,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
12827,Bareland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
12828,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
12829,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12830,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12831,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12832,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
12833,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12834,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
12835,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
12836,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
12837,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
12838,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
12839,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Bareland
12840,Bareland,Water,Wetland,Water,Wetland,Shrubland,NULL,NULL
12841,Bareland,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
12842,Bareland,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
12843,Bareland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12844,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
12845,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
12846,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
12847,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Water
12848,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
12849,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
12850,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
12851,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
12852,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
12853,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
12854,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
12855,Bareland,Water,Wetland,Water,Wetland,Forest,Water,Grassland
12856,Bareland,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12857,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
12858,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
12859,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
12860,Bareland,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
12861,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12862,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12863,Bareland,Water,Water,NULL,Water,Water,Water,Water
12864,Bareland,Water,Water,Water,Water,NULL,Water,Grassland
12865,Bareland,Water,Water,Water,Water,Shrubland,Water,Wetland
12866,Bareland,Water,Water,Water,Water,Shrubland,Water,Water
12867,Bareland,Water,Water,Water,Water,Water,Water,Grassland
12868,Bareland,Water,Water,Water,Water,Water,Water,Wetland
12869,Bareland,Water,Water,Water,Water,Water,Water,Water
12870,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12871,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12872,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12873,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12874,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
12875,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
12876,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12877,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12878,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
12879,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
12880,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
12881,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
12882,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
12883,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
12884,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12885,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
12886,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12887,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12888,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
12889,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
12890,Bareland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12891,Bareland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12892,Bareland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12893,Bareland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12894,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12895,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
12896,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
12897,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
12898,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
12899,Bareland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
12900,Bareland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
12901,Bareland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
12902,Bareland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
12903,Bareland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
12904,Bareland,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
12905,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
12906,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
12907,Bareland,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
12908,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12909,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12910,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12911,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12912,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12913,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12914,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12915,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12916,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12917,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12918,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12919,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12920,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12921,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12922,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12923,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
12924,Bareland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12925,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12926,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12927,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12928,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12929,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
12930,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12931,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12932,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12933,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12934,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12935,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12936,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12937,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12938,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12939,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12940,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12941,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
12942,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12943,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
12944,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12945,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12946,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12947,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12948,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12949,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12950,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12951,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12952,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12953,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12954,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
12955,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12956,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12957,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12958,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12959,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12960,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12961,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12962,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12963,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12964,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12965,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12966,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12967,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12968,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
12969,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12970,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12971,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12972,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12973,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12974,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12975,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
12976,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12977,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12978,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12979,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12980,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
12981,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12982,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12983,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
12984,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
12985,Bareland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
12986,Bareland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
12987,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
12988,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
12989,Bareland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12990,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
12991,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
12992,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12993,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12994,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12995,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12996,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12997,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12998,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12999,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
13000,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
13001,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13002,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13003,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13004,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13005,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13006,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13007,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13008,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13009,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13010,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13011,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13012,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13013,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13014,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13015,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
13016,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
13017,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
13018,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
13019,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
13020,Bareland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13021,Bareland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13022,Bareland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13023,Bareland,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
13024,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13025,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13026,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
13027,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
13028,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
13029,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13030,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
13031,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13032,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
13033,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
13034,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
13035,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13036,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
13037,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13038,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
13039,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
13040,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13041,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
13042,Water,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
13043,Water,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
13044,Water,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
13045,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13046,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
13047,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
13048,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
13049,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
13050,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
13051,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13052,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13053,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
13054,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
13055,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
13056,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
13057,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
13058,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
13059,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13060,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13061,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13062,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
