Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R
8425,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8426,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
8427,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8428,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
8429,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8430,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8431,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8432,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8433,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
8434,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
8435,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
8436,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
8437,Bareland,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
8438,Bareland,Cropland,Water,NULL,Water,Wetland,Grassland,Wetland
8439,Bareland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
8440,Bareland,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
8441,Bareland,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
8442,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
8443,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
8444,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
8445,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Forest
8446,Bareland,Cropland,Water,NULL,Water,Water,Grassland,Wetland
8447,Bareland,Cropland,Water,NULL,Water,Water,Wetland,Grassland
8448,Bareland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
8449,Bareland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
8450,Bareland,Cropland,Water,Non_Water,Water,Bareland,Grassland,Grassland
8451,Bareland,Cropland,Water,Non_Water,Water,Water,Wetland,Water
8452,Bareland,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
8453,Bareland,Cropland,Water,Water,Water,Wetland,Wetland,Water
8454,Bareland,Cropland,Water,Water,Water,Water,Wetland,Wetland
8455,Bareland,Cropland,Water,Water,Water,Water,Wetland,Water
8456,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8457,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8458,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
8459,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8460,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8461,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
8462,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8463,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8464,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8465,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8466,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8467,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8468,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8469,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8470,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8471,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8472,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8473,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8474,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8475,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8476,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
8477,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8478,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8479,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8480,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8481,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
8482,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
8483,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8484,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
8485,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
8486,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8487,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
8488,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8489,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8490,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8491,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8492,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8493,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
8494,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
8495,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8496,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
8497,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8498,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8499,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8500,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8501,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8502,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8503,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8504,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8505,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8506,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8507,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8508,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
8509,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
8510,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
8511,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8512,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8513,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
8514,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
8515,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8516,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8517,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8518,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8519,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8520,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8521,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8522,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
8523,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8524,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8525,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
8526,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
8527,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8528,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8529,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8530,Bareland,Bareland,Water,Water,Water,Bareland,Grassland,Bareland
8531,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Wetland
8532,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8533,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8534,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8535,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8536,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8537,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8538,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8539,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
8540,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8541,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8542,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8543,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8544,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8545,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8546,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8547,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8548,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8549,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8550,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
8551,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8552,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8553,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8554,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8555,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8556,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8557,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8558,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8559,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8560,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8561,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8562,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
8563,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8564,Bareland,Water,Water,NULL,Water,Water,Wetland,Grassland
8565,Bareland,Water,Water,Water,Water,Bareland,Bareland,Wetland
8566,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8567,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8568,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8569,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8570,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8571,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8572,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8573,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8574,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8575,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8576,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8577,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8578,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8579,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8580,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8581,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8582,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8583,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8584,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8585,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8586,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8587,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8588,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8589,Bareland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8590,Bareland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8591,Bareland,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
8592,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8593,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8594,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8595,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8596,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8597,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8598,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8599,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8600,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8601,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8602,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8603,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8604,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8605,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8606,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8607,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8608,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8609,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8610,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8611,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8612,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8613,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8614,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8615,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8616,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8617,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8618,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8619,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8620,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8621,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8622,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8623,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8624,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8625,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8626,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8627,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8628,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8629,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8630,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8631,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8632,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8633,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8634,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8635,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8636,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8637,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8638,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8639,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8640,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8641,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8642,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8643,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8644,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8645,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8646,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8647,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8648,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8649,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8650,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8651,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8652,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8653,Bareland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8654,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8655,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8656,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8657,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8658,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8659,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8660,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
8661,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8662,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
8663,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8664,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8665,Bareland,Forest,Water,NULL,Water,Forest,Shrubland,Forest
8666,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8667,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8668,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8669,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8670,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8671,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8672,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8673,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8674,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
8675,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8676,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8677,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8678,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8679,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8680,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8681,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8682,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8683,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8684,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8685,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
8686,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8687,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8688,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
8689,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8690,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8691,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8692,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8693,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
8694,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8695,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
8696,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8697,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8698,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8699,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8700,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8701,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
8702,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8703,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
8704,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8705,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8706,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
8707,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8708,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
8709,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8710,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8711,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8712,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8713,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8714,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8715,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8716,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8717,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8718,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8719,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
8720,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8721,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8722,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8723,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
8724,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
8725,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8726,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
8727,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
8728,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8729,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
8730,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8731,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,NULL
8732,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
8733,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Water
8734,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
8735,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8736,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
8737,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8738,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
