Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLS_M_R
2040,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2041,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2042,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2043,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2044,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2045,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2046,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2047,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2048,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2049,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2050,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2051,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2052,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2053,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2054,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2055,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
2056,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2057,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2058,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2059,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2060,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2061,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2062,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2063,Cropland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2064,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2065,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2066,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2067,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2068,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2069,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2070,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2071,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2072,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2073,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2074,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2075,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2076,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2077,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2078,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2079,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2080,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2081,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2082,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2083,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2084,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2085,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2086,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2087,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2088,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2089,Cropland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
2090,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2091,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2092,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2093,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2094,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2095,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2096,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2097,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2098,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
2099,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2100,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2101,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2102,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2103,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2104,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2105,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2106,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2107,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2108,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2109,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2110,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2111,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2112,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2113,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2114,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2115,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2116,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2117,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2118,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2119,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2120,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2121,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2122,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2123,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2124,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2125,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2126,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2127,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2128,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2129,Cropland,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
2130,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2131,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2132,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2133,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2134,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2135,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2136,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2137,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2138,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2139,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2140,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2141,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2142,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2143,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2144,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2145,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2146,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2147,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2148,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2149,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2150,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2151,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2152,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2153,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2154,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2155,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2156,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2157,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2158,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2159,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
2160,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
2161,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2162,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2163,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2164,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2165,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2166,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2167,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2168,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2169,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2170,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2171,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2172,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2173,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
2174,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2175,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2176,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2177,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2178,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2179,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2180,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2181,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2182,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2183,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2184,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2185,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2186,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2187,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2188,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2189,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2190,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2191,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2192,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2193,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2194,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2195,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2196,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2197,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2198,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2199,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2200,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2201,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2202,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2203,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2204,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
2205,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2206,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2207,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2208,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2209,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2210,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2211,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2212,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2213,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2214,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2215,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2216,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2217,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2218,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
2219,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2220,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2221,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2222,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
2223,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
2224,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2225,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
2226,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2227,Wetland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2228,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2229,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2230,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2231,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2232,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2233,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2234,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2235,Wetland,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
2236,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2237,Wetland,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
2238,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
2239,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
2240,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2241,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2242,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
2243,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2244,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2245,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2246,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2247,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2248,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2249,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2250,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2251,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2252,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2253,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2254,Wetland,NULL,Water,NULL,Water,Wetland,Forest,Grassland
2255,Wetland,NULL,Water,Water,Water,Wetland,Forest,Grassland
2256,Wetland,NULL,Water,Water,Water,Wetland,Forest,Water
2257,Wetland,NULL,Water,Water,Water,Wetland,Forest,Forest
2258,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
2259,Wetland,NULL,Water,Water,Water,Water,Water,Water
2260,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2261,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2262,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2263,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2264,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2265,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2266,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2267,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2268,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2269,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2270,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2271,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2272,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2273,Wetland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2274,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2275,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2276,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2277,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2278,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2279,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2280,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2281,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2282,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2283,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2284,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2285,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
2286,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2287,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2288,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2289,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2290,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2291,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2292,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2293,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2294,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2295,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2296,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2297,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2298,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2299,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2300,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2301,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2302,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2303,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2304,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2305,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
2306,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2307,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2308,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2309,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2310,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2311,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Water
2312,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2313,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2314,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Water
2315,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2316,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2317,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2318,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2319,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Water
2320,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2321,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
2322,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
2323,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2324,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2325,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2326,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2327,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2328,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2329,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
2330,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
2331,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
2332,Wetland,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
2333,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
2334,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2335,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2336,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
2337,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2338,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2339,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Water
2340,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2341,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2342,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
2343,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
2344,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2345,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2346,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2347,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2348,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2349,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
2350,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2351,Wetland,Wetland,Water,NULL,Water,Grassland,Grassland,Grassland
2352,Wetland,Wetland,Water,NULL,Water,Wetland,Forest,Forest
2353,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
2354,Wetland,Wetland,Water,Water,Water,Grassland,Grassland,Grassland
2355,Wetland,Wetland,Water,Water,Water,Grassland,Grassland,Water
2356,Wetland,Wetland,Water,Water,Water,Wetland,Grassland,Water
