Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRG_M_R
2539,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2540,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2541,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2542,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2543,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2544,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2545,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2546,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2547,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2548,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2549,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2550,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2551,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2552,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2553,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2554,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2555,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2556,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2557,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2558,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2559,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2560,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2561,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2562,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
2563,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
2564,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
2565,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
2566,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2567,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2568,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
2569,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
2570,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
2571,Wetland,Water,Water,Water,Water,NULL,NULL,Water
2572,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2573,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2574,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2575,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2576,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2577,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2578,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2579,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2580,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2581,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2582,Wetland,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2583,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2584,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2585,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2586,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2587,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2588,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2589,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2590,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2591,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2592,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2593,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2594,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2595,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2596,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2597,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2598,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2599,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2600,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2601,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2602,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2603,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2604,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2605,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2606,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
2607,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
2608,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2609,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2610,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2611,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
2612,Wetland,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
2613,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
2614,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
2615,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2616,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2617,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2618,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2619,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2620,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2621,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2622,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2623,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2624,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2625,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2626,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2627,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2628,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2629,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2630,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2631,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2632,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2633,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2634,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2635,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2636,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2637,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2638,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2639,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2640,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2641,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
2642,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2643,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2644,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2645,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2646,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2647,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2648,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2649,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2650,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2651,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2652,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2653,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2654,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2655,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2656,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2657,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2658,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2659,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2660,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2661,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2662,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2663,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2664,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2665,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2666,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2667,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2668,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2669,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2670,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2671,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Cropland
2672,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2673,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2674,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2675,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2676,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2677,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2678,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2679,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2680,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2681,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2682,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
2684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2708,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2709,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
2710,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2711,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2712,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2713,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2714,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2715,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2716,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2717,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2718,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2719,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2720,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2725,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2726,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2727,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2728,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
2729,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
2730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
2733,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2734,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2735,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2736,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2737,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2738,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2739,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2740,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2741,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2742,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2743,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2744,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2745,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
2746,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2747,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2748,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2749,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2750,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
2751,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2752,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
2753,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2754,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2755,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2756,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2757,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2758,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2759,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2760,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2761,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2762,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2763,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2764,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
2765,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2766,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2767,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2768,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
2769,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2770,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
2771,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Bareland
2772,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2773,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2774,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2775,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2776,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2777,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
2778,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
2779,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2780,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2781,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2782,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2783,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2784,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2785,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2786,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2787,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2788,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2789,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2790,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2791,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2792,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2793,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2794,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2795,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2796,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
2797,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2798,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2799,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2800,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2801,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2802,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2803,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2804,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2805,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2806,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2807,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2808,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2809,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2810,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2811,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2812,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2813,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2814,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2815,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2816,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2817,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2818,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2819,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2820,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2821,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2822,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
2823,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2824,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
2825,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2826,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2827,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2828,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
2829,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2830,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2831,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2832,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2833,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2834,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2835,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2836,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
2837,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Cropland
2838,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2839,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2840,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2841,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2842,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2843,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2844,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2845,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2846,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2847,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2848,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2849,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
2850,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
2851,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2852,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2853,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Cropland
2854,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
2855,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2856,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2857,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2858,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
2859,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2860,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2861,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2862,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2863,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
