Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZT_M_R
7844,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7845,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7846,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7847,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
7848,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7849,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7850,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7851,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7852,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7853,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7854,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
7855,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7856,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
7857,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
7858,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7859,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7860,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7861,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
7862,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7863,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7864,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7865,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
7866,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7867,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7868,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7869,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7870,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7871,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7872,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7873,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7874,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7875,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
7876,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7877,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7878,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
7879,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7880,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7881,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7882,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Water
7883,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
7884,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7885,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7886,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
7887,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
7888,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
7889,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7890,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
7891,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
7892,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
7893,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
7894,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7895,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7896,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7897,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7898,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7899,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
7900,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
7901,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
7902,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7903,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7904,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
7905,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7906,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
7907,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
7908,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7909,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
7910,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7911,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7912,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7913,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7914,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7915,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
7916,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7917,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7918,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7919,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
7920,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
7921,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
7922,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
7923,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
7924,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Water
7925,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
7926,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7927,Water,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
7928,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
7929,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
7930,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
7931,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
7932,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
7933,Water,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Water
7934,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
7935,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
7936,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
7937,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7938,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7939,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7940,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7941,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7942,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
7943,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
7944,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7945,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7946,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
7947,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7948,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7949,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7950,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7951,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7952,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
7953,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7954,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7955,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7956,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
7957,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
7958,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
7959,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Water
7960,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
7961,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7962,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7963,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
7964,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
7965,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
7966,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
7967,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7968,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
7969,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Water
7970,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
7971,Water,Cropland,NULL,Water,Non_Wetland,Bareland,NULL,NULL
7972,Water,Cropland,NULL,Water,Non_Wetland,Bareland,NULL,Water
7973,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
7974,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7975,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7976,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7977,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7978,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7979,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7980,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7981,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7982,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
7983,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7984,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
7985,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7986,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7987,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
7988,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7989,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
7990,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7991,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7992,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
7993,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7994,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7995,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7996,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7997,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7998,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7999,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8000,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8001,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8002,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8003,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
8004,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8005,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
8006,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
8007,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8008,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
8009,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
8010,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
8011,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8012,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8013,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8014,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
8015,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
8016,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8017,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
8018,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
8019,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8020,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
8021,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
8022,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8023,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
8024,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
8025,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8026,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
8027,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8028,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8029,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8030,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8031,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8032,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8033,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8034,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8035,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8036,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8037,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8038,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
8039,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
8040,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,NULL
8041,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8042,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8043,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
8044,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8045,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8046,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8047,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
8048,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8049,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8050,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8051,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
8052,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8053,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8054,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8055,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8056,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
8057,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8058,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
8059,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
8060,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
8061,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8062,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8063,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
8064,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
8065,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8066,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
8067,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8068,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
8069,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8070,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
8071,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8072,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8073,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8074,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8075,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8076,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8077,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
8078,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8079,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8080,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
8081,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8082,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
8083,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
8084,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8085,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8086,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8087,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
8088,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
8089,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
8090,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8091,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
8092,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8093,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Cropland
8094,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
8095,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8096,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8097,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8098,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8099,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8100,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
8101,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8102,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8103,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8104,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
8105,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8106,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
8107,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
8108,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8109,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
8110,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8111,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8112,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
8113,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
8114,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
8115,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8116,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8117,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
8118,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8119,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
8120,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8121,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,NULL
8122,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
8123,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Water
8124,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8125,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
8126,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Water
8127,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
8128,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
8129,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Water
8130,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,NULL
8131,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8132,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
8133,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8134,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
8135,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
8136,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
8137,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
8138,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
8139,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
8140,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,NULL
8141,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8142,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8143,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
8144,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
8145,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,NULL
8146,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
8147,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Cropland
8148,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
8149,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
8150,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
8151,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Cropland
8152,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8153,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8154,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
8155,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
8156,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8157,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8158,Water,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Water
8159,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
8160,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
8161,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8162,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8163,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8164,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8165,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
8166,Water,Cropland,Water,NULL,Water,NULL,Grassland,Water
8167,Water,Cropland,Water,NULL,Water,NULL,Water,Water
8168,Water,Cropland,Water,NULL,Water,Shrubland,Water,Forest
8169,Water,Cropland,Water,NULL,Water,Grassland,NULL,Water
8170,Water,Cropland,Water,NULL,Water,Grassland,Wetland,Water
8171,Water,Cropland,Water,NULL,Water,Wetland,NULL,NULL
8172,Water,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
8173,Water,Cropland,Water,NULL,Water,Wetland,NULL,Water
8174,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Water
8175,Water,Cropland,Water,NULL,Water,Wetland,Water,Water
8176,Water,Cropland,Water,NULL,Water,Wetland,Water,Forest
8177,Water,Cropland,Water,NULL,Water,Bareland,NULL,Water
8178,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Water
8179,Water,Cropland,Water,NULL,Water,Bareland,Wetland,NULL
