Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
4012,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4013,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4014,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4015,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4016,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4017,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4018,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4019,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4020,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4021,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4022,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4023,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4024,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4025,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4026,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4027,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4028,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4029,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4030,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4031,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4032,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4033,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4034,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4035,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
4042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4043,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4044,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4045,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4046,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4047,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4048,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
4049,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4050,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4051,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4052,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4053,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4054,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4055,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4056,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4057,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4058,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4059,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4060,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4061,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4062,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4063,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4064,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4065,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4066,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4067,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4068,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4069,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4070,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4071,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4072,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4073,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4074,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4075,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4076,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4077,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4078,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4079,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4080,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4081,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
4082,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4083,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4084,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4085,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4086,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4087,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4088,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4089,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4090,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4091,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4092,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4093,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4094,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4095,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4096,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4097,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4098,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4099,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4100,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4101,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4102,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4103,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4104,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4105,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4106,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4107,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
4108,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
4109,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
4110,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4111,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4112,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4113,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
4114,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4115,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4116,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4117,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4118,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4119,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4120,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4121,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4122,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4123,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4124,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4125,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4126,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4127,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4128,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4129,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4130,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4131,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4132,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4133,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4134,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4135,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4136,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4137,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4138,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4139,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4140,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4141,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4142,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4143,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4144,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4145,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4146,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4147,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4148,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4149,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4150,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4151,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4152,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4153,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4154,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4155,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4156,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4157,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4158,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4159,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4160,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4161,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4162,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4163,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4164,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4165,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4166,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4167,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4168,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4169,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4170,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4171,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4172,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4173,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4174,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4175,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4176,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4177,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4178,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
4179,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4180,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
4181,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4182,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4183,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4184,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4185,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4186,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4187,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4188,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4189,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4190,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4191,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4192,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4193,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4194,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4195,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
4196,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4197,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4198,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4199,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4200,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4201,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4202,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4203,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4204,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
4205,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4206,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4207,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4208,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4209,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4210,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4211,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4212,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4213,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4214,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4215,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4216,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4217,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
4218,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4219,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4220,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4221,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
4222,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4223,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4224,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4225,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4226,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4227,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4228,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
4229,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
4230,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4231,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4232,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4233,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4234,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4235,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4236,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4237,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4238,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4239,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4240,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4241,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4242,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4243,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4244,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4245,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4246,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4247,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4248,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4249,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4250,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4251,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4252,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
4253,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4254,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4255,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4256,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4257,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
4258,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4259,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4260,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4261,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4262,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4263,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4264,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4265,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4266,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4267,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4268,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4269,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4270,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4271,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4272,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4273,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4274,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4275,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4276,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4277,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4278,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4279,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4280,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4281,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
4282,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4283,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4284,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4285,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4286,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4287,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4288,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4289,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4290,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4291,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
4292,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4293,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
4294,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4295,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4296,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4297,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4298,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4299,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4300,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4301,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4302,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4303,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4304,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4305,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4306,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4307,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4308,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4309,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4310,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4311,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4312,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4313,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
4314,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4315,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4316,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4317,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4318,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4319,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4320,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4321,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
