Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEJ_M_R
2158,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2159,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2160,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2161,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2162,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2163,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2164,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2165,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2166,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2167,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2168,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2169,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2170,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2171,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2172,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2173,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2174,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2175,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2176,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2177,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2178,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2179,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2180,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2181,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2182,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2183,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2184,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2185,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2186,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2187,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2188,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2189,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2190,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2191,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2192,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2193,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2194,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2195,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2196,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2197,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2198,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2199,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2200,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2201,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2202,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2203,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2204,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
2205,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2206,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2207,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2208,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2209,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
2210,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
2211,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2212,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
2213,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2214,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2215,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2216,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2217,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2218,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2219,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2220,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2221,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2222,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2223,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2224,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2225,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2226,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2227,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2228,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
2229,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2230,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2231,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2232,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2233,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2234,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2235,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2236,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2237,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2238,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2239,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2240,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2241,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2242,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2243,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2244,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2245,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2246,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2247,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2248,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2249,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2250,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2251,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2252,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2253,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
2254,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2255,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2256,Wetland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2257,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2258,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2259,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2260,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2261,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2262,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2263,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2264,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2265,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2266,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2267,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2268,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2269,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2270,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2271,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2272,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2273,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2274,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2275,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2276,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2277,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2278,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2279,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2280,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2281,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2282,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2283,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2284,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2285,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2286,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2287,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2288,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2289,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2290,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2291,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2292,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2293,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2294,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2295,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2296,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2297,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
2298,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2299,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2300,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2301,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2302,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2303,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
2304,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
2305,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2306,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2307,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
2308,Bareland,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
2309,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
2310,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Water
2311,Bareland,NULL,Water,Water,Water,Bareland,Wetland,Water
2312,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
2313,Bareland,NULL,Water,Water,Water,Bareland,Water,Grassland
2314,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
2315,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
2316,Bareland,NULL,Water,Water,Water,Water,Wetland,Water
2317,Bareland,NULL,Water,Water,Water,Water,Water,Water
2318,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2319,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2320,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2321,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2322,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2323,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2324,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2325,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2326,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2327,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2328,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2329,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2330,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2331,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2332,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
2333,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
2334,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2335,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2336,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2337,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2338,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2339,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2340,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2341,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2342,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2343,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2344,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
2345,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2346,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2347,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2348,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2349,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2350,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2351,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2352,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2353,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2354,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
2355,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2356,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2357,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2358,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2359,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
2360,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2361,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2362,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2363,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2364,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2365,Bareland,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2366,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2367,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2368,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2369,Bareland,Bareland,NULL,Water,Non_Wetland,Water,NULL,Bareland
2370,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2371,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
2372,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2373,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2374,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
2375,Bareland,Bareland,Wetland,NULL,Wetland,Water,Forest,Water
2376,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
2377,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2378,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2379,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
2380,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Forest,Water
2381,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
2382,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Bareland
2383,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Water
2384,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2385,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
2386,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
2387,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Forest,Bareland
2388,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
2389,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
2390,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2391,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Forest,Bareland
2392,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Forest,Bareland
2393,Bareland,Bareland,Water,NULL,Water,Water,Forest,Water
2394,Bareland,Bareland,Water,Non_Water,Water,Bareland,NULL,Bareland
2395,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
2396,Bareland,Bareland,Water,Non_Water,Water,Bareland,Forest,Bareland
2397,Bareland,Bareland,Water,Non_Water,Water,Bareland,Forest,Forest
2398,Bareland,Bareland,Water,Non_Water,Water,Water,NULL,Grassland
2399,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Water
2400,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
2401,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
2402,Bareland,Bareland,Water,Water,Water,Bareland,Forest,Bareland
2403,Bareland,Bareland,Water,Water,Water,Bareland,Forest,Water
2404,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
2405,Bareland,Bareland,Water,Water,Water,Water,Bareland,Bareland
2406,Bareland,Bareland,Water,Water,Water,Water,Bareland,Water
2407,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
2408,Bareland,Bareland,Water,Water,Water,Water,Water,Water
2409,Bareland,Bareland,Water,Water,Water,Water,Forest,Bareland
2410,Bareland,Bareland,Water,Water,Water,Water,Forest,Water
2411,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2412,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
2413,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
2414,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2415,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
2416,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2417,Bareland,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2418,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
2419,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2420,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2421,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2422,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
2423,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
2424,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2425,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2426,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2427,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2428,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2429,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2430,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
2431,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2432,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
2433,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
2434,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2435,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
2436,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2437,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
2438,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2439,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2440,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2441,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
2442,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2443,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2444,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2445,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2446,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2447,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
2448,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
2449,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
2450,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2451,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
2452,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
2453,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2454,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
2455,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
2456,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2457,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2458,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2459,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
2460,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
2461,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
2462,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2463,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
2464,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
