Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R
2003,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2004,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2005,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2006,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2007,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2008,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2009,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2010,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2011,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2012,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2013,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
2014,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2015,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2016,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2017,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2018,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2019,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2020,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2021,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2022,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2023,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2024,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2025,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2026,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2027,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2028,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2029,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2030,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2032,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2033,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2034,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2035,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2036,Bareland,Bareland,Water,NULL,Water,NULL,NULL,NULL
2037,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2038,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Cropland
2039,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2040,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
2041,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
2042,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2043,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2044,Bareland,Bareland,Water,Water,Water,NULL,NULL,NULL
2045,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
2046,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
2047,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
2048,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
2049,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2050,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2051,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2052,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2053,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2054,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2055,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2056,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2057,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2059,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2060,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2062,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2063,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2064,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2065,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2066,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2068,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2069,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2070,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2071,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2072,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2073,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2074,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2076,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2077,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2078,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2079,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2080,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2081,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2082,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2083,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2084,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2085,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2086,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2087,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2088,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2089,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2090,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2091,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2093,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2094,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2095,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2096,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2097,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2098,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2099,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2100,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2101,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2102,Bareland,Built-up,Water,NULL,Water,NULL,NULL,NULL
2103,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2104,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2105,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Water
2106,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
2107,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2108,Bareland,Built-up,Water,Water,Water,NULL,NULL,NULL
2109,Bareland,Built-up,Water,Water,Water,NULL,NULL,Grassland
2110,Bareland,Built-up,Water,Water,Water,NULL,NULL,Cropland
2111,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
2112,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
2113,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2114,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2116,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2117,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2118,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2119,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2120,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2121,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2122,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2123,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2124,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2125,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2126,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2127,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2128,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2129,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2130,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2131,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2132,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2133,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2134,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2135,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2136,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2137,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2138,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2139,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2140,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2141,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2142,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2143,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2144,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2145,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2146,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2147,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2149,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2150,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2151,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2152,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2153,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2154,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2156,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2157,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2158,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2159,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2160,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2161,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2162,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2163,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2164,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2165,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2166,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2167,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2168,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2169,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2170,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2171,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2172,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2173,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2174,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2175,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2176,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2177,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2178,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2179,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2180,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2181,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2182,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2185,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2186,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2187,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2188,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2189,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2190,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2191,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2192,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2193,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2194,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2195,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2196,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2197,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2198,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2199,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
2200,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2201,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2202,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2203,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2204,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2205,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2206,Bareland,Water,Water,Water,Water,NULL,NULL,NULL
2207,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2208,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
2209,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
2210,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2211,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2212,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2213,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2214,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2215,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2216,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2217,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2218,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2219,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2220,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2221,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2222,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2223,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2224,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2225,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2226,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2227,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2228,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2230,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2231,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2232,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2233,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2234,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2235,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2236,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2237,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2238,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2239,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2240,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2241,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2242,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2243,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2244,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2246,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2247,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2248,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2249,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2250,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2251,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2252,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2253,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2254,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2255,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2256,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2257,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2258,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2259,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2260,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2261,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2262,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2263,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2264,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2265,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2266,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2267,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2269,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2270,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2271,Bareland,Forest,Water,NULL,Water,NULL,NULL,NULL
2272,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2273,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2274,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2275,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2276,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2277,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2278,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2279,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2282,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2283,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2284,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2285,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2286,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2287,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2288,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2289,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2290,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2291,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2292,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2293,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2294,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2295,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2296,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2297,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2298,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2299,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2300,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2301,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2302,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2303,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2304,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2305,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2306,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2307,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2308,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2309,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2310,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2311,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2312,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2313,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2314,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2315,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2316,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2317,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2318,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2319,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2320,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2321,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2322,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2323,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2324,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2325,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2326,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2327,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2328,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2329,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2330,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2331,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2332,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2333,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2334,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2335,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2336,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2337,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2338,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2339,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2340,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2341,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2342,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2343,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2344,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2345,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2346,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
