Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQN_M_R
2306,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2307,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2308,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2309,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2310,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2311,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2312,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2313,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
2314,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water
2315,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2316,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2317,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland
2318,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2319,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
2320,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2321,Forest,Forest,Water,NULL,Water,NULL,Grassland
2322,Forest,Forest,Water,NULL,Water,NULL,Bareland
2323,Forest,Forest,Water,NULL,Water,NULL,Water
2324,Forest,Forest,Water,NULL,Water,NULL,Forest
2325,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2326,Forest,Forest,Water,Non_Water,Water,NULL,Water
2327,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2328,Forest,Forest,Water,Water,Water,NULL,Grassland
2329,Forest,Forest,Water,Water,Water,NULL,Wetland
2330,Forest,Forest,Water,Water,Water,NULL,Bareland
2331,Forest,Forest,Water,Water,Water,NULL,Water
2332,Forest,Forest,Water,Water,Water,NULL,Forest
2333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2336,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2337,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2338,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2339,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2340,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland
2341,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2342,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2343,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2344,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2345,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2346,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2347,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
