Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEV_M_R
4916,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4917,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
4918,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4919,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4920,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4921,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4922,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4923,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4924,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4925,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4926,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4927,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4928,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4929,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4930,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4931,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4932,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4933,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
4934,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
4935,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4936,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4937,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4938,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4939,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
4940,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
4941,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
4942,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
4943,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
4944,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Cropland
4945,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4946,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4947,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4948,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4949,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4950,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
4951,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
4952,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
4953,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
4954,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4955,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4956,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4957,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
4958,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4959,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4960,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4961,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4962,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4963,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Cropland
4964,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
4965,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4966,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4967,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4968,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
4969,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4970,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
4971,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4972,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
4973,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4974,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4975,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
4976,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
4977,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
4978,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
4979,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4980,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
4981,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
4982,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
4983,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
4984,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4985,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4986,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
4987,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Water
4988,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4989,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4990,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4991,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
4992,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4993,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
4994,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4995,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
4996,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
4997,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
4998,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4999,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
5000,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
5001,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5002,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5003,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
5004,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5005,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5006,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5007,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5008,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5009,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
5010,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5011,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5012,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5013,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
5014,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
5015,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
5016,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5017,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Cropland
5018,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
5019,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
5020,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5021,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5022,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
5023,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5024,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5025,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5026,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
5027,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
5028,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
5029,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5030,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
5031,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
5032,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,Water,Water
5033,Cropland,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Cropland
5034,Cropland,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
5035,Cropland,Cropland,NULL,Water,Non_Wetland,Water,NULL,Water
5036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5043,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5044,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5045,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5046,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5047,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
5048,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
5049,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5050,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5051,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5052,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
5053,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
5054,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5055,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5056,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
5057,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
5058,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
5059,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5060,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
5061,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
5062,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5063,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5064,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5065,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5066,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
5067,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5068,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5069,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5070,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5071,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5072,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5073,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5074,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5075,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5076,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5077,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5078,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5079,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5080,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5081,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5082,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5083,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5084,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5085,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5086,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5087,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5088,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
5089,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5090,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5091,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5092,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5093,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5094,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5095,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
5096,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5097,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
5098,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
5099,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Forest
5100,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5101,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5102,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5103,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5104,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5105,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
5106,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5107,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
5108,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
5109,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5110,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5111,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5112,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5113,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
5114,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
5115,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5116,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
5117,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5118,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5119,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5120,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5121,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5122,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5123,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5124,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5125,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
5126,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5127,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5128,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5129,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
5130,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
5131,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
5132,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5133,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5134,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5135,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5136,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5137,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5138,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5139,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5140,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5141,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5142,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5143,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5144,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
5145,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
5146,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5147,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5148,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5149,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
5150,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5151,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5152,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Cropland
5153,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
5154,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5155,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5156,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5157,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
5158,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5159,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5160,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5161,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5162,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5163,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
5164,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5165,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
5166,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5167,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5168,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5169,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
5170,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
5171,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5172,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5173,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5174,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5175,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Water
5176,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
5177,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5178,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
5179,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
5180,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5181,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
5182,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5183,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5184,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
5185,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
5186,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
5187,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5188,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5189,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5190,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5191,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
5192,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5193,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5194,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5195,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5196,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
5197,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5198,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5199,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5200,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5201,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5202,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
5203,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5204,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
5205,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
5206,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5207,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5208,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5209,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5210,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5211,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5212,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5213,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5214,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5215,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5216,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5217,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5218,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5219,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5220,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5221,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5222,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5223,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
5224,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5225,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5226,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Water
