Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R
2049,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2050,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2051,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2052,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2053,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2054,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2055,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2056,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2057,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2058,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2059,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2060,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2061,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2062,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2063,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2064,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2066,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2067,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2068,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2069,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2070,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2071,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2072,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2073,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2074,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2075,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2076,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2077,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2078,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2080,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2081,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2082,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2083,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2084,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2085,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2086,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2088,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2089,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2090,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2091,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2093,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2094,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2095,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2096,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2098,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2100,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2101,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2102,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2103,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2105,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2106,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2107,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2109,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2110,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2111,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2113,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2114,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2116,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2117,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2118,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2119,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2120,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2121,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2122,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2123,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2124,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2125,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2126,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2127,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2128,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2129,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2131,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2132,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2133,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2134,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2135,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2136,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2137,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2138,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2139,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2140,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2141,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2142,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2143,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2144,Forest,Water,Water,Water,Water,NULL,NULL,Water
2145,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2146,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2147,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2149,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2150,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2151,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2152,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2153,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2154,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2155,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2156,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2157,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2158,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2160,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2161,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2162,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2163,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2164,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2165,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2166,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2167,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2168,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2169,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2170,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2171,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2172,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2173,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2174,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2175,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2176,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2177,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2178,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2179,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2180,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2181,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2182,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2183,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2185,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2186,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2187,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2188,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2189,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2190,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2191,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2192,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2193,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2194,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2195,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2196,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2197,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2198,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2199,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2200,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2201,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2202,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2203,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2204,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2205,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2206,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2207,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2208,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2209,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2210,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2211,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2212,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2213,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2214,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2215,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2216,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2217,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2218,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2219,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2221,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2222,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2223,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2224,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2225,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2226,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
2227,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2228,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2229,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2230,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2231,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2232,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2233,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2234,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2235,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2236,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2237,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2238,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2240,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2241,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2242,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2243,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2244,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2245,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2246,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2248,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2249,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2250,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2251,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2252,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2253,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
