Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
1283,Wetland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1284,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1285,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1286,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1287,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1288,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
1289,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1290,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1291,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1292,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland
1293,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland
1294,Wetland,NULL,Cropland,NULL,Non_Wetland,Built-up
1295,Wetland,NULL,Cropland,NULL,Non_Wetland,Water
1296,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
1297,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1298,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water
1299,Wetland,NULL,Cropland,Water,Non_Wetland,Water
1300,Wetland,NULL,Wetland,NULL,NULL,Forest
1301,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1302,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1303,Wetland,NULL,Wetland,NULL,Wetland,Bareland
1304,Wetland,NULL,Wetland,NULL,Wetland,Built-up
1305,Wetland,NULL,Wetland,NULL,Wetland,Forest
1306,Wetland,NULL,Wetland,Non_Water,NULL,Forest
1307,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1308,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1309,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
1310,Wetland,NULL,Wetland,Non_Water,Wetland,Forest
1311,Wetland,NULL,Wetland,Water,NULL,Wetland
1312,Wetland,NULL,Wetland,Water,Wetland,Grassland
1313,Wetland,NULL,Wetland,Water,Wetland,Wetland
1314,Wetland,NULL,Wetland,Water,Wetland,Bareland
1315,Wetland,NULL,Wetland,Water,Wetland,Water
1316,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1317,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1318,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland
1319,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1320,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up
1321,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1322,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1323,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland
1324,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland
1325,Wetland,NULL,Water,NULL,Water,Grassland
1326,Wetland,NULL,Water,NULL,Water,Wetland
1327,Wetland,NULL,Water,NULL,Water,Water
1328,Wetland,NULL,Water,Water,Water,Grassland
1329,Wetland,NULL,Water,Water,Water,Wetland
1330,Wetland,NULL,Water,Water,Water,Bareland
1331,Wetland,NULL,Water,Water,Water,Water
1332,Wetland,NULL,Water,Water,Water,Forest
1333,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1334,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1335,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1336,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1337,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1338,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1339,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1340,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
1341,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1342,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1343,Wetland,NULL,Forest,Water,Non_Wetland,Water
1344,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1345,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1346,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1347,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1348,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1349,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1350,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1351,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1352,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1353,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland
1354,Wetland,Cropland,Grassland,Water,Non_Wetland,Bareland
1355,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1356,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1357,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
1358,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1359,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
1360,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1361,Wetland,Cropland,Wetland,NULL,Wetland,Water
1362,Wetland,Cropland,Wetland,NULL,Wetland,Forest
1363,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland
1364,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1365,Wetland,Cropland,Wetland,Non_Water,Wetland,Water
1366,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest
1367,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1368,Wetland,Cropland,Wetland,Water,Wetland,Water
1369,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1370,Wetland,Cropland,Built-up,NULL,Non_Wetland,Wetland
1371,Wetland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1372,Wetland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1373,Wetland,Cropland,Built-up,NULL,Non_Wetland,Forest
1374,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1375,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1376,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Water
1377,Wetland,Cropland,Built-up,Water,Non_Wetland,Grassland
1378,Wetland,Cropland,Built-up,Water,Non_Wetland,Water
1379,Wetland,Cropland,Water,NULL,Water,Wetland
1380,Wetland,Cropland,Water,NULL,Water,Water
1381,Wetland,Cropland,Water,NULL,Water,Forest
1382,Wetland,Cropland,Water,Non_Water,Water,Grassland
1383,Wetland,Cropland,Water,Non_Water,Water,Wetland
1384,Wetland,Cropland,Water,Non_Water,Water,Water
1385,Wetland,Cropland,Water,Water,Water,Wetland
1386,Wetland,Cropland,Water,Water,Water,Bareland
1387,Wetland,Cropland,Water,Water,Water,Water
1388,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
1389,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1390,Wetland,Cropland,Forest,NULL,Non_Wetland,Built-up
1391,Wetland,Cropland,Forest,NULL,Non_Wetland,Water
1392,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
1393,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1394,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1395,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Bareland
1396,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1397,Wetland,Cropland,Forest,Water,Non_Wetland,Water
1398,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1399,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1400,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland
1401,Wetland,Wetland,NULL,NULL,Non_Wetland,Built-up
1402,Wetland,Wetland,NULL,NULL,Non_Wetland,Water
1403,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water
1404,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland
1405,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1406,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1407,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1408,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1409,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1410,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1411,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1412,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1413,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1414,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1415,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1416,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1417,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1418,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1419,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1420,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1421,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1422,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1423,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1424,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1425,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1426,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1427,Wetland,Wetland,Wetland,NULL,Wetland,Water
1428,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1429,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1430,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1431,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1432,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1433,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1434,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1435,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1436,Wetland,Wetland,Wetland,Water,Wetland,Water
1437,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1438,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1439,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1440,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1441,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1442,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1443,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1444,Wetland,Wetland,Water,NULL,Water,Grassland
1445,Wetland,Wetland,Water,NULL,Water,Wetland
1446,Wetland,Wetland,Water,NULL,Water,Bareland
1447,Wetland,Wetland,Water,NULL,Water,Built-up
1448,Wetland,Wetland,Water,NULL,Water,Water
1449,Wetland,Wetland,Water,NULL,Water,Forest
1450,Wetland,Wetland,Water,Non_Water,Water,Grassland
1451,Wetland,Wetland,Water,Non_Water,Water,Wetland
1452,Wetland,Wetland,Water,Non_Water,Water,Bareland
1453,Wetland,Wetland,Water,Non_Water,Water,Water
1454,Wetland,Wetland,Water,Water,NULL,Forest
1455,Wetland,Wetland,Water,Water,Water,Grassland
1456,Wetland,Wetland,Water,Water,Water,Wetland
1457,Wetland,Wetland,Water,Water,Water,Bareland
1458,Wetland,Wetland,Water,Water,Water,Water
1459,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1460,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1461,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1462,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1463,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1464,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1465,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1466,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1467,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1468,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1469,Wetland,Bareland,Cropland,Water,Non_Wetland,Water
1470,Wetland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1471,Wetland,Bareland,Forest,NULL,Non_Wetland,Forest
1472,Wetland,Built-up,NULL,Non_Water,Non_Wetland,Wetland
1473,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1474,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1475,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1476,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1477,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
1478,Wetland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1479,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1480,Wetland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1481,Wetland,Built-up,Cropland,NULL,Non_Wetland,Forest
1482,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1483,Wetland,Built-up,Wetland,NULL,Wetland,Wetland
1484,Wetland,Built-up,Wetland,NULL,Wetland,Built-up
1485,Wetland,Built-up,Wetland,NULL,Wetland,Forest
1486,Wetland,Built-up,Wetland,Non_Water,Wetland,Grassland
1487,Wetland,Built-up,Wetland,Non_Water,Wetland,Wetland
1488,Wetland,Built-up,Wetland,Non_Water,Wetland,Forest
1489,Wetland,Built-up,Wetland,Water,Wetland,Water
1490,Wetland,Built-up,Wetland,Water,Wetland,Forest
1491,Wetland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1492,Wetland,Built-up,Built-up,NULL,Non_Wetland,Wetland
1493,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1494,Wetland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1495,Wetland,Built-up,Built-up,NULL,Non_Wetland,Forest
1496,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1497,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
1498,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1499,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1500,Wetland,Built-up,Built-up,Water,Non_Wetland,Bareland
1501,Wetland,Built-up,Built-up,Water,Non_Wetland,Built-up
1502,Wetland,Built-up,Built-up,Water,Non_Wetland,Forest
1503,Wetland,Built-up,Water,Water,Water,Forest
1504,Wetland,Built-up,Forest,NULL,Non_Wetland,Grassland
1505,Wetland,Built-up,Forest,NULL,Non_Wetland,Wetland
1506,Wetland,Built-up,Forest,NULL,Non_Wetland,Bareland
1507,Wetland,Built-up,Forest,NULL,Non_Wetland,Built-up
1508,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1509,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Built-up
1510,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland
1511,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1512,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1513,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1514,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1515,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1516,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1517,Wetland,Water,Wetland,NULL,NULL,Water
1518,Wetland,Water,Wetland,NULL,Wetland,Grassland
1519,Wetland,Water,Wetland,NULL,Wetland,Wetland
1520,Wetland,Water,Wetland,NULL,Wetland,Water
1521,Wetland,Water,Wetland,NULL,Wetland,Forest
1522,Wetland,Water,Wetland,Non_Water,NULL,Wetland
1523,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1524,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1525,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1526,Wetland,Water,Wetland,Non_Water,Wetland,Water
1527,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1528,Wetland,Water,Wetland,Water,Wetland,Grassland
1529,Wetland,Water,Wetland,Water,Wetland,Wetland
1530,Wetland,Water,Wetland,Water,Wetland,Water
1531,Wetland,Water,Built-up,NULL,Non_Wetland,Wetland
1532,Wetland,Water,Water,NULL,Water,Grassland
1533,Wetland,Water,Water,NULL,Water,Wetland
1534,Wetland,Water,Water,Non_Water,Water,Wetland
1535,Wetland,Water,Water,Non_Water,Water,Water
1536,Wetland,Water,Water,Water,Water,Wetland
1537,Wetland,Water,Water,Water,Water,Water
1538,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1539,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1540,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1541,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1542,Wetland,Water,Forest,Water,Non_Wetland,Water
1543,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland
1544,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1545,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1546,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1547,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1548,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1549,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1550,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1551,Wetland,Forest,Wetland,NULL,Wetland,Bareland
1552,Wetland,Forest,Wetland,NULL,Wetland,Water
1553,Wetland,Forest,Wetland,NULL,Wetland,Forest
1554,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
1555,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1556,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland
1557,Wetland,Forest,Wetland,Non_Water,Wetland,Water
1558,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
1559,Wetland,Forest,Wetland,Water,Wetland,Wetland
1560,Wetland,Forest,Wetland,Water,Wetland,Water
1561,Wetland,Forest,Wetland,Water,Wetland,Forest
1562,Wetland,Forest,Water,NULL,NULL,Forest
1563,Wetland,Forest,Water,NULL,Water,Wetland
1564,Wetland,Forest,Water,NULL,Water,Water
1565,Wetland,Forest,Water,NULL,Water,Forest
1566,Wetland,Forest,Water,Water,Water,Grassland
1567,Wetland,Forest,Water,Water,Water,Wetland
1568,Wetland,Forest,Water,Water,Water,Bareland
1569,Wetland,Forest,Water,Water,Water,Water
1570,Wetland,Forest,Water,Water,Water,Forest
1571,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1572,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1573,Wetland,Forest,Forest,NULL,Non_Wetland,Water
1574,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1575,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1576,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1577,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1578,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
1579,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1580,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
1581,Bareland,NULL,NULL,Non_Water,Non_Wetland,Forest
1582,Bareland,NULL,NULL,Water,Non_Wetland,Grassland
1583,Bareland,NULL,NULL,Water,Non_Wetland,Bareland
1584,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1585,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1586,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1587,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1588,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1589,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1590,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1591,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1592,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
1593,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1594,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1595,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1596,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
1597,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1598,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1599,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1600,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1601,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1602,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1603,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1604,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1605,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1606,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1607,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1608,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1609,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1610,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1611,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1612,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1613,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1614,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1615,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1616,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1617,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1618,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1619,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1620,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1621,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1622,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1623,Bareland,NULL,Wetland,NULL,Wetland,Water
1624,Bareland,NULL,Wetland,NULL,Wetland,Forest
1625,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1626,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1627,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1628,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1629,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
1630,Bareland,NULL,Wetland,Water,Wetland,Bareland
1631,Bareland,NULL,Wetland,Water,Wetland,Water
1632,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1633,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1634,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1635,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1636,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1637,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1638,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1639,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1640,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1641,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1642,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1643,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1644,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1645,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1646,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1647,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1648,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1649,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1650,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1651,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1652,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1653,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up
1654,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1655,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1656,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1657,Bareland,NULL,Water,NULL,Water,Grassland
1658,Bareland,NULL,Water,NULL,Water,Bareland
1659,Bareland,NULL,Water,NULL,Water,Water
1660,Bareland,NULL,Water,NULL,Water,Forest
1661,Bareland,NULL,Water,Non_Water,Water,Grassland
1662,Bareland,NULL,Water,Non_Water,Water,Cropland
1663,Bareland,NULL,Water,Non_Water,Water,Water
1664,Bareland,NULL,Water,Non_Water,Water,Forest
1665,Bareland,NULL,Water,Water,Water,Bareland
1666,Bareland,NULL,Water,Water,Water,Water
1667,Bareland,NULL,Water,Water,Water,Forest
1668,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1669,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1670,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1671,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1672,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1673,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1674,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1675,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1676,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1677,Bareland,NULL,Forest,Water,Non_Wetland,Water
1678,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1679,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1680,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
1681,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
1682,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland
1683,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1684,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1685,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1686,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1687,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1688,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1689,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1690,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
