Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFH_M_R
1430,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1431,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1432,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1433,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1434,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1435,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1436,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1437,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1438,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1439,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1440,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1441,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1442,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1443,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1444,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1445,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1446,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1447,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1448,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1449,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1450,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1451,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1452,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
1453,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1454,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1455,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1456,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
1457,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
1458,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1459,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
1460,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1461,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1462,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1463,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1464,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1465,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1466,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1467,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1468,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
1469,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1470,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
1471,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1472,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1473,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1474,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1475,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1476,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1477,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
1478,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1479,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1480,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1481,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1482,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1483,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1484,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
1485,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
1486,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1487,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1488,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1489,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1490,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1491,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1492,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
1493,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1494,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1495,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
1496,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1497,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1498,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1499,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1500,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
1501,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1502,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1503,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1504,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1505,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1506,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1507,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1508,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1509,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1510,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
1514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
1519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
1520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
1523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
1524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
1528,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
1529,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
1530,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1531,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
1532,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1533,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1534,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1535,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1536,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1537,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1538,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1539,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
1544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
1545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
1546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
1548,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1549,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
1550,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1551,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
1552,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
1554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
1558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Cropland
1560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
1563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1564,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1565,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1566,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1567,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1568,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
1569,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
1570,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1571,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1572,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1573,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
1574,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1575,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
1576,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1577,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
1578,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
1579,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1580,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
1581,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
1582,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1583,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1584,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1585,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
1586,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1587,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
1588,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Built-up
1589,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1590,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
1591,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1592,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
1593,NULL,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
1594,NULL,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
1595,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
1596,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
1597,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
1598,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1599,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1600,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
1601,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
1602,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Cropland
1603,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1604,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1605,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1606,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1607,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1608,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1609,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1610,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1611,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1612,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1613,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
1614,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1615,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1616,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1617,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1618,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
1619,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
1620,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1621,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1622,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
1623,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1624,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1625,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
1626,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1627,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1628,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
1629,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1630,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
1631,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1632,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1633,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
1634,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
1635,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1636,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1637,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
1638,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
1639,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
1640,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
1641,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1642,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
1643,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1644,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
1645,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
1646,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
1647,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1648,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
1649,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1650,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1651,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
1652,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1653,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1654,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1655,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1656,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1657,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1658,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1659,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1660,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1661,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1662,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1663,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1664,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1665,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1666,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1667,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
1668,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
1669,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
1670,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1671,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
1672,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
1673,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1674,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1675,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1676,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
1677,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1678,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1679,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
1680,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1681,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1682,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1683,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1684,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1685,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1686,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1687,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
1688,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1689,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1690,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1691,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1692,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1693,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1694,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1695,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
1696,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1697,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
1698,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1699,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1700,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
1701,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1702,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1703,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1704,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1705,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1706,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1707,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1708,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1709,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1710,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1711,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
1712,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
1713,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Water
1714,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1715,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1716,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1717,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
1718,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
1719,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
1720,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
1721,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1722,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
1723,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1724,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1725,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
1726,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1727,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1728,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1729,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
1730,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
1731,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1732,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1733,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1734,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
1735,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1736,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
1737,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1738,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
1739,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
1740,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
