Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVQ_M_R
1301,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1302,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
1303,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1304,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1305,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1306,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1307,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1308,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1309,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1310,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1311,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
1312,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1313,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1314,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1315,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1316,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
1317,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
1318,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
1319,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
1320,Bareland,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
1321,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1322,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1323,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1324,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
1325,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1326,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
1327,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1328,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1329,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1330,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1331,Bareland,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
1332,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
1333,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1334,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1335,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1336,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
1337,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1338,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1339,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1340,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1341,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1342,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
1343,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1344,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1345,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1346,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
1347,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1348,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1349,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
1350,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1351,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1352,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1353,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1354,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
1355,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Forest
1356,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1357,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1358,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1359,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1360,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1361,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1362,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1363,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1364,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1365,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1366,Bareland,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
1367,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1368,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1369,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1370,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1371,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1372,Bareland,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
1373,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1374,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1375,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1376,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1377,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1378,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1379,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1380,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1381,Bareland,Water,Water,NULL,Water,Wetland,Bareland,Forest
1382,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Grassland
1383,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Bareland
1384,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Water
1385,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Forest
1386,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
1387,Bareland,Water,Water,NULL,Water,Water,Bareland,Forest
1388,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
1389,Bareland,Water,Water,Non_Water,Water,Grassland,Bareland,Forest
1390,Bareland,Water,Water,Non_Water,Water,Water,Bareland,Water
1391,Bareland,Water,Water,Water,Water,NULL,Bareland,Forest
1392,Bareland,Water,Water,Water,Water,Wetland,Bareland,Water
1393,Bareland,Water,Water,Water,Water,Wetland,Bareland,Forest
1394,Bareland,Water,Water,Water,Water,Bareland,Bareland,Grassland
1395,Bareland,Water,Water,Water,Water,Bareland,Bareland,Bareland
1396,Bareland,Water,Water,Water,Water,Bareland,Bareland,Water
1397,Bareland,Water,Water,Water,Water,Bareland,Bareland,Forest
1398,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1399,Bareland,Water,Water,Water,Water,Water,Bareland,Water
1400,Bareland,Water,Water,Water,Water,Water,Bareland,Forest
1401,Bareland,Water,Water,Water,Water,Water,Water,Water
1402,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1403,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1404,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1405,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1406,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1407,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1408,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1409,Bareland,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1410,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1411,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1412,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1413,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1414,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1415,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1416,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1417,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1418,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1419,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1420,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1421,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1422,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1423,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
1424,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1425,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1426,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
1427,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1428,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1429,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1430,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1431,Bareland,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1432,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1433,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1434,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1435,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1436,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1437,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1438,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1439,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1440,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1441,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1442,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1443,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1444,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
1445,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1446,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1447,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1448,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1449,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1450,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
1451,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
1452,Bareland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
1453,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1454,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1455,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1456,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1457,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
1458,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1459,Bareland,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
1460,Bareland,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
1461,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1462,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1463,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1464,Bareland,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
1465,Bareland,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1466,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1467,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1468,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
1469,Bareland,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
1470,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
1471,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
1472,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1473,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
1474,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1475,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1476,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1477,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1478,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1479,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1480,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1481,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1482,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1483,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1484,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1485,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1486,Bareland,Forest,Water,NULL,Water,Wetland,Bareland,Forest
1487,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
1488,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Bareland
1489,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Forest
1490,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1491,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1492,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1493,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1494,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1495,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1496,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1497,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1498,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1499,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1500,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1501,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1502,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1503,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1504,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1505,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1506,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1507,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1508,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1509,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1510,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1511,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1512,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1513,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1514,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1515,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1516,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1517,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1518,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1519,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1520,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1521,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1522,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1523,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1524,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1525,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1526,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1527,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1528,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1529,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1530,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1531,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
1532,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1533,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1534,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1535,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1536,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1537,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1538,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
1539,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1540,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1541,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1542,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1543,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
1544,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
1545,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1546,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1547,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1548,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1549,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1550,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1551,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1552,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1553,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1554,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1555,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1556,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1557,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1558,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1559,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1560,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1561,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1562,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1563,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
1564,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
1565,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
1566,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
1567,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1568,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
1569,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
1570,Water,NULL,Water,Water,Water,Water,Bareland,Water
1571,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1572,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1573,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1574,Water,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1575,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1576,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1577,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Grassland
1578,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1579,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1580,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1581,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1582,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1583,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1584,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1585,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
1586,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1587,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1588,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1589,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1590,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
1591,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1592,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
1593,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1594,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1595,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1596,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1597,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1598,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1599,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1600,Water,Wetland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1601,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1602,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1603,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1604,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1605,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
1606,Water,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1607,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Water
1608,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1609,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1610,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1611,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1612,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
1613,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1614,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
1615,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1616,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1617,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
