Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
1540,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
1541,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1542,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
1543,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
1544,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1545,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1546,Grassland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1547,Grassland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
1548,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1549,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1550,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1551,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1552,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1553,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1554,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1555,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1556,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1557,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1558,Grassland,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1559,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
1560,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1561,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1562,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1563,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1564,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1565,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1566,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1567,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1568,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1569,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1570,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1571,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1572,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1573,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1574,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1575,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1576,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1577,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1578,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1579,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1580,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1581,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1582,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1583,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1584,Grassland,Cropland,Water,Water,Water,Grassland,Water,Forest
1585,Grassland,Cropland,Water,Water,Water,Bareland,Grassland,Grassland
1586,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1587,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1588,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1589,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1590,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1591,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1592,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1593,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1594,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1595,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1596,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1597,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1598,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1599,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1600,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1601,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1602,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1603,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1604,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1605,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1606,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1607,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1608,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1609,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
1610,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1611,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
1612,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1613,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1614,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1615,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1616,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1617,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1618,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1619,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1620,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1621,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1622,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1623,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1624,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1625,Grassland,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1626,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1627,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1628,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1629,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1630,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1631,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1632,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1633,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1634,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1635,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1636,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1637,Grassland,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1638,Grassland,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1639,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1640,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1641,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1642,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1643,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1644,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1645,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1646,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1647,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1648,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1649,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
1650,Grassland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1651,Grassland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1652,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1653,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1654,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1655,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1656,Grassland,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
1657,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1658,Grassland,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
1659,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1660,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1661,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1662,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1663,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1664,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1665,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1666,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1667,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1668,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1669,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1670,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1671,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1672,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1673,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1674,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1675,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1676,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1677,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1678,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1679,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1680,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1681,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1682,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1683,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1684,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1685,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1686,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1687,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1688,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1689,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1690,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1691,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1692,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1693,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1694,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1695,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1696,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1697,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1698,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1699,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1700,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1701,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1702,Grassland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1703,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1704,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1705,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
1706,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1707,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1708,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1709,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1710,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1711,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1712,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1713,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1714,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1715,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1716,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1717,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1718,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1719,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1720,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1721,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1722,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1723,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1724,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1725,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1726,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1727,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1728,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1729,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1730,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1731,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1732,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1733,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1734,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1735,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1736,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1737,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1738,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1739,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1740,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1741,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1742,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1743,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1744,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1745,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1746,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1747,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1748,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1749,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1750,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1751,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1752,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1753,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1754,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1755,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1756,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1757,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1758,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1759,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1760,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1761,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1762,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1763,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1764,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1765,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1766,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1767,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1768,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1769,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1770,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1771,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1772,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1773,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1774,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1775,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1776,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1777,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1778,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1779,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1780,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1781,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1782,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1783,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1784,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1785,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1786,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1787,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1788,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1789,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1790,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1791,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1792,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1793,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1794,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1795,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1796,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1797,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1798,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1799,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1800,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1801,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1802,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1803,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1804,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1805,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1806,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1807,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1808,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1809,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1810,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1811,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1812,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1813,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1814,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1815,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1816,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1817,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1818,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1819,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1820,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1821,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1822,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1823,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1824,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1825,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1826,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1827,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1828,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
1829,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
1830,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1831,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1832,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
1833,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1834,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
1835,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
1836,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Shrubland,Grassland
