Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNC_M_R
1832,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1833,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1834,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1835,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1836,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1837,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1838,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1839,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1840,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1841,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
1842,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1843,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1844,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1845,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1846,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1847,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1848,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1849,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1850,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1851,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1852,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1853,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1854,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1855,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1856,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1857,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1858,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1859,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1860,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1861,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1862,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1863,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1864,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1865,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1866,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1867,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1868,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1869,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
1870,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1871,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1872,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1873,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1874,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1875,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1876,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1877,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1878,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1879,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1880,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1881,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1882,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1883,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
1884,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1885,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1886,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1887,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1888,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
1889,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1890,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
