Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVQ_M_R
1817,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1818,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1819,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1820,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1821,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1822,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1823,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1824,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1825,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1826,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1827,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1828,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1829,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1830,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1831,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1832,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1833,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1834,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1835,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1836,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1837,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1838,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1839,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1840,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1841,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1842,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1843,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1844,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1845,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1846,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1847,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1848,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1849,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1850,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1851,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1852,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1853,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1854,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1855,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1856,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1857,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1858,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1859,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1860,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1861,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1862,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1863,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1864,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1865,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1866,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1867,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1868,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1869,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1870,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1871,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1872,Water,NULL,Water,Water,Water,NULL,NULL,NULL
1873,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1874,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1875,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1876,Water,NULL,Water,Water,Water,NULL,NULL,Water
1877,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1878,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1879,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1880,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1881,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1882,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1884,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1885,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1886,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1887,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1888,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1889,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1890,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1891,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1892,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1893,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1894,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1895,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1896,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1897,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1898,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1899,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1900,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1903,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1904,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1905,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1906,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1907,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1908,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1909,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1910,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1911,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1912,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1913,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1914,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1915,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1916,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1917,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1918,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1920,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1921,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1922,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1923,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1924,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1925,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1926,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1927,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1928,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
1929,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1930,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1931,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1932,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1933,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1934,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1935,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1936,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1937,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1938,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1939,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1940,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1941,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1942,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1943,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1944,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1946,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1947,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1948,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1949,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1950,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1951,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1952,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1953,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1954,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1955,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1956,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1957,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1958,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1959,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1960,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1961,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1962,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1963,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1964,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1965,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1966,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1967,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1968,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1969,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1970,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1971,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1972,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1973,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1974,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1975,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1976,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1977,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1978,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1979,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1980,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1981,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1982,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1983,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1984,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1985,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1986,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1987,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1988,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1990,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1991,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1992,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1993,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1994,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1995,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1996,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1997,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1998,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1999,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2000,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2001,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2002,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2003,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2004,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2005,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2006,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2007,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2008,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2009,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2011,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2013,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2014,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2015,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2016,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2017,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2018,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2019,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2020,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2021,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2022,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2023,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2024,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2025,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2026,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2027,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2028,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2029,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2030,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2031,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2032,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2033,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2034,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2035,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2036,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
2037,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2038,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2039,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2040,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2041,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2042,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2043,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2044,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2045,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2046,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2047,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2048,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2049,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2050,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2051,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2053,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2054,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2055,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2056,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2057,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2059,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2060,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2061,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2062,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2063,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2064,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2065,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2066,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2067,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2068,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2069,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2070,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2071,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2072,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2073,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2074,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2075,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2076,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2077,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2078,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2080,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2081,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2082,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2083,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2084,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2085,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2086,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2087,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2088,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2089,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2090,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2091,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2092,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2093,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2094,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2095,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2096,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2097,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2098,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2099,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2100,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2101,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2102,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2103,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2104,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2105,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2106,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2107,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2108,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2109,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2110,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2111,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2112,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2113,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2114,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2115,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2116,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2117,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2118,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2119,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2120,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2121,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2122,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2123,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2124,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2125,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2126,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2128,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2129,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2130,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2131,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2133,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2134,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2135,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2136,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2137,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2138,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2139,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2140,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2141,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2142,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2143,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2144,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2145,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2146,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2147,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2148,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2149,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2151,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2152,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2153,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2154,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2155,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2156,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2157,Water,Water,Water,NULL,Water,NULL,NULL,Water
2158,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2159,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2160,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2161,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2162,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2163,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2164,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2165,Water,Water,Water,Water,Water,NULL,NULL,NULL
2166,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2167,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2168,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2169,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2170,Water,Water,Water,Water,Water,NULL,NULL,Water
2171,Water,Water,Water,Water,Water,NULL,NULL,Forest
2172,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2173,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2174,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2175,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2176,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2177,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2178,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2179,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2180,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
