Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQK_M_R
7285,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
7286,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7287,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7288,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
7289,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7290,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7291,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7292,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7293,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7294,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7295,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
7296,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7297,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
7298,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7299,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
7300,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7301,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7302,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7303,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
7304,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7305,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7306,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7307,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
7308,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7309,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7310,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7311,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
7312,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7313,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7314,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7315,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
7316,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
7317,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7318,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
7319,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7320,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7321,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7322,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7323,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
7324,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
7325,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7326,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7327,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7328,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
7329,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7330,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7331,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7332,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7333,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
7334,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7335,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
7336,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
7337,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7338,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7339,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7340,Water,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
7341,Water,Water,Cropland,Water,Non_Wetland,Cropland,Wetland,Water
7342,Water,Water,Cropland,Water,Non_Wetland,Cropland,Forest,Water
7343,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
7344,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
7345,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
7346,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
7347,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
7348,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7349,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
7350,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7351,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
7352,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
7353,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
7354,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
7355,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
7356,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7357,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
7358,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7359,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
7360,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
7361,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
7362,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
7363,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
7364,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
7365,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7366,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
7367,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
7368,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
7369,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7370,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
7371,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
7372,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
7373,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
7374,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7375,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
7376,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7377,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
7378,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7379,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
7380,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
7381,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
7382,Water,Water,Wetland,NULL,Wetland,Cropland,NULL,Water
7383,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Water
7384,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Forest
7385,Water,Water,Wetland,NULL,Wetland,Cropland,Forest,Forest
7386,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7387,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
7388,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
7389,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7390,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7391,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
7392,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7393,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7394,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7395,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
7396,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7397,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
7398,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
7399,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
7400,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
7401,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
7402,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
7403,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7404,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7405,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7406,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
7407,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
7408,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
7409,Water,Water,Wetland,NULL,Wetland,Water,NULL,NULL
7410,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
7411,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
7412,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
7413,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
7414,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
7415,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
7416,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
7417,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
7418,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
7419,Water,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
7420,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
7421,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
7422,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
7423,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
7424,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
7425,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
7426,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
7427,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
7428,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
7429,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
7430,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
7431,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
7432,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
7433,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
7434,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
7435,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7436,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
7437,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
7438,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
7439,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
7440,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7441,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7442,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
7443,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7444,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
7445,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
7446,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7447,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7448,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7449,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7450,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7451,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
7452,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7453,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
7454,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7455,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
7456,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7457,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7458,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
7459,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7460,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
7461,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
7462,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
7463,Water,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Water
7464,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
7465,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
7466,Water,Water,Wetland,Non_Water,Wetland,Cropland,Forest,Water
7467,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
7468,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7469,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
7470,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7471,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7472,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7473,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7474,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7475,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7476,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7477,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7478,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7479,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7480,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
7481,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7482,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
7483,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7484,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
7485,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7486,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
7487,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7488,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
7489,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
7490,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
7491,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
7492,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,NULL
7493,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7494,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7495,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
7496,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7497,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7498,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7499,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7500,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7501,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
7502,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7503,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
7504,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7505,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7506,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7507,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7508,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7509,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7510,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
7511,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7512,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7513,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
7514,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
7515,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
7516,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
7517,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
7518,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
7519,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7520,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
7521,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7522,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Cropland
7523,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
7524,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
7525,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7526,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
7527,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
7528,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
7529,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
7530,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
7531,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
7532,Water,Water,Wetland,Water,Wetland,Cropland,Wetland,Water
7533,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
7534,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
7535,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
7536,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
7537,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7538,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
7539,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
7540,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
7541,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7542,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7543,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
7544,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
7545,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
7546,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
7547,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7548,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
7549,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
7550,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7551,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
7552,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
7553,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
7554,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
7555,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
7556,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
7557,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
7558,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
7559,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
7560,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
7561,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
7562,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
7563,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
7564,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
7565,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
7566,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7567,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
7568,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
7569,Water,Water,Wetland,Water,Wetland,Water,Water,Water
7570,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
7571,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
7572,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
7573,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
7574,Water,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
7575,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
7576,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
7577,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
7578,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
7579,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
7580,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7581,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7582,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7583,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7584,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7585,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7586,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7587,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
7588,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7589,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
7590,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7591,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
7592,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7593,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7594,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7595,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7596,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7597,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
7598,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7599,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7600,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
7601,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
7602,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7603,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7604,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7605,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
7606,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
7607,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
7608,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
7609,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
7610,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7611,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7612,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
7613,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
7614,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7615,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
7616,Water,Water,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
7617,Water,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
7618,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
7619,Water,Water,Water,NULL,Water,NULL,NULL,Water
7620,Water,Water,Water,NULL,Water,NULL,NULL,Forest
7621,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
7622,Water,Water,Water,NULL,Water,NULL,Wetland,Water
7623,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
7624,Water,Water,Water,NULL,Water,NULL,Water,Wetland
7625,Water,Water,Water,NULL,Water,NULL,Water,Water
7626,Water,Water,Water,NULL,Water,NULL,Water,Forest
7627,Water,Water,Water,NULL,Water,NULL,Forest,Forest
