Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R
5373,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5374,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5375,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5376,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5377,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5378,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5379,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5380,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5381,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5382,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5383,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5384,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5385,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5403,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
5404,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5405,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5406,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5407,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5408,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5409,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5410,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5411,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5412,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5413,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
5415,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5416,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5417,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5418,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5419,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5420,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
5421,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
5422,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
5423,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5424,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5425,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5426,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5427,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5428,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5429,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5430,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5431,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5432,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5439,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5440,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5441,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5442,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5443,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5444,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5445,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5446,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
5447,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5448,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5449,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5450,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5451,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5452,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5453,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5454,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5455,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5456,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
5457,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5458,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
5459,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
5460,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5461,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5462,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5463,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5464,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
5465,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5466,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5467,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5468,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5469,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5470,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5471,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5472,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5473,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5474,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5475,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5476,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5477,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5478,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5479,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5480,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5481,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5482,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5483,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5484,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5485,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5486,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
5487,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
5488,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5489,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5490,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
5491,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5492,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5493,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5494,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5495,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5496,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5497,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5498,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5499,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5500,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5501,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5502,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5503,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
5504,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5505,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5506,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5507,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5508,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5509,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5510,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5511,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5512,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5513,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5514,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5515,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5516,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5517,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5518,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5519,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5520,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5521,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5522,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
5523,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5524,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
5525,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5526,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5527,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
5528,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5529,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5530,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5531,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5532,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5533,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5534,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5535,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
5536,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5537,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5538,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5539,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
5540,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5541,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
5542,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5543,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
5544,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5545,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
5546,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5547,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5548,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5549,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
5550,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5551,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5552,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
5553,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5554,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5555,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5556,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
5557,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5558,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
5559,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5560,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
5561,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5562,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5563,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5564,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5565,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5566,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5567,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5568,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5569,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5570,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5571,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5572,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5573,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5574,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5575,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5576,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5577,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5578,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5579,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5580,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5581,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5582,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5583,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5584,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5585,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
5586,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5587,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5588,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5589,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5590,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5591,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5592,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5593,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5594,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5595,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5596,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5597,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5598,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5599,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5600,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5601,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5602,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5603,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5604,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5605,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5606,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5607,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5608,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5609,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5610,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5611,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5612,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5613,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5614,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5615,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5616,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5617,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5618,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5619,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5620,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5621,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5622,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5623,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5624,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5625,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5626,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5627,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5628,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5629,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5630,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5631,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5632,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5633,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5634,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5635,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5636,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5637,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5638,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5639,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
5640,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5641,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5642,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5643,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5644,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5645,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5646,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5647,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5648,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5649,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5650,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5651,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5652,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5653,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5654,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5655,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5656,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5657,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5658,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5659,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5660,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5661,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5662,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5663,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5664,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5665,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5666,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5667,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5668,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5669,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5670,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5671,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5672,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5673,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5674,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5675,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5676,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5677,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5678,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
