Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWG_M_R
1364,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1365,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1367,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1368,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
1369,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
1370,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1371,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1372,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1373,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1374,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1375,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1376,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1377,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
1378,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1379,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1380,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1381,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1382,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1383,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1384,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1385,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
1386,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
1387,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1388,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1389,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1390,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
1391,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1392,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1393,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1394,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1395,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1396,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1397,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1398,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1399,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1401,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1402,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1403,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1404,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1405,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1406,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1407,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
1408,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1409,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1410,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1411,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1412,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1413,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
1414,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1415,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
1416,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1417,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1418,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
1419,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1420,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1421,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
1422,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
1423,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1424,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1425,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1426,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1427,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1428,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1429,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1430,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1431,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1432,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1433,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1434,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1435,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1436,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1437,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1438,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
1439,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1440,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1441,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1442,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1443,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1444,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1445,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1446,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1447,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1448,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1449,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1450,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
1451,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1452,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1453,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1454,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1455,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1456,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1457,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1458,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1459,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1460,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1461,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
1462,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1463,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1464,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1465,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
1466,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
1467,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1468,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1469,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1470,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1471,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1472,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
1473,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1474,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1475,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1476,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1477,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1478,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
1479,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
1480,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
1481,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
1482,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
1483,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
1484,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
1485,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1486,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
1487,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
1488,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
1489,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1490,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1491,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1492,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1493,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1494,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1495,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1496,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1497,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1498,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1499,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1500,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1501,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1502,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1503,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1504,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1505,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1506,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1507,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1508,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1509,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1510,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1511,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1512,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
1513,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1514,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1515,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1516,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1517,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
1518,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
1519,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
1520,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1521,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1522,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
1523,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
1524,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1525,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1526,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
1527,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1528,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1529,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1530,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1531,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1532,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1533,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
1534,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1535,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
1536,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1537,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1538,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1539,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1540,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1541,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
1542,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
1543,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
1544,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
1545,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1546,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
1547,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1548,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
1549,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1550,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1551,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1552,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1553,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Forest
1554,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
1555,NULL,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
1556,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1557,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1558,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
1559,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1560,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1561,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Built-up
1562,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
1563,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
1564,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
1565,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
1566,NULL,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1567,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1568,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1569,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1570,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1571,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1572,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1573,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
1574,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1575,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1576,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1577,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1578,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1579,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1580,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1581,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1582,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1583,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1584,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1585,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1586,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1587,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
1588,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1589,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1590,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1591,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1592,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1593,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1594,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1595,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1596,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1597,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1598,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1599,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1600,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1601,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1602,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1603,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1604,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1605,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1606,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1607,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1608,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1609,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1610,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1611,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1612,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1613,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1614,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1615,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1616,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1617,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1618,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1619,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
1620,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
1621,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1622,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1623,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1624,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1625,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1626,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1627,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
1628,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1629,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
1630,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Bareland
1631,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
1632,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1633,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1634,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1635,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1636,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1637,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1638,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1639,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1640,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1641,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1642,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
1643,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1644,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1645,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1646,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1647,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1648,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1649,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1650,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1651,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1652,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1653,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1654,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1655,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1656,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1657,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1658,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1659,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1660,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1661,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1662,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1663,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1664,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1665,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1666,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
1667,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1668,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
1669,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1670,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Cropland
1671,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1672,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1673,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1674,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1675,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
1676,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
