Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNF_M_R
2703,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2704,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2705,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2706,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2707,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2708,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2709,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2710,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2711,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2712,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2713,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2714,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2715,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2716,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2717,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2718,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2719,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2720,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2721,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2722,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2723,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2724,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2725,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2726,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2727,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2728,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2729,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2730,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2731,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2732,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2733,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2734,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2735,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2736,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2737,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2738,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2739,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2740,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2741,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2742,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2743,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2744,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2745,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2746,Water,NULL,Water,Water,Water,NULL,NULL,NULL
2747,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2748,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2749,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2750,Water,NULL,Water,Water,Water,NULL,NULL,Water
2751,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2752,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2753,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2754,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2755,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2756,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2757,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2758,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2759,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2760,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2761,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2762,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2763,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2764,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2765,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2766,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2767,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2768,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2769,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2770,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2771,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2772,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2773,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2774,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2775,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2776,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2777,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2778,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2779,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2780,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2781,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2782,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2783,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2784,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2785,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2786,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2787,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2788,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2789,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2790,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2791,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2792,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2793,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2794,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2795,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2796,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2797,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2798,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2799,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2800,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2801,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2802,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2803,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2804,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2805,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2806,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2807,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2808,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2809,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2810,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2811,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2812,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2813,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2814,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2815,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2816,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2817,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2818,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2819,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2820,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2821,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2822,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2823,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2824,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2825,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2826,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2827,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2828,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2829,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2830,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2831,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2832,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2833,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2834,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2835,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2836,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2837,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2838,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2839,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2840,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2841,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2842,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2843,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2844,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2845,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2846,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2847,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2848,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2849,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2850,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2851,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2852,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2853,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2854,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2855,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2856,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2857,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2858,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2859,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2860,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2861,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2862,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2863,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2864,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2865,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2866,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2867,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2868,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2869,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2870,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2871,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2872,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2873,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2874,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2875,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2876,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2877,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2878,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2879,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2880,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2881,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2882,Water,Cropland,Water,NULL,Water,NULL,NULL,NULL
2883,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2884,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2885,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2886,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2887,Water,Cropland,Water,NULL,Water,NULL,NULL,Built-up
2888,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2889,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2890,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2891,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2892,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2893,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
2894,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2895,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2896,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2897,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2898,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2899,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2900,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2901,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2902,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2903,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2904,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2905,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2906,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2907,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2908,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2909,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2910,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2911,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2912,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2913,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2914,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2915,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2916,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2917,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2918,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2919,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2920,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2921,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2922,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2923,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2924,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2925,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2926,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2927,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2928,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2929,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2930,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2931,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2932,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2933,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2934,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2935,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2936,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2937,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2938,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2939,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2940,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2941,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2942,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2943,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2944,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2945,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2946,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2947,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2948,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2949,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2950,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2951,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2952,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2953,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2954,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2955,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2956,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2957,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2958,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2959,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2960,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2961,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2962,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2963,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2964,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2965,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2966,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2967,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2968,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2969,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2970,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2971,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2972,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2973,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2974,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2975,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2976,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2977,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2978,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2979,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2980,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2981,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2982,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2983,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2984,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2985,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2986,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2987,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2988,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2989,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2990,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2991,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2992,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2993,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2994,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2995,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2996,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2997,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2998,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2999,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3000,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
3001,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
3002,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3003,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3004,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3005,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
3006,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3007,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3008,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
3009,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
3010,Water,Wetland,Water,Water,Water,NULL,NULL,Water
3011,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3012,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3013,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3014,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3015,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3016,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3017,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3018,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3019,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3020,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3021,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3022,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3023,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3024,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3025,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3026,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3027,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3028,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3029,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3030,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3031,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3032,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3033,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3034,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3035,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3036,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3037,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3038,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3039,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3040,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3041,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3042,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3043,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3044,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3045,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3046,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3047,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3048,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3049,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3050,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3051,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
