Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRH_M_R
5253,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5254,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5255,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5256,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5257,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5258,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5259,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5260,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5261,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5262,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5263,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5264,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5265,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5266,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5267,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5268,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5269,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5270,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5271,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5272,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5273,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5274,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5275,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5276,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5277,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5278,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
5279,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
5280,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
5281,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
5282,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5283,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
5284,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5285,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5286,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5287,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5288,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5289,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5290,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
5291,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
5292,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5293,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
5294,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5295,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5296,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5297,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5298,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5299,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5300,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5301,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5302,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
5303,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5304,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5305,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5306,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
5307,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
5308,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5309,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5310,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5311,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5312,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5313,Cropland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
5314,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
5315,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5316,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
5317,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5318,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5319,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5320,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
5321,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5322,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5323,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5324,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
5325,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5326,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
5327,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
5328,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5329,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5330,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5331,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5332,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
5333,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5334,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5335,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5336,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5337,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5338,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5339,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5340,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5341,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5342,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
5343,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5344,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5345,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5346,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
5347,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
5348,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
5349,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,NULL
5350,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
5351,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
5352,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5353,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5354,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5355,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5356,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5357,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5358,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5359,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
5360,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
5361,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5362,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5363,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
5364,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
5365,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5366,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5367,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5368,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
5369,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5370,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5371,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5372,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5373,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
5374,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5375,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5376,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5377,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5378,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
5379,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5380,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5381,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
5382,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
5383,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5384,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5385,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5386,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
5387,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5388,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
5389,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
5390,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
5391,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
5392,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
5393,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5394,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
5395,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5396,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
5397,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5398,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5399,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5400,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,NULL
5401,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
5402,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
5403,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
5404,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5405,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
5406,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5407,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5408,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5409,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
5410,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
5411,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
5412,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5413,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
5414,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5415,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
5416,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5417,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
5418,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5419,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,NULL
5420,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5421,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
5422,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5423,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5424,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5425,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5426,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5427,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
5428,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
5429,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5430,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5431,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5432,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5433,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
5434,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
5435,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5436,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
5437,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
5438,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
5439,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5440,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5441,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
5442,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,NULL
5443,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
5444,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
5445,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
5446,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5447,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
5448,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
5449,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
5450,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5451,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
5452,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
5453,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
5454,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
5455,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
5456,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,NULL
5457,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
5458,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
5459,Wetland,Water,Wetland,NULL,Wetland,Water,Water,NULL
5460,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
5461,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
5462,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
5463,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5464,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5465,Wetland,Water,Wetland,Water,Wetland,Water,Water,NULL
5466,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
5467,Wetland,Water,Wetland,Water,Wetland,Water,Water,Cropland
5468,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5469,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,NULL
5470,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
5471,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,NULL
5472,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5473,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5474,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5475,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
5476,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5477,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5478,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
5479,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
5480,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5481,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5482,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5483,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5484,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5485,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
5486,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
5487,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
5488,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5489,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,NULL
5490,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5491,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
5492,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
5493,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5494,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
5495,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5496,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
5497,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5498,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
5499,Wetland,Forest,Water,NULL,Water,Shrubland,Forest,NULL
5500,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5501,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
5502,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5503,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5504,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5505,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
5506,Wetland,Forest,Forest,Water,Non_Wetland,Forest,Forest,NULL
5507,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5508,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5509,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5510,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5511,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5512,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5513,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5514,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5515,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5516,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5517,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
5518,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5519,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5520,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5521,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
5522,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5523,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5524,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
5525,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5526,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
5527,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
5528,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
5529,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5530,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Cropland
5531,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Built-up
5532,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5533,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5534,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5535,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5536,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5537,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5538,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5539,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5540,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5541,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5542,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5543,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5544,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5545,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5546,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5547,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
5548,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
5549,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5550,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5551,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5552,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5553,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5554,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5555,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5556,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5557,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5558,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
5559,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5560,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5561,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
5562,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5563,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5564,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5565,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5566,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
5567,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5568,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5569,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5570,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5571,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5572,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
5573,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5574,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5575,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
