Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRN_M_R
1177,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1178,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
1179,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
1180,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1181,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1182,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1183,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1184,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1185,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1186,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
1187,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1188,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1189,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1190,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1191,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1192,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water
1193,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1194,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1195,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1196,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1197,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1198,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1199,Wetland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1200,Wetland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1201,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water
1202,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest
1203,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1204,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1205,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1206,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
1207,Wetland,Wetland,Water,NULL,Water,NULL,Grassland
1208,Wetland,Wetland,Water,NULL,Water,NULL,Bareland
1209,Wetland,Wetland,Water,NULL,Water,NULL,Water
1210,Wetland,Wetland,Water,NULL,Water,NULL,Forest
1211,Wetland,Wetland,Water,Non_Water,Water,NULL,Grassland
1212,Wetland,Wetland,Water,Non_Water,Water,NULL,Bareland
1213,Wetland,Wetland,Water,Non_Water,Water,NULL,Water
1214,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest
1215,Wetland,Wetland,Water,Water,Water,NULL,Grassland
1216,Wetland,Wetland,Water,Water,Water,NULL,Bareland
1217,Wetland,Wetland,Water,Water,Water,NULL,Water
1218,Wetland,Wetland,Water,Water,Water,NULL,Forest
1219,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
1220,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1221,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1222,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1223,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1224,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1225,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1226,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1227,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1228,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1229,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1230,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1231,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1232,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1233,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1234,Wetland,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
1235,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1236,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1237,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1238,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1239,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1240,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1241,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1242,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
1243,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1244,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1245,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1246,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1247,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1248,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1249,Wetland,Bareland,Wetland,Water,Wetland,NULL,Grassland
1250,Wetland,Bareland,Wetland,Water,Wetland,NULL,Water
1251,Wetland,Bareland,Wetland,Water,Wetland,NULL,Forest
1252,Wetland,Bareland,Water,NULL,Water,NULL,Grassland
1253,Wetland,Bareland,Water,NULL,Water,NULL,Bareland
1254,Wetland,Bareland,Water,NULL,Water,NULL,Forest
1255,Wetland,Bareland,Water,Water,Water,NULL,Grassland
1256,Wetland,Bareland,Water,Water,Water,NULL,Bareland
1257,Wetland,Bareland,Water,Water,Water,NULL,Water
1258,Wetland,Bareland,Water,Water,Water,NULL,Forest
1259,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1260,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
1261,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Water
1262,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1263,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
1264,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1265,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Water
1266,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,Bareland
1267,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1268,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1269,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1270,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1271,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1272,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
1273,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
1274,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
1275,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1276,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1277,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1278,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
1279,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1280,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1281,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
1282,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
1283,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1284,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Bareland
1285,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Forest
1286,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
1287,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,Bareland
1288,Wetland,Built-up,Wetland,Water,Wetland,NULL,Grassland
1289,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
1290,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1291,Wetland,Built-up,Water,NULL,Water,NULL,Grassland
1292,Wetland,Built-up,Water,Water,Water,NULL,Bareland
1293,Wetland,Built-up,Water,Water,Water,NULL,Water
1294,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1295,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
1296,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1297,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
1298,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
1299,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
1300,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Water
1301,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1302,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Bareland
1303,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water
1304,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Forest
1305,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1306,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1307,Wetland,Water,NULL,Water,Non_Wetland,NULL,Grassland
1308,Wetland,Water,NULL,Water,Non_Wetland,NULL,Bareland
1309,Wetland,Water,NULL,Water,Non_Wetland,NULL,Water
1310,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
1311,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1312,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1313,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1314,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1315,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1316,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1317,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1318,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1319,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1320,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1321,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1322,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1323,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1324,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1325,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1326,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Water
1327,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1328,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1329,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1330,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1331,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1332,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Bareland
1333,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Water
1334,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL
1335,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1336,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1337,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1338,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water
1339,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1340,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1341,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1342,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1343,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1344,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1345,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1346,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water
1347,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Forest
1348,Wetland,Water,Wetland,NULL,Wetland,NULL,Grassland
1349,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland
1350,Wetland,Water,Wetland,NULL,Wetland,NULL,Bareland
1351,Wetland,Water,Wetland,NULL,Wetland,NULL,Water
1352,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest
1353,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1354,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1355,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1356,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water
1357,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1358,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland
1359,Wetland,Water,Wetland,Water,Wetland,NULL,Bareland
1360,Wetland,Water,Wetland,Water,Wetland,NULL,Water
1361,Wetland,Water,Wetland,Water,Wetland,NULL,Forest
1362,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
1363,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1364,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
1365,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
1366,Wetland,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1367,Wetland,Water,Built-up,Water,Non_Wetland,NULL,Grassland
1368,Wetland,Water,Built-up,Water,Non_Wetland,NULL,Bareland
1369,Wetland,Water,Water,NULL,Water,NULL,Grassland
1370,Wetland,Water,Water,NULL,Water,NULL,Bareland
1371,Wetland,Water,Water,NULL,Water,NULL,Water
1372,Wetland,Water,Water,NULL,Water,NULL,Forest
1373,Wetland,Water,Water,Non_Water,Water,NULL,Grassland
1374,Wetland,Water,Water,Non_Water,Water,NULL,Wetland
1375,Wetland,Water,Water,Non_Water,Water,NULL,Bareland
1376,Wetland,Water,Water,Non_Water,Water,NULL,Water
1377,Wetland,Water,Water,Non_Water,Water,NULL,Forest
1378,Wetland,Water,Water,Water,Water,NULL,Grassland
1379,Wetland,Water,Water,Water,Water,NULL,Wetland
1380,Wetland,Water,Water,Water,Water,NULL,Bareland
1381,Wetland,Water,Water,Water,Water,NULL,Water
1382,Wetland,Water,Water,Water,Water,NULL,Forest
1383,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1384,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1385,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1386,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water
1387,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1388,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1389,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1390,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
1391,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1392,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1393,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1394,Wetland,Water,Forest,Water,Non_Wetland,NULL,Bareland
1395,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water
1396,Wetland,Water,Forest,Water,Non_Wetland,NULL,Forest
1397,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1398,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1399,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1400,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1401,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1402,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
1403,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Water
1404,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1405,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1406,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1407,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland
1408,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland
1409,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water
1410,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest
1411,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water
1412,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1413,Wetland,Forest,Wetland,Water,Wetland,NULL,Grassland
1414,Wetland,Forest,Wetland,Water,Wetland,NULL,Water
1415,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest
1416,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
1417,Wetland,Forest,Water,NULL,Water,NULL,Bareland
1418,Wetland,Forest,Water,NULL,Water,NULL,Water
1419,Wetland,Forest,Water,NULL,Water,NULL,Forest
1420,Wetland,Forest,Water,Non_Water,Water,NULL,Forest
1421,Wetland,Forest,Water,Water,Water,NULL,Grassland
1422,Wetland,Forest,Water,Water,Water,NULL,Wetland
1423,Wetland,Forest,Water,Water,Water,NULL,Forest
1424,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1425,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1426,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
1427,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Water
1428,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1429,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1430,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1431,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1432,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
1433,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Water
1434,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1435,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1436,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1437,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1438,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1439,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland
1440,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1441,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1442,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Water
1443,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Forest
1444,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1445,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1446,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1447,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1448,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1449,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1450,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1451,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1452,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1453,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1454,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1455,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1456,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1457,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1458,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1459,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1460,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1461,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1462,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1463,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1464,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Water
1465,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
1466,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1467,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1468,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1469,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1470,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1471,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1472,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
1473,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1474,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1475,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1476,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water
1477,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1478,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1479,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1480,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water
1481,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest
1482,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1483,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water
1484,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1485,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland
1486,Bareland,NULL,Wetland,Water,Wetland,NULL,Water
1487,Bareland,NULL,Wetland,Water,Wetland,NULL,Forest
1488,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
1489,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
1490,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
1491,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
1492,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1493,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1494,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1495,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1496,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland
1497,Bareland,NULL,Water,NULL,Water,NULL,Grassland
1498,Bareland,NULL,Water,NULL,Water,NULL,Bareland
1499,Bareland,NULL,Water,NULL,Water,NULL,Water
1500,Bareland,NULL,Water,NULL,Water,NULL,Forest
1501,Bareland,NULL,Water,Non_Water,Water,NULL,Grassland
1502,Bareland,NULL,Water,Non_Water,Water,NULL,Bareland
1503,Bareland,NULL,Water,Non_Water,Water,NULL,Water
1504,Bareland,NULL,Water,Non_Water,Water,NULL,Forest
1505,Bareland,NULL,Water,Water,Water,NULL,Grassland
1506,Bareland,NULL,Water,Water,Water,NULL,Bareland
1507,Bareland,NULL,Water,Water,Water,NULL,Water
1508,Bareland,NULL,Water,Water,Water,NULL,Forest
1509,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1510,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1511,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1512,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water
1513,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1514,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1515,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
1516,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1517,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1518,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1519,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Bareland
1520,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Water
1521,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Forest
1522,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland
1523,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water
1524,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland
1525,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,Water
1526,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1527,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1528,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
1529,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1530,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1531,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1532,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1533,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1534,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1535,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
1536,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1537,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1538,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland
1539,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1540,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1541,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
1542,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1543,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
1544,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1545,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1546,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1547,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
1548,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland
1549,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland
1550,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1551,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
1552,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1553,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Bareland
1554,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1555,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
