Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLJ_M_R
1839,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1840,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1841,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1842,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1843,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1844,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1845,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1846,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1847,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1848,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1849,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1850,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1851,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1852,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1853,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1854,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1855,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1856,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1857,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1858,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1859,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1860,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1861,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1862,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1863,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1864,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1866,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1867,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1868,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1869,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1870,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1871,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1872,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1873,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1874,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1875,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1876,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1877,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1878,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1879,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1880,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1881,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1882,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1883,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1884,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1885,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1886,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1887,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1888,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1889,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1890,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1892,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1894,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1895,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1896,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1897,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1898,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1899,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1900,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1901,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1902,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1903,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1904,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1905,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1906,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1907,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1908,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1909,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1911,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1912,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1914,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1915,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1916,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1917,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1918,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1919,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1920,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1921,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1922,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1923,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1924,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1925,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1926,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1927,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1928,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1929,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1930,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1931,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1932,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1933,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1934,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1935,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1936,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1937,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1938,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1939,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1940,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1941,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1942,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1943,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1944,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1945,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1948,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1949,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1950,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1951,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1952,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1953,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1954,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1955,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1956,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1957,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1958,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1959,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1960,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1961,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1962,Water,NULL,Water,Water,Water,NULL,NULL,Water
1963,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1964,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1965,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1966,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1967,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1968,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1969,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1970,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1971,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1972,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1973,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1974,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1975,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1976,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1977,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1978,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1979,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1981,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1983,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1984,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1985,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1986,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1987,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1988,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1989,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1990,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1991,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1992,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1993,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1994,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1995,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1996,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1997,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1998,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1999,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2000,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2001,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2002,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2003,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2004,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2005,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2007,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2008,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2009,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2010,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2011,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2012,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2013,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2014,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2015,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2016,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2017,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2018,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2019,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2020,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2021,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2022,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2024,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2025,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2027,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2028,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2029,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2030,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2031,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2032,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2033,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2034,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2035,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2036,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2037,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2038,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2039,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2040,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2041,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2042,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2043,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2045,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2046,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2048,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2049,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2050,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2051,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2052,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2053,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2054,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2055,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2056,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2057,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2058,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2060,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2061,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2062,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2063,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2064,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2065,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2066,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2068,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2069,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2070,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2071,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2072,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2073,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2074,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2075,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2076,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2077,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2078,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2079,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2080,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2081,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2082,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2083,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2084,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2086,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2087,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2088,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2089,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2090,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2091,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2092,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2093,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2094,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2095,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2096,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2097,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2098,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2099,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2100,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2101,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2102,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2103,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2104,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2105,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2106,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2107,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2108,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2109,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2110,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2111,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2112,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2113,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2114,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2115,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2116,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2117,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2118,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2119,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2121,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2122,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2123,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2124,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2125,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2127,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2128,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2129,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2130,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2131,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2132,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2133,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2134,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2135,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2136,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2137,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2138,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2139,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2140,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2141,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2142,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2143,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2144,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2145,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2146,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2147,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2148,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2150,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2151,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2152,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2153,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2154,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2155,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2156,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2157,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2158,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2159,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2160,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2162,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2163,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2164,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2165,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2166,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2167,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2169,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2170,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2171,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2173,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2174,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2175,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2177,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2178,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2179,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2180,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2181,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2182,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2183,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2184,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2185,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2186,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2187,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2188,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2189,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2190,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2191,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2192,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2193,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2194,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
