Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBN_M_R
1171,Cropland,Bareland,Water,Water,Water,Water,Water,Water
1172,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1173,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1174,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1175,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1176,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1177,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1178,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1179,Cropland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1180,Cropland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1181,Cropland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1182,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1183,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1184,Cropland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1185,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1186,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1187,Cropland,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
1188,Cropland,Water,Water,NULL,Water,Water,Wetland,Forest
1189,Cropland,Water,Water,Non_Water,Water,Water,Water,Water
1190,Cropland,Water,Water,Water,Water,Water,Water,Water
1191,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1192,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1193,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1194,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1195,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1196,Cropland,Forest,Water,Water,Water,Water,Water,Water
1197,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1198,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1199,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1200,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1201,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1203,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1204,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1205,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1206,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1207,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1208,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1209,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1210,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1211,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1212,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1213,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
1214,Wetland,Wetland,Water,Non_Water,Water,NULL,Water,Grassland
1215,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1216,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1217,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1218,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
1219,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1220,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1221,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Bareland
1222,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1223,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1224,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1225,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1226,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1227,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
1228,Bareland,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Water
1229,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Grassland
1230,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
1231,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
1232,Bareland,Bareland,Wetland,Non_Water,Wetland,Built-up,Water,Water
1233,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1234,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Water
1235,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Water,Water
1236,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1237,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1238,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1239,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1240,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1241,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
1242,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Water,Water
1243,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1244,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1245,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
1246,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1247,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1248,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
1249,Bareland,Bareland,Water,Water,Water,Built-up,Built-up,Water
1250,Bareland,Bareland,Water,Water,Water,Built-up,Water,Water
1251,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1252,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1253,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1254,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1255,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1256,Bareland,Bareland,Forest,Water,Non_Wetland,Built-up,Built-up,Water
1257,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
1258,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1259,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
1260,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1261,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1262,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1263,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1264,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1265,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1266,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1267,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1268,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1269,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1270,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1271,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1272,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1273,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1274,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1275,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1276,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1277,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1278,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1279,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1280,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1281,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1282,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
1283,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
1284,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1285,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
1286,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
1287,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1288,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1289,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1290,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1291,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1292,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1293,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
1294,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
1295,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1296,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1297,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1298,Bareland,Water,Water,Water,Water,Built-up,Water,Water
1299,Bareland,Water,Water,Water,Water,Water,Grassland,Water
1300,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1301,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1302,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1303,Bareland,Water,Water,Water,Water,Water,Water,Water
1304,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1305,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1306,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1307,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1308,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1309,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1310,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1311,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1312,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1313,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
1314,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
1315,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
1316,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1317,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1318,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1319,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
1320,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1321,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
1322,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
1323,Bareland,Forest,Water,Non_Water,Water,Water,Water,Water
1324,Bareland,Forest,Water,Water,Water,Water,Water,Grassland
1325,Bareland,Forest,Water,Water,Water,Water,Water,Bareland
1326,Bareland,Forest,Water,Water,Water,Water,Water,Water
1327,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1328,Bareland,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1329,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1330,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1331,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1332,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1333,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1334,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1335,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1336,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1337,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1338,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1339,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1340,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
1341,Water,NULL,NULL,Water,Non_Wetland,Water,Bareland,Grassland
1342,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1343,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1344,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1345,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1346,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1347,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1348,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1349,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1350,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1351,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1352,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1353,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Water
1354,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1355,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1356,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1357,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1358,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1359,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1360,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
1361,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1362,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1363,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
1364,Water,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1365,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1366,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
1367,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1368,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1369,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1370,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1371,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1372,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1373,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1374,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1375,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1376,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
1377,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1378,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1379,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1380,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1381,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1382,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1383,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1384,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1385,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1386,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
1387,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
1388,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
1389,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
1390,Water,NULL,Water,NULL,Water,Water,Bareland,Grassland
1391,Water,NULL,Water,NULL,Water,Water,Bareland,Water
1392,Water,NULL,Water,NULL,Water,Water,Water,Grassland
1393,Water,NULL,Water,NULL,Water,Water,Water,Bareland
1394,Water,NULL,Water,NULL,Water,Water,Water,Water
1395,Water,NULL,Water,NULL,Water,Water,Water,Forest
1396,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Water
1397,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
1398,Water,NULL,Water,Non_Water,Water,NULL,Water,Water
1399,Water,NULL,Water,Water,Water,NULL,Water,Grassland
1400,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1401,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
1402,Water,NULL,Water,Water,Water,Wetland,Water,Forest
1403,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1404,Water,NULL,Water,Water,Water,Water,Water,Grassland
1405,Water,NULL,Water,Water,Water,Water,Water,Water
1406,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1407,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1408,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
1409,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1410,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1411,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1412,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1413,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1414,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1415,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1416,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1417,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1418,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1419,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1420,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1421,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1422,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1423,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1424,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
1425,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1426,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1427,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1428,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
1429,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1430,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1431,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
1432,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1433,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1434,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1435,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1436,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1437,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1438,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1439,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1440,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1441,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
1442,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1443,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
1444,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1445,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
1446,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1447,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1448,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1449,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1450,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1451,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1452,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
1453,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1454,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1455,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1456,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1457,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1458,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1459,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1460,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1461,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1462,Water,Cropland,Grassland,Water,Non_Wetland,Water,Water,Grassland
1463,Water,Cropland,Wetland,Water,Wetland,Water,Water,Forest
1464,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1465,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1466,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
1467,Water,Cropland,Built-up,NULL,Non_Wetland,Water,Water,Water
1468,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Bareland
1469,Water,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
1470,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
1471,Water,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
1472,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
1473,Water,Cropland,Water,NULL,Water,Water,Bareland,Forest
1474,Water,Cropland,Water,NULL,Water,Water,Water,Grassland
1475,Water,Cropland,Water,NULL,Water,Water,Water,Water
1476,Water,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
1477,Water,Cropland,Water,Water,Water,Water,Water,Bareland
1478,Water,Cropland,Water,Water,Water,Water,Water,Water
1479,Water,Cropland,Water,Water,Water,Water,Water,Forest
1480,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1481,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1482,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1483,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1484,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1485,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1486,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1487,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
1488,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1489,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1490,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1491,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
