Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEB_M_R
1150,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1151,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1152,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1153,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1154,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1155,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1156,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1157,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1158,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1159,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1160,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1161,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1162,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1163,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1164,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1165,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1166,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1167,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1168,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1169,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1170,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
1171,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1172,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1173,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1174,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1175,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1176,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1177,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1178,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1179,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1180,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Forest
1181,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1182,Wetland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1183,Wetland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1184,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1185,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
1186,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1187,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1188,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1189,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1190,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1191,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
1192,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
1193,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1194,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1195,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1196,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1197,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1198,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1199,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1200,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1201,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1202,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1203,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1204,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
1205,Wetland,Water,Water,Water,Water,Wetland,Water,Bareland
1206,Wetland,Water,Water,Water,Water,Wetland,Water,Forest
1207,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1208,Wetland,Water,Water,Water,Water,Water,Water,Bareland
1209,Wetland,Water,Water,Water,Water,Water,Water,Water
1210,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1211,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1212,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1213,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1214,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1215,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1216,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1217,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1218,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1219,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1220,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1221,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1222,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1223,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1224,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1225,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1226,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1227,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1228,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1229,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1230,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1231,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1232,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1233,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1234,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1235,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1236,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1237,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1238,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1239,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1240,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1241,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1242,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
1243,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1244,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1245,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1246,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1247,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1248,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1249,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1250,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1251,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1252,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1253,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1254,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1255,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1256,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1257,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1258,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1259,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1260,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1261,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1262,Bareland,Water,Water,Water,Water,Bareland,Grassland,Bareland
1263,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1264,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1265,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1266,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1267,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1268,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1269,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1270,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1271,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
1272,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1273,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1274,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1275,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1276,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1277,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1278,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1279,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1280,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1281,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1282,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1283,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1284,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1285,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1286,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
1287,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1288,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1289,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1290,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
1291,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1292,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1293,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1294,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1295,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1296,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1297,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
1298,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1299,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
1300,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1301,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
1302,Water,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
1303,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1304,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1305,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1306,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1307,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1308,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1309,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1310,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1311,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1312,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1313,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1314,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1315,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1316,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1317,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1318,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1319,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1320,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1321,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1322,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1323,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
1324,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1325,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1326,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1327,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1328,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1329,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
1330,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
1331,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1332,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1333,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1334,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1335,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1336,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1337,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1338,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1339,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1340,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1341,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1342,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1343,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1344,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1345,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1346,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1347,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1348,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1349,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1350,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1351,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1352,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
1353,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1354,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
1355,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1356,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
1357,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1358,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1359,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1360,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1361,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1362,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1363,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1364,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1365,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1366,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1367,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1368,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1369,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
1370,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1371,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1372,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1373,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1374,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1375,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
1376,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1377,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1378,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1379,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1380,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1381,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1382,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1383,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1384,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1385,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1386,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1387,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
1388,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1389,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1390,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1391,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1392,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
1393,Water,NULL,Wetland,Water,Wetland,NULL,Water,Forest
1394,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1395,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1396,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1397,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1398,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
1399,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
1400,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1401,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1402,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1403,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
1404,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1405,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1406,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1407,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
1408,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1409,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1410,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1411,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1412,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1413,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1414,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1415,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1416,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1417,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
1418,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Water
1419,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
1420,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
1421,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
1422,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1423,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
1424,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1425,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1426,Water,NULL,Water,NULL,Water,NULL,Forest,Forest
1427,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1428,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1429,Water,NULL,Water,NULL,Water,Wetland,Grassland,Bareland
1430,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1431,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
1432,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
1433,Water,NULL,Water,NULL,Water,Wetland,Forest,Forest
1434,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1435,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
1436,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
1437,Water,NULL,Water,NULL,Water,Water,Grassland,Water
1438,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
1439,Water,NULL,Water,NULL,Water,Water,Water,Bareland
1440,Water,NULL,Water,NULL,Water,Water,Water,Forest
1441,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
1442,Water,NULL,Water,Non_Water,Water,Water,Water,Water
1443,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
1444,Water,NULL,Water,Water,Water,NULL,Grassland,Forest
1445,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
1446,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
1447,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
1448,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
1449,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
1450,Water,NULL,Water,Water,Water,Wetland,Water,Forest
1451,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1452,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
1453,Water,NULL,Water,Water,Water,Water,Grassland,Water
1454,Water,NULL,Water,Water,Water,Water,Grassland,Forest
1455,Water,NULL,Water,Water,Water,Water,Water,Wetland
1456,Water,NULL,Water,Water,Water,Water,Water,Bareland
1457,Water,NULL,Water,Water,Water,Water,Water,Water
1458,Water,NULL,Water,Water,Water,Water,Water,Forest
1459,Water,NULL,Water,Water,Water,Water,Forest,Water
1460,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1461,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1462,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1463,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1464,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1465,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1466,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1467,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1468,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1469,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1470,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1471,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1472,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1473,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1474,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1475,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1476,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1477,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1478,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1479,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
