Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXS_M_R
5373,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5374,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
5375,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
5376,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
5377,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5378,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
5379,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
5380,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
5381,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Water
5382,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,NULL
5383,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
5384,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5385,Cropland,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
5386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
5400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5403,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5404,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
5405,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5406,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5407,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5408,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5409,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
5410,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
5411,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
5412,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5413,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5415,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
5416,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5417,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5418,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5419,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5420,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5421,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5422,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5423,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5424,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5425,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5426,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
5427,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5428,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
5429,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5430,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5431,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5432,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5439,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5440,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5441,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5442,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5443,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5444,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5445,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
5446,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5447,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5448,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5449,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5450,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
5451,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5452,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
5453,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5454,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5455,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5456,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5457,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5458,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Water
5459,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5460,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
5461,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5462,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5463,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
5464,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
5465,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5466,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5467,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5468,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5469,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5470,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
5471,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5472,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5473,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5474,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5475,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5476,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5477,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5478,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5479,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5480,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5481,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5482,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5483,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
5484,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5485,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5486,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5487,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5488,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5489,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5490,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5491,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5492,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5493,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5494,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5495,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5496,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
5497,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5498,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5499,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
5500,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5501,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5502,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5503,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5504,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5505,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5506,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5507,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
5508,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5509,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
5510,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5511,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5512,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5513,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5514,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5515,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5516,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
5517,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5518,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5519,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5520,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5521,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
5522,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5523,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5524,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5525,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
5526,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5527,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
5528,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5529,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5530,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5531,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5532,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5533,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5534,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
5535,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
5536,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5537,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5538,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5539,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5540,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5541,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5542,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5543,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
5544,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5545,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
5546,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
5547,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
5548,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
5549,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,NULL
5550,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5551,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
5552,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5553,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5554,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5555,Cropland,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
5556,Cropland,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Water
5557,Cropland,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5558,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5559,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5560,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5561,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5562,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5563,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5564,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5565,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5566,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5567,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Cropland
5568,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5569,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5570,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
5571,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5572,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5573,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5574,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5575,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5576,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5577,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5578,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5579,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5580,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5581,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5582,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5583,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5584,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
5585,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5586,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
5587,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5588,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5589,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Wetland
5590,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5591,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
5592,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5593,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5594,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
5595,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5596,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
5597,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5598,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
5599,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5600,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
5601,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5602,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5603,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
5604,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5605,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5606,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
5607,Cropland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5608,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
5609,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
5610,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5611,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
5612,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5613,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
5614,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5615,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5616,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
5617,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5618,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5619,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5620,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5621,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5622,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5623,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5624,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5625,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5626,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5627,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
5628,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5629,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5630,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5631,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5632,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5633,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5634,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5635,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5636,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5637,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5638,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5639,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5640,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5641,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5642,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5643,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5644,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5645,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5646,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
5647,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5648,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
5649,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5650,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5651,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5652,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5653,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5654,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5655,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5656,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
5657,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5658,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5659,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
5660,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
5661,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5662,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5663,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5664,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
5665,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5666,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5667,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5668,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5669,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5670,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
5671,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Water
5672,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5673,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5674,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5675,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5676,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5677,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5678,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5679,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5680,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5681,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
