Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLP_M_R
7730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7733,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7734,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7735,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7736,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7737,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7738,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7739,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7740,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7741,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7742,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7743,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7744,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7745,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7746,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
7747,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7748,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7749,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7750,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7751,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7752,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7753,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7754,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7755,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7756,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7757,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7758,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7759,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
7760,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7761,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
7762,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7763,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7764,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7765,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7766,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7767,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7768,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7769,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7770,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7771,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
7772,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
7773,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
7774,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7775,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7776,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7777,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7778,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
7779,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7780,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7781,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7782,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7783,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7784,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7785,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7786,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7787,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7788,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7789,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7790,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
7791,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7792,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7793,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7794,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7795,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
7796,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7797,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
7798,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7799,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7800,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7801,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7802,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7803,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7804,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7805,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
7806,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7807,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7808,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7809,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7810,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7811,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7812,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7813,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7814,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7815,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7816,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7817,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7818,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7819,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7820,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7821,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7822,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7823,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7824,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7825,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7826,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7827,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7828,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7829,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7830,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7831,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7832,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7833,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7834,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7835,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7836,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7837,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7838,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7839,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7840,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7841,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7842,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7843,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7844,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7845,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7846,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7847,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7848,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7849,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7850,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7851,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7852,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7853,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7854,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7855,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7856,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7857,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7858,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7859,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
7860,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
7861,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Cropland
7862,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
7863,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
7864,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7865,Bareland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Water
7866,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
7867,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
7868,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7869,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
7870,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
7871,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
7872,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland,Cropland
7873,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7874,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
7875,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
7876,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7877,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7878,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7879,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7880,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
7881,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
7882,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7883,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7884,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7885,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7886,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7887,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7888,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7889,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7890,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7891,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
7892,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
7893,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
7894,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7895,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7896,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7897,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7898,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7899,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7900,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7901,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7902,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7903,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7904,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7905,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7906,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7907,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7908,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7909,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7910,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7911,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7912,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7913,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7914,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7915,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7916,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7917,Bareland,NULL,Water,NULL,Water,Shrubland,Bareland,Bareland
7918,Bareland,NULL,Water,NULL,Water,Shrubland,Water,Bareland
7919,Bareland,NULL,Water,NULL,Water,Grassland,NULL,Forest
7920,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
7921,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
7922,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Forest
7923,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
7924,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
7925,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
7926,Bareland,NULL,Water,NULL,Water,Bareland,Built-up,Grassland
7927,Bareland,NULL,Water,NULL,Water,Bareland,Built-up,Bareland
7928,Bareland,NULL,Water,NULL,Water,Bareland,Built-up,Forest
7929,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
7930,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
7931,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Grassland
7932,Bareland,NULL,Water,NULL,Water,Bareland,Forest,Water
7933,Bareland,NULL,Water,Water,Water,NULL,Grassland,Water
7934,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7935,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7936,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7937,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7938,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7939,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7940,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7941,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7942,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7943,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7944,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7945,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7946,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7947,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7948,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7949,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7950,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7951,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7952,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7953,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7954,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7955,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7956,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7957,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7958,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7959,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7960,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7961,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7962,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7963,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7964,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7965,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7966,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7967,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7968,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7969,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7970,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7971,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7972,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7973,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7974,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7975,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7976,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7977,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
7978,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7979,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7980,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7981,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7982,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
7983,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7984,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7985,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7986,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7987,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7988,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
7989,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7990,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7991,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7992,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7993,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7994,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7995,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7996,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7997,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7998,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
7999,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8000,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8001,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8002,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8003,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8004,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8005,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8006,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8007,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
8008,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
8009,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8010,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8011,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8012,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8013,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8014,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8015,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8016,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8017,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8018,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8019,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8020,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8021,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8022,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
8023,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8024,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
8025,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
8026,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
8027,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8028,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8029,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8030,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
8031,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
8032,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8033,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
8034,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8035,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8036,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
8037,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8038,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8039,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8040,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8041,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8042,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8043,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,Water,Wetland
8044,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Cropland
8045,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
8046,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8047,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8048,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8049,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8050,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8051,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8052,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
