Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
2065,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2066,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2068,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2069,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2070,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2071,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2072,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2073,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2074,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2075,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2076,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2077,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2078,Permanent_ice_and_snow,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2079,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2081,Permanent_ice_and_snow,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2082,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2083,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2084,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2085,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2087,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2089,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2090,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2091,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2092,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2093,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
2094,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
2095,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2096,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2097,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2098,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2099,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,Water
2100,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,Water,Non_Wetland,NULL,NULL,Water
2101,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2102,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2103,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2104,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2105,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2106,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2107,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2108,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2109,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2110,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2111,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2112,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2113,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Forest
2114,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2116,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2117,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2118,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2119,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2120,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2121,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2122,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2123,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2124,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2125,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2126,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2127,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2128,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2129,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2130,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2131,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2132,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2133,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2134,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2135,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2136,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2137,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2138,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2139,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2140,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2141,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2142,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2143,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2144,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2145,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2146,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2147,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2148,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2149,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2150,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2151,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2152,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2153,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2154,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2156,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2157,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2158,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2159,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2160,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2161,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2162,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2163,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2164,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2165,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2166,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2167,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2168,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2169,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2170,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2171,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2173,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2174,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2175,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2176,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2177,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2178,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2179,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2180,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2181,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2182,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2183,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2184,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2185,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2186,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2187,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2188,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2189,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2190,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2191,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2192,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2193,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2194,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2195,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2196,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2197,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2198,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2199,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2200,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2201,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2202,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2203,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2204,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2205,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2206,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2207,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2208,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2209,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2210,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2211,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2212,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2213,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2214,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2215,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2216,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2217,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2218,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2219,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2220,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2221,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2223,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2224,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2225,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2226,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2227,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2228,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2229,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2230,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2231,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2232,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2233,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2234,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2235,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2236,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2237,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2238,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2239,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2241,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2244,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2245,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2246,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2247,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2248,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2249,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2251,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2252,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2253,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2254,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2255,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2256,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2257,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2258,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
2259,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2260,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2261,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2262,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2263,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2264,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2265,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2266,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2267,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2269,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2271,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2272,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2273,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2274,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2275,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2276,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2277,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2278,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2279,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2280,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2281,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2283,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2284,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2285,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2286,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2287,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2288,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2289,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2290,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2291,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2292,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2293,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2294,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2295,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2296,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2297,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2298,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2299,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2300,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2301,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2302,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2303,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2304,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2305,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2306,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2307,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2308,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2309,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2310,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2312,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2313,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2314,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2315,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2316,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2317,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2318,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2319,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2320,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2321,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2322,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2323,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2324,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2325,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2326,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2327,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2328,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2329,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2330,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2331,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2332,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2333,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2334,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2335,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2336,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2337,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2338,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2339,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2340,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2341,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2342,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2343,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2344,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2345,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2346,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2347,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2348,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2349,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2350,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2352,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2353,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2354,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2355,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2356,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2357,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2358,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2359,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2360,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2361,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2362,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2363,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2364,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2365,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2366,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2367,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2368,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2369,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2370,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2372,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2373,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2374,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2375,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2376,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2377,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2378,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2379,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2380,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2381,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2382,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2383,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2384,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2385,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2386,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2387,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2388,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2389,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2390,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2391,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2392,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2393,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2394,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2395,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2396,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
