Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R
5291,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
5292,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
5293,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
5294,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
5295,Bareland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Bareland,Grassland
5296,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5297,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5298,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
5299,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Bareland
5300,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5301,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5302,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5303,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5304,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5305,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5306,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5307,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5308,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
5309,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5310,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5311,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5312,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5313,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5314,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5315,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5316,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5317,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5318,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5319,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5320,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5321,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5322,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5323,Bareland,Bareland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
5324,Bareland,Bareland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
5325,Bareland,Bareland,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
5326,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5327,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
5328,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5329,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Wetland
5330,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
5331,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5332,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5333,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5334,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5335,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5336,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5337,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5338,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5339,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
5340,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5341,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland,NULL,Bareland
5342,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5343,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
5344,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5345,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5346,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5347,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5348,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5349,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5350,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5351,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5352,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5353,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5354,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5355,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5356,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
5357,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5358,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Wetland
5359,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
5360,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
5361,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
5362,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5363,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
5364,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5365,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5366,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5367,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5368,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5369,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5370,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5371,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5372,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5373,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5374,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5375,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
5376,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5377,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5378,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5379,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5380,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5381,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5382,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5383,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5384,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5385,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5386,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
5387,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
5388,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5389,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5390,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5391,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5392,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5393,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5394,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5395,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5396,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5397,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5398,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
5399,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
5400,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5401,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5402,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5403,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5404,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5405,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5406,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5407,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5408,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5409,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5410,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5411,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5412,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5413,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5414,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5415,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5416,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5417,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5418,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5419,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
5420,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5421,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5422,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5423,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5424,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5425,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5426,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5427,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5428,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5429,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
5430,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
5431,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
5432,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5433,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5434,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5435,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5436,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5437,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5438,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5439,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5440,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
5441,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
5442,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5443,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5444,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
5445,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5446,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5447,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5448,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5449,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5450,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
5451,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5452,Bareland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5453,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
5454,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5455,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
5456,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5457,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5458,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5459,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5460,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5461,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5462,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
5463,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
5464,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
5465,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5466,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
5467,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5468,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
5469,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5470,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
5471,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
5472,Bareland,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
5473,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Wetland
5474,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
5475,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
5476,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
5477,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5478,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5479,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
5480,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
5481,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
5482,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
5483,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5484,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
5485,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
5486,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5487,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5488,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5489,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5490,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5491,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5492,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5493,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
5494,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5495,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5496,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5497,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5498,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5499,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5500,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5501,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5502,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
5503,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5504,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5505,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5506,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5507,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5508,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5509,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5510,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5511,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5512,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5513,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5514,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5515,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5516,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5517,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5518,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5519,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5520,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5521,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5522,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5523,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5524,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5525,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5526,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5527,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5528,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5529,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5530,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5531,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5532,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5533,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5534,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5535,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5536,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5537,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5538,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5539,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5540,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5541,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5542,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5543,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5544,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5545,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5546,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5547,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5548,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5549,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5550,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5551,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5552,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5553,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5554,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5555,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5556,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5557,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5558,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5559,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5560,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
5561,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5562,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5563,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
5564,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
5565,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5566,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5567,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5568,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5569,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5570,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5571,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5572,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5573,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5574,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5575,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5576,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5577,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5578,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5579,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5580,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5581,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5582,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5583,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5584,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5585,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5586,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5587,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5588,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5589,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5590,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5591,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5592,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5593,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5594,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5595,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5596,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5597,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
5598,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
5599,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5600,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5601,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5602,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5603,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5604,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5605,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5606,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
5607,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
