Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZC_M_R
5564,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5565,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5566,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5567,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5568,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5569,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5570,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5571,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5572,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5573,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5574,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5575,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5576,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5577,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5578,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5579,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5580,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5581,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5582,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5583,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5584,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5585,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5586,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5587,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5588,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5589,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5590,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5591,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5592,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5593,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5594,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5595,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5596,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5597,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5598,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5599,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5600,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5601,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5602,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5603,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5604,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5605,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5606,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5607,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5608,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5609,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5610,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5611,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5612,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5613,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5614,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5615,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5616,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5617,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5618,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5619,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5620,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5621,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5622,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5623,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5624,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5625,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5626,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5627,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5628,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5629,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5630,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5631,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5632,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5633,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5634,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5635,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5636,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5637,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5638,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5639,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5640,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5641,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5642,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5643,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5644,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5645,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5646,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5647,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5648,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5649,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5650,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5651,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5652,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5653,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5654,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5655,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5656,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5657,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5661,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5662,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5663,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5664,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5665,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5666,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5667,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5668,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5669,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
5670,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5671,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5672,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5673,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5687,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
5688,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
5689,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5690,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
5691,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5692,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5693,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
5694,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
5695,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5696,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5697,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
5698,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5699,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5700,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5701,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5702,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5703,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5704,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
5705,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5706,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5707,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5708,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5709,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5710,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5711,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5712,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5713,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5714,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5715,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5716,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5717,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5718,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5719,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5720,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5721,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5722,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5723,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5724,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5725,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5726,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5727,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Water,Bareland
5728,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5729,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
5730,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5731,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5732,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5733,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
5734,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5735,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5736,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5737,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5738,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5739,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5740,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
5741,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5742,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5743,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5744,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
5745,Bareland,Bareland,Wetland,NULL,Wetland,Water,NULL,Bareland
5746,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5747,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
5748,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
5749,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
5750,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Water
5751,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5752,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5753,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5754,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5755,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5756,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5757,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5758,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5759,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5760,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5761,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5762,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5763,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5764,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5765,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
5766,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5767,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
5768,Bareland,Bareland,Water,Non_Water,Water,NULL,Grassland,Bareland
5769,Bareland,Bareland,Water,Non_Water,Water,NULL,Water,Bareland
5770,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
5771,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5772,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5773,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5774,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5775,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5776,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5777,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5778,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5779,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5780,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5781,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5782,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5783,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5784,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5785,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5786,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5787,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5788,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5789,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5790,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5791,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5792,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5793,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5794,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5795,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5796,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5797,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5798,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5799,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5800,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5801,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
5802,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5803,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5804,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5805,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5806,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5807,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
5808,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5809,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5810,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5811,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5812,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5813,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5814,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5815,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5816,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5817,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5818,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5819,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5820,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
5821,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5822,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5823,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5824,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5825,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5826,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5827,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5828,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5829,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5830,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5831,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5832,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
5833,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
5834,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5835,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5836,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5837,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5838,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5839,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5840,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
5841,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5842,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5843,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5844,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5845,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5846,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
5847,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5848,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5849,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5850,Bareland,Built-up,Water,NULL,Water,Bareland,Grassland,Bareland
5851,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Cropland
5852,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
5853,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
5854,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5855,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5856,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5857,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5858,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
5859,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5860,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5861,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5862,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5863,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5864,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5865,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5866,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5867,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5868,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5869,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5870,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
5871,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5872,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5873,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
5874,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5875,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
