Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEB_M_R
5196,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5197,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
5198,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
5199,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5200,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
5201,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5202,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
5203,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
5204,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
5205,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
5206,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
5207,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
5208,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
5209,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
5210,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
5211,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
5212,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
5213,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
5214,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
5215,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
5216,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
5217,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
5218,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
5219,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
5220,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
5221,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
5222,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
5223,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Water
5224,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,Grassland,Grassland
5225,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,Wetland,Cropland
5226,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,Wetland,Water
5227,Cropland,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Water
5228,Cropland,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
5229,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
5230,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
5231,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5232,Cropland,Cropland,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
5233,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5234,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
5235,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
5236,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
5237,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Water,Cropland
5238,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
5239,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5240,Cropland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
5241,Cropland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
5242,Cropland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5243,Cropland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
5244,Cropland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5245,Cropland,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
5246,Cropland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
5247,Cropland,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
5248,Cropland,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
5249,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
5250,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
5251,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
5252,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5253,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5254,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
5255,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
5256,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
5257,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
5258,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Water
5259,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
5260,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5261,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5262,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5263,Cropland,Cropland,Wetland,Non_Water,Wetland,Built-up,NULL,NULL
5264,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
5265,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
5266,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5267,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
5268,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5269,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
5270,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
5271,Cropland,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
5272,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
5273,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
5274,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
5275,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Wetland
5276,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
5277,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Bareland
5278,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Water
5279,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
5280,Cropland,Cropland,Wetland,Water,Wetland,Cropland,NULL,Water
5281,Cropland,Cropland,Wetland,Water,Wetland,Cropland,Water,Water
5282,Cropland,Cropland,Wetland,Water,Wetland,Wetland,NULL,Water
5283,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Water
5284,Cropland,Cropland,Wetland,Water,Wetland,Water,NULL,Wetland
5285,Cropland,Cropland,Wetland,Water,Wetland,Water,NULL,Water
5286,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
5287,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
5288,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
5289,Cropland,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
5290,Cropland,Cropland,Wetland,Water,Wetland,Water,Water,Water
5291,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
5292,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
5293,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
5294,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
5295,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
5296,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
5297,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
5298,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Built-up
5299,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Bareland,Grassland
5300,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
5301,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5302,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
5303,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5304,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
5305,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
5306,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5307,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
5308,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
5309,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
5310,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5311,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
5312,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
5313,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
5314,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5315,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5316,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5317,Cropland,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
5318,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5319,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up,NULL,Grassland
5320,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5321,Cropland,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
5322,Cropland,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5323,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
5324,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5325,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
5326,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
5327,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5328,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5329,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
5330,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
5331,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Cropland
5332,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
5333,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Grassland
5334,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
5335,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5336,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
5337,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
5338,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5339,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5340,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
5341,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5342,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
5343,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5344,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5345,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
5346,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5347,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Cropland
5348,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5349,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
5350,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
5351,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
5352,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
5353,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
5354,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
5355,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
5356,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
5357,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
5358,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
5359,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
5360,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
5361,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
5362,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5363,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
5364,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
5365,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
5366,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5367,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5368,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
5369,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
5370,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5371,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5372,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5373,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5374,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5375,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5376,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5377,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
5378,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5379,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5380,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5381,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5382,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
5383,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
5384,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
5385,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
5386,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
5387,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
5388,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
5389,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
5390,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
5391,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
5392,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
5393,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
5394,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
5395,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
5396,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
5397,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
5398,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
5399,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Water,Bareland
5400,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
5401,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
5402,Cropland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
5403,Cropland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
5404,Cropland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
5405,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5406,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
5407,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5408,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5409,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
5410,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5411,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5412,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5413,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5414,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5415,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5416,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
5417,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5418,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5419,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5420,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5421,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
5422,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
5423,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
5424,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
5425,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
5426,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5427,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5428,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
5429,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
5430,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
5431,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
5432,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
5433,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5434,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5435,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5436,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5437,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5438,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
5439,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
5440,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
5441,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
5442,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
5443,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5444,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
5445,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
5446,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
5447,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5448,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5449,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
5450,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
5451,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5452,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5453,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Bareland,Grassland
5454,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5455,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5456,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
5457,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5458,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
5459,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
5460,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5461,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
5462,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
5463,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Forest
5464,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
5465,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
5466,Cropland,Cropland,Built-up,Water,Non_Wetland,Cropland,NULL,Grassland
5467,Cropland,Cropland,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
5468,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
5469,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
5470,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
5471,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
5472,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
5473,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
5474,Cropland,Cropland,Water,NULL,Water,NULL,Wetland,Grassland
5475,Cropland,Cropland,Water,NULL,Water,NULL,Water,Grassland
5476,Cropland,Cropland,Water,NULL,Water,NULL,Water,Cropland
5477,Cropland,Cropland,Water,NULL,Water,NULL,Water,Water
5478,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
5479,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
5480,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
5481,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Water
5482,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Forest
5483,Cropland,Cropland,Water,NULL,Water,Cropland,Wetland,Grassland
5484,Cropland,Cropland,Water,NULL,Water,Cropland,Wetland,Cropland
5485,Cropland,Cropland,Water,NULL,Water,Cropland,Water,Forest
5486,Cropland,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
5487,Cropland,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
5488,Cropland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
5489,Cropland,Cropland,Water,NULL,Water,Wetland,Wetland,Water
5490,Cropland,Cropland,Water,NULL,Water,Wetland,Water,Forest
5491,Cropland,Cropland,Water,NULL,Water,Bareland,Water,Grassland
5492,Cropland,Cropland,Water,NULL,Water,Built-up,Built-up,Cropland
5493,Cropland,Cropland,Water,NULL,Water,Water,NULL,Grassland
5494,Cropland,Cropland,Water,NULL,Water,Water,NULL,Water
5495,Cropland,Cropland,Water,NULL,Water,Water,Water,Grassland
5496,Cropland,Cropland,Water,NULL,Water,Water,Water,Water
5497,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
5498,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
5499,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
5500,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
5501,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
5502,Cropland,Cropland,Water,Non_Water,Water,NULL,Grassland,Grassland
5503,Cropland,Cropland,Water,Non_Water,Water,NULL,Grassland,Cropland
5504,Cropland,Cropland,Water,Non_Water,Water,NULL,Grassland,Forest
5505,Cropland,Cropland,Water,Non_Water,Water,NULL,Wetland,Grassland
5506,Cropland,Cropland,Water,Non_Water,Water,NULL,Wetland,Forest
