Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZT_M_R
13088,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
13089,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13090,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13091,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13092,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
13093,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
13094,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13095,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13096,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13097,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13098,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
13099,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
13100,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13101,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13102,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13103,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13104,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13105,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13106,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13107,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13108,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13109,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
13110,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13111,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13112,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
13113,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13114,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13115,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13116,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
13117,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
13118,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
13119,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
13120,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13121,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
13122,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
13123,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
13124,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13125,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
13126,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
13127,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
13128,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
13129,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
13130,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13131,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
13132,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
13133,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
13134,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
13135,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13136,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
13137,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
13138,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13139,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
13140,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
13141,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
13142,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
13143,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
13144,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
13145,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
13146,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
13147,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
13148,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
13149,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
13150,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
13151,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
13152,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
13153,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
13154,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
13155,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Built-up
13156,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
13157,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13158,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
13159,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13160,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
13161,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
13162,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13163,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13164,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
13165,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
13166,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
13167,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13168,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
13169,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
13170,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
13171,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
13172,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
13173,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
13174,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
13175,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13176,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
13177,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
13178,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13179,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
13180,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13181,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
13182,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
13183,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
13184,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
13185,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13186,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
13187,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
13188,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13189,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13190,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13191,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
13192,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
13193,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13194,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
13195,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
13196,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13197,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
13198,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
13199,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
13200,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
13201,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
13202,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
13203,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13204,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
13205,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
13206,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
13207,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
13208,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Water
13209,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13210,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Cropland
13211,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
13212,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
13213,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
13214,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Cropland
13215,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Water,Cropland
13216,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
13217,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
13218,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
13219,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
13220,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13221,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
13222,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
13223,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
13224,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
13225,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Cropland
13226,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
13227,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
13228,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
13229,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
13230,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
13231,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
13232,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
13233,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
13234,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Bareland
13235,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
13236,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
13237,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
13238,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
13239,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
13240,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
13241,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
13242,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
13243,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
13244,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
13245,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
13246,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
13247,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
13248,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
13249,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
13250,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
13251,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
13252,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
13253,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
13254,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
13255,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Cropland
13256,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
13257,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
13258,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
13259,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
13260,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
13261,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
13262,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
13263,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
13264,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
13265,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Water
13266,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
13267,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Cropland
13268,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
13269,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
13270,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
13271,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
13272,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
13273,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
13274,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
13275,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
13276,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
13277,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Water
13278,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
13279,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
13280,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
13281,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Bareland
13282,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
13283,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Cropland
13284,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Bareland
13285,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
13286,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
13287,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
13288,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
13289,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Cropland
13290,Bareland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
13291,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
13292,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
13293,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
13294,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
13295,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
13296,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
13297,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
13298,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
13299,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
13300,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
13301,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
13302,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
13303,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
13304,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
13305,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
13306,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
13307,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Bareland
13308,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
13309,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
13310,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
13311,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Cropland
13312,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
13313,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
13314,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
13315,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
13316,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
13317,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
13318,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
13319,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
13320,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Cropland
13321,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
13322,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
13323,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
13324,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
13325,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
13326,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
13327,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
13328,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
13329,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
13330,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
13331,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
13332,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
13333,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
13334,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
13335,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
13336,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
13337,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
13338,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
13339,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
13340,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
13341,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
13342,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
13343,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
13344,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
13345,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
13346,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
13347,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
13348,Bareland,NULL,Wetland,Water,Wetland,Water,Bareland,Water
13349,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
13350,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
13351,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
13352,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
13353,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
13354,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
13355,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
13356,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
13357,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
13358,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
13359,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
13360,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
13361,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Cropland
13362,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
13363,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
13364,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
13365,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
13366,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
13367,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Built-up
13368,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Bareland
13369,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13370,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13371,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
13372,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
13373,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
13374,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
13375,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
13376,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13377,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13378,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13379,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
13380,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
13381,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
13382,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
13383,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
13384,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
13385,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
13386,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13387,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13388,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13389,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13390,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13391,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13392,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Cropland
13393,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
13394,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
13395,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
13396,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13397,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Water,Bareland
13398,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
13399,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Cropland
13400,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
13401,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
13402,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
13403,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
13404,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
13405,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13406,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
13407,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13408,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
