Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KTB_M_R
1453,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1454,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1455,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
1456,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1457,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
1458,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1459,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
1460,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1461,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1462,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1463,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1464,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
1465,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1466,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1467,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1468,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1469,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1470,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1471,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1472,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1473,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1474,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1475,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1476,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1477,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1478,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
1480,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1481,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1482,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Water
1483,Grassland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1484,Grassland,Cropland,Water,NULL,Water,Grassland,Shrubland,Forest
1485,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1486,Grassland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1487,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1489,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1490,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1491,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1492,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1493,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1494,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1495,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1496,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1497,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1498,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1499,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1500,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1501,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
1502,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1503,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1504,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1505,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1506,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1507,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1508,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1509,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1510,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1511,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1512,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1513,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1514,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1515,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1516,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1517,Grassland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1518,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1519,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1520,Grassland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1521,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1522,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1523,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1524,Grassland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1525,Grassland,Wetland,Water,Water,Water,NULL,NULL,Water
1526,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1527,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1528,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1529,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1530,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1531,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1532,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1533,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1534,Grassland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1535,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1536,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1537,Grassland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1538,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1539,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1540,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1542,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1543,Grassland,Water,Water,NULL,Water,NULL,NULL,Wetland
1544,Grassland,Water,Water,NULL,Water,Wetland,Grassland,Wetland
1545,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1546,Grassland,Water,Water,Water,Water,NULL,NULL,Wetland
1547,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1548,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1549,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1550,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1551,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1552,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1554,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1556,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1557,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1558,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1559,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1560,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1561,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1562,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1563,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1564,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1565,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1566,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1567,Grassland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1568,Grassland,Forest,Water,NULL,Water,NULL,NULL,Forest
1569,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1570,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1571,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1572,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1573,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1574,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1575,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1576,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1577,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1578,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1580,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1581,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1582,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1583,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
1584,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1585,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1586,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1587,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1588,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
1589,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1590,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1591,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1592,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1593,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1594,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1595,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1596,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1597,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
1598,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1599,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1600,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1601,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1602,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1603,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1604,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1605,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1606,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1607,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1608,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1609,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
1610,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1611,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1612,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1613,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1614,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1615,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
1616,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1617,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1618,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1619,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1620,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1621,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1622,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1623,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1624,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1625,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1626,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1627,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1628,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1629,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
1630,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1631,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1632,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1633,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1634,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1635,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1636,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1637,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1638,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1639,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
1640,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1641,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1642,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1643,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1644,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1645,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1646,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1647,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
1648,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
1649,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1650,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1651,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1652,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1653,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1654,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1655,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1656,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1657,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1658,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
1659,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1660,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1661,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1662,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1664,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1665,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1666,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1667,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1668,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1669,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1670,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1671,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1672,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1673,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1674,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1675,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
1676,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1677,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1678,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1679,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1680,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1681,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1682,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1683,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1684,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1685,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1686,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1687,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1688,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1689,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
1690,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1691,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1692,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
1693,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1694,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1695,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1696,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1697,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1698,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1699,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1700,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1702,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1703,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1704,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1705,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1706,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1707,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1708,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1709,Cropland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1710,Cropland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
1711,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1712,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1713,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1714,Cropland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
1715,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1716,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1717,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
1718,Cropland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1719,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1720,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1721,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1722,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1723,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1724,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1725,Cropland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1726,Cropland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1727,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1728,Cropland,NULL,Water,NULL,Water,NULL,NULL,Water
1729,Cropland,NULL,Water,NULL,Water,NULL,NULL,Forest
1730,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1731,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1732,Cropland,NULL,Water,Water,Water,NULL,NULL,Grassland
1733,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
1734,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
1735,Cropland,NULL,Water,Water,Water,NULL,NULL,Forest
1736,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1737,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1738,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1739,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1740,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1741,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1742,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1743,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1744,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1745,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1746,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1747,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1748,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1749,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1750,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1751,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1752,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1753,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1754,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1755,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1756,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1757,Cropland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Cropland
1758,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1759,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1760,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1761,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1762,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1763,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1764,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1765,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1766,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1767,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1768,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1769,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1770,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1771,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1772,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1773,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1774,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1775,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1776,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1777,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1778,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
1779,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
