Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBL_M_R
6993,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6994,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6995,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
6996,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6997,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6998,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6999,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7000,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7001,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7002,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7003,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7004,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7005,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
7006,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
7007,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7008,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7009,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7010,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7011,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7012,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7013,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7014,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
7015,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7016,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7017,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7018,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
7019,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
7020,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7021,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7022,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7023,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7024,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7025,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7026,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7027,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7028,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7029,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7030,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7031,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7032,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7033,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7034,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
7035,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7036,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7037,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
7038,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7039,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
7040,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7041,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7042,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7043,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7044,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7045,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7046,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7047,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
7048,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
7049,Bareland,Built-up,Water,NULL,Water,NULL,Built-up,Grassland
7050,Bareland,Built-up,Water,NULL,Water,Grassland,NULL,Cropland
7051,Bareland,Built-up,Water,NULL,Water,Grassland,NULL,Bareland
7052,Bareland,Built-up,Water,NULL,Water,Grassland,NULL,Built-up
7053,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Grassland
7054,Bareland,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
7055,Bareland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
7056,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
7057,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7058,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7059,Bareland,Water,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Water
7060,Bareland,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Water
7061,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7062,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
7063,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Forest,Water
7064,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7065,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7066,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Grassland
7067,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
7068,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Water
7069,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
7070,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
7071,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7072,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7073,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7074,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7075,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Shrubland,Water
7076,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Bareland
7077,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Water
7078,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
7079,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
7080,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
7081,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Water
7082,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7083,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7084,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7085,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
7086,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7087,Bareland,Water,Cropland,Water,Non_Wetland,Cropland,Water,Water
7088,Bareland,Water,Cropland,Water,Non_Wetland,Cropland,Water,Forest
7089,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7090,Bareland,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
7091,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
7092,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
7093,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7094,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
7095,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
7096,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Grassland,Water
7097,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
7098,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Bareland
7099,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
7100,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
7101,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
7102,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Bareland
7103,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
7104,Bareland,Water,Wetland,Non_Water,Wetland,Cropland,Forest,Water
7105,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7106,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7107,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
7108,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
7109,Bareland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
7110,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7111,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
7112,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7113,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7114,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
7115,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7116,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
7117,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
7118,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
7119,Bareland,Water,Wetland,Water,Wetland,Cropland,Shrubland,Water
7120,Bareland,Water,Wetland,Water,Wetland,Cropland,Wetland,Bareland
7121,Bareland,Water,Wetland,Water,Wetland,Cropland,Wetland,Water
7122,Bareland,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
7123,Bareland,Water,Wetland,Water,Wetland,Cropland,Water,Bareland
7124,Bareland,Water,Wetland,Water,Wetland,Cropland,Water,Water
7125,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
7126,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
7127,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
7128,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
7129,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
7130,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
7131,Bareland,Water,Bareland,Water,Non_Wetland,Cropland,Water,Water
7132,Bareland,Water,Water,Non_Water,Water,Cropland,Wetland,Forest
7133,Bareland,Water,Water,Non_Water,Water,Cropland,Water,Forest
7134,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
7135,Bareland,Water,Water,Non_Water,Water,Bareland,Forest,Grassland
7136,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
7137,Bareland,Water,Water,Water,Water,Grassland,Water,Water
7138,Bareland,Water,Water,Water,Water,Cropland,NULL,Water
7139,Bareland,Water,Water,Water,Water,Cropland,Water,Water
7140,Bareland,Water,Water,Water,Water,Bareland,Water,Water
7141,Bareland,Water,Water,Water,Water,Water,Wetland,Water
7142,Bareland,Water,Water,Water,Water,Water,Water,Water
7143,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7144,Bareland,Water,Forest,Non_Water,Non_Wetland,Cropland,Water,Water
7145,Bareland,Water,Forest,Water,Non_Wetland,Cropland,Wetland,Water
7146,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7147,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7148,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7149,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7150,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7151,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7152,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7153,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7154,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7155,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
7156,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7157,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7158,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7159,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7160,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7161,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7162,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7163,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7164,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7165,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7166,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7167,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7168,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7169,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7170,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7171,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7172,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7173,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7174,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7175,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7176,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
7177,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7178,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7179,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7180,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7181,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7182,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7183,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7184,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7185,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7186,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7187,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7188,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
7189,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7190,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7191,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7192,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7193,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7194,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7195,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Water
7196,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
7197,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
7198,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
7199,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7200,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
7201,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7202,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7203,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Shrubland,Grassland
7204,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
7205,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Grassland,Water
7206,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
7207,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Bareland
7208,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
7209,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
7210,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Water
7211,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7212,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7213,Bareland,Forest,Water,Non_Water,Water,Grassland,Water,Water
7214,Bareland,Forest,Water,Non_Water,Water,Cropland,Water,Grassland
7215,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7216,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7217,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7218,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7219,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7220,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7221,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7222,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7223,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7224,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7225,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7226,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7227,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7228,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7229,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
7230,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7231,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7232,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7233,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7234,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7235,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7236,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7237,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7238,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
7239,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7240,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7241,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7242,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
7243,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
7244,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7245,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
7246,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7247,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
7248,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7249,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
7250,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7251,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7252,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7253,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7254,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
7255,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7256,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7257,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7258,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7259,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7260,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7261,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7262,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7263,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7264,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7265,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7266,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7267,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
7268,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
7269,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
7270,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7271,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7272,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7273,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7274,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
7275,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
7276,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
7277,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7278,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7279,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7280,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7281,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
7282,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7283,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7284,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7285,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
7286,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7287,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
7288,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
7289,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7290,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7291,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7292,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7293,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7294,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7295,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7296,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7297,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7298,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7299,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7300,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
7301,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7302,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7303,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7304,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7305,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
