Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZB_M_R
5761,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5762,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5763,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5764,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5765,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5766,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5767,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5768,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5769,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5770,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5771,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5772,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5773,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5774,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5775,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5776,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5777,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5778,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5779,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5780,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5781,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5782,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5783,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5784,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
5785,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5786,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5787,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5788,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5789,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5790,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5791,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5792,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5793,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5794,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5795,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5796,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5797,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5798,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5799,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5800,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5801,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5802,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5803,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5804,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5805,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5806,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5807,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5808,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5809,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5810,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5811,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5812,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5813,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5814,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5815,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5816,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
5817,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5818,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5819,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
5820,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5821,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5822,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5823,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5824,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5825,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5826,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5827,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5828,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5829,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5830,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5831,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5832,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5833,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5834,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
5835,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5836,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5837,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5838,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5839,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5840,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5841,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5842,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5843,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5844,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5845,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5846,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5847,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5848,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5849,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5850,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5851,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5852,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5853,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5854,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
5855,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5856,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5857,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5858,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5859,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5860,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5861,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5862,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5863,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5864,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5865,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5866,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5867,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5868,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5869,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5870,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5871,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5872,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5873,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5874,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5875,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5876,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5877,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5878,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5879,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5880,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5881,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5882,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5883,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5884,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5885,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5886,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5887,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5888,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5889,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5890,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5891,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5892,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5893,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5894,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5895,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5896,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5897,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5898,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5899,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5900,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5901,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5902,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5903,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5904,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
5905,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5906,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
5907,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
5908,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
5909,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5910,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
5911,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
5912,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5913,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5914,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5915,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5916,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5917,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5918,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5919,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5920,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5921,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5922,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5923,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5924,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5925,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5926,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5927,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5928,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5929,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5930,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5931,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5932,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
5933,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5934,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
5935,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5936,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5937,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
5938,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5939,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5940,Cropland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
5941,Cropland,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
5942,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5943,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5944,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5945,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5946,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5947,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5948,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5949,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5950,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5951,Cropland,Forest,Water,Non_Water,Water,Bareland,Forest,Grassland
5952,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5953,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5954,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5955,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5956,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
5957,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5958,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5959,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5960,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5961,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5962,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5963,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5964,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5965,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5966,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5967,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5968,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5969,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5970,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5971,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5972,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5973,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5974,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5975,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5976,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5977,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5978,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5979,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
5980,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5981,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5982,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5983,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5984,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5985,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5986,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5987,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
5988,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5989,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5990,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Built-up
5991,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5992,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5993,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5994,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5995,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5996,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
5997,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5998,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5999,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6000,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6001,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6002,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6003,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6004,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6005,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
6006,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6007,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6008,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6009,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6010,Wetland,NULL,Water,NULL,Water,Water,Water,Water
6011,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
6012,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
6013,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6014,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
6015,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6016,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
6017,Wetland,Forest,Water,Non_Water,Water,Bareland,Water,Wetland
6018,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6019,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
6020,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6021,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6022,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6023,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6024,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6025,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6026,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6027,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6028,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6029,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6030,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6031,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6032,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6033,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6034,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6035,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6036,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6037,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6038,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6039,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6040,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6041,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6042,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6043,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6044,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6045,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6046,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6047,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6048,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6049,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6050,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6051,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6052,Bareland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
6053,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
6054,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6055,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6056,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6057,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6058,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6059,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6060,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6061,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6062,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6063,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6064,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6065,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6066,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6067,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6068,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6069,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6070,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6071,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6072,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6073,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6074,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6075,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6076,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
