Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMS_M_R
6958,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6959,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6960,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6961,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6962,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6963,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
6964,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
6965,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6966,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
6967,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
6968,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6969,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6970,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6971,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6972,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6973,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6974,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6975,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6976,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6977,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6978,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6979,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6980,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6981,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6982,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6983,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6984,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
6985,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6986,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6987,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
6988,Forest,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
6989,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
6990,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6991,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6992,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
6993,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6994,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6995,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6996,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6997,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6998,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6999,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7000,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7001,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7002,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7003,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7004,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7005,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
7006,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7007,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7008,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7009,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
7010,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7011,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
7012,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7013,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7014,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
7015,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
7016,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
7017,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
7018,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
7019,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7020,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7021,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7022,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7023,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
7024,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7025,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7026,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7027,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7028,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7029,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
7030,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
7031,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7032,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7033,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7034,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7035,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7036,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7037,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7038,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7039,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7040,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7041,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Wetland
7042,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
7043,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
7044,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
7045,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7046,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7047,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7048,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
7049,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7050,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7051,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7052,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7053,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
7054,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
7055,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
7056,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Water
7057,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Water
7058,Forest,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
7059,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
7060,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
7061,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
7062,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
7063,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
7064,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
7065,Forest,NULL,Water,NULL,Water,Wetland,Forest,Water
7066,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
7067,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
7068,Forest,NULL,Water,NULL,Water,Water,Forest,Water
7069,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
7070,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
7071,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
7072,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
7073,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Forest
7074,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
7075,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
7076,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
7077,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
7078,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
7079,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
7080,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
7081,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
7082,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
7083,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
7084,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
7085,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
7086,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
7087,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
7088,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
7089,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
7090,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
7091,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
7092,Forest,NULL,Water,Water,Water,Grassland,Water,Water
7093,Forest,NULL,Water,Water,Water,Grassland,Forest,Grassland
7094,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
7095,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
7096,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
7097,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
7098,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
7099,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
7100,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
7101,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
7102,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
7103,Forest,NULL,Water,Water,Water,Wetland,Water,Water
7104,Forest,NULL,Water,Water,Water,Wetland,Forest,Grassland
7105,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
7106,Forest,NULL,Water,Water,Water,Bareland,Water,Water
7107,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
7108,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
7109,Forest,NULL,Water,Water,Water,Water,Wetland,Water
7110,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
7111,Forest,NULL,Water,Water,Water,Water,Water,Grassland
7112,Forest,NULL,Water,Water,Water,Water,Water,Wetland
7113,Forest,NULL,Water,Water,Water,Water,Water,Water
7114,Forest,NULL,Water,Water,Water,Water,Water,Forest
7115,Forest,NULL,Water,Water,Water,Water,Forest,Water
7116,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7117,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7118,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7122,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7123,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7124,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
7125,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7126,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7127,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7128,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7129,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
7130,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7131,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7132,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7133,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7134,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7138,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7139,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7140,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7141,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7142,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7143,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7144,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7145,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7146,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
7147,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7148,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7149,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7150,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7151,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7152,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7153,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7154,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7155,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7156,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
7157,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7158,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7159,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7160,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7161,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
7162,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7163,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7164,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7165,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7166,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
7167,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7168,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7169,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7170,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7171,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
7172,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7173,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7174,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7175,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7176,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7177,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7178,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7179,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7180,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
7181,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7182,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7183,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7184,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7185,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7186,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7187,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7188,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7189,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
7190,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
7191,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7192,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7193,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7194,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7195,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7196,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7197,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7198,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7199,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7200,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
7201,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7202,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7203,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7204,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7205,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7206,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7207,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
7208,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7209,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7210,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7211,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7212,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7213,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7214,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7215,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7216,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7217,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7218,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7219,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
7220,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
7221,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7222,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7223,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7224,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7225,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7226,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7227,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7228,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7229,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7230,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
7231,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7232,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
7233,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7234,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7235,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7236,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
7237,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7238,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
7239,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7240,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7241,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7242,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7243,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7244,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7245,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7246,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7247,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7248,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7249,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
7250,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7251,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7252,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7253,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7254,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
7255,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7256,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7257,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7258,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7259,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
7260,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
7261,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
7262,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
7263,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
7264,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7265,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7266,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7267,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7268,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
7269,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7270,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7271,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7272,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7273,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7274,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7275,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7276,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7277,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7278,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7279,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
7280,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
7281,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7282,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7283,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7284,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7285,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
7286,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7287,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7288,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
7289,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
7290,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
7291,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7292,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7293,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7294,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7295,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7296,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
