Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHU_M_R
7182,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7183,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7184,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7185,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7186,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7187,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7188,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7189,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7190,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7191,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
7192,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
7193,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7194,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7195,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7196,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7197,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7198,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7199,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7200,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7201,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7202,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7203,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7204,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7205,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
7206,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
7207,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7208,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
7209,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7210,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
7211,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
7212,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7213,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7214,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
7215,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7216,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7217,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7218,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7219,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7220,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7221,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7222,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7223,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7224,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7225,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7226,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7227,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7228,Cropland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
7229,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
7230,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7231,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7232,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7233,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7234,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7235,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7236,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7237,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7238,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7239,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7240,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7241,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
7242,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7243,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7244,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7245,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
7246,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7247,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
7248,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7249,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7250,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7251,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7252,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
7253,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7254,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7255,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7256,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7257,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7258,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7259,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7260,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
7261,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7262,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7263,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7264,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7265,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7266,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7267,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7268,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7269,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7270,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
7271,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7272,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7273,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7274,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7275,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7276,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7277,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7278,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
7279,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7280,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7281,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7282,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7283,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7284,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7285,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
7286,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
7287,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7288,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
7289,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7290,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
7291,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7292,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7293,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7294,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7295,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7296,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7297,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7298,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
7299,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7300,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7301,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7302,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7303,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
7304,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7305,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
7306,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7307,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7308,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7309,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7310,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7311,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
7312,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7313,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7314,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
7315,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
7316,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7317,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
7318,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7319,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7320,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
7321,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7322,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
7323,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7324,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
7325,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7326,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7327,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7328,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7329,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
7330,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7331,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7332,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7333,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7334,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7335,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7336,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7337,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7338,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7339,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7340,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7341,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7342,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7343,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
7344,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
7345,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7346,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7347,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7348,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7349,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7350,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7351,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7352,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7353,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7354,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7355,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7356,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7357,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7358,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7359,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7360,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7361,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7362,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7363,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7364,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7365,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7366,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7367,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7368,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7369,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7370,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7371,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
7372,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
7373,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7374,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7375,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7376,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7377,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7378,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7379,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7380,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7381,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7382,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7383,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7384,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7385,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7386,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7387,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7388,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7389,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7390,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7391,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7392,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7393,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7394,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
7395,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7396,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7397,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7398,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7399,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7400,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7401,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
7402,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7403,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7404,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7405,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7406,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7407,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7408,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
7409,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7410,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7411,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7412,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7413,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7415,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7416,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7417,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7418,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7419,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7420,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7421,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7422,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7423,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7424,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7425,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7426,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7427,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7428,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7429,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7430,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7431,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7432,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7433,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7434,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7435,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7436,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7437,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7438,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7439,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7440,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
7441,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7442,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7443,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7444,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
7445,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
7446,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7447,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
7448,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7449,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
7450,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7451,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Cropland
7452,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7453,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7454,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7455,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7456,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
7457,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7458,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7459,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7460,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7461,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7462,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7463,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7464,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
7465,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7466,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7467,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Built-up
7468,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7469,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7470,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
7471,Cropland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
7472,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7473,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
7474,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7475,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
7476,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7477,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7478,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7479,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7480,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
7481,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7482,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
7483,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7484,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7485,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7486,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7487,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7488,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7489,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7490,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7491,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
