Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNM_M_R
4576,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4577,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4578,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
4579,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4580,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4581,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4582,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4583,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4584,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4585,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
4586,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4587,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
4588,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4589,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
4590,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
4591,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,NULL
4592,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4593,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
4594,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4595,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4596,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4597,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4598,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4599,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4600,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4601,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4602,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4603,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4604,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4605,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4606,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4607,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4608,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4609,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
4610,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4611,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4612,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4613,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4614,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4615,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4616,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4617,Cropland,Cropland,Water,NULL,Water,Shrubland,Water,Bareland
4618,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
4619,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4620,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4621,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4622,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4623,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4624,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4625,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4626,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4627,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4628,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4629,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4630,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4631,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4632,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4633,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
4634,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4635,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4636,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4637,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4638,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4639,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4640,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4641,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4642,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4643,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4644,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4645,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4646,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4647,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4648,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4649,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4650,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4651,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4652,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
4653,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4654,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4655,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4656,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4657,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4658,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4659,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4660,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4661,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4662,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4663,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4664,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4665,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4666,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4667,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
4668,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4669,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4670,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4671,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4672,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4673,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4674,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4675,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4676,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
4677,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
4678,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4679,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4680,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4681,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4682,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4683,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4684,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4685,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
4686,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4687,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4688,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4689,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4690,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4691,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4692,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4693,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4694,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4695,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4696,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4697,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4698,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4699,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4700,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4701,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4702,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4703,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
4704,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4705,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4706,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4707,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4708,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4709,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4710,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4711,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4712,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4713,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4714,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
4715,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4716,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4717,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4718,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4719,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4720,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4721,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4722,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4723,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4724,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4725,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4726,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4727,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4728,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4729,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4730,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4731,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4732,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4733,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4734,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4735,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4736,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4737,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4738,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
4739,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4740,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4741,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4742,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4743,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4744,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4745,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4746,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4747,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4748,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4749,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4750,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4751,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4752,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4753,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4754,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4755,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4756,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4757,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4758,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4759,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4760,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4761,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4762,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4763,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4764,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4765,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4766,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4767,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4768,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4769,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4770,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4771,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4772,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4773,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4774,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4775,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4776,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4777,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4778,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4779,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4780,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
4781,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4782,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4783,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4784,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4785,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4786,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4787,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4788,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4789,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4790,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4791,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4792,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4793,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4794,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4795,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4796,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4797,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4798,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4799,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4800,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4801,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4802,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4803,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4804,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4805,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4806,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4807,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4808,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4809,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4810,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4811,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4812,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4813,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4814,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4815,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4816,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4817,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4818,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4819,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4820,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4821,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4822,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4823,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4824,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4825,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4826,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4827,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4828,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4829,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4830,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4831,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4832,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4833,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4834,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4835,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4836,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4837,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4838,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4839,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4840,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4841,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4842,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4843,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
4844,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4845,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4846,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4847,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4848,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4849,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4850,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4851,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4852,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4853,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4854,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4855,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4856,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4857,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4858,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4859,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4860,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4861,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4862,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4863,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4864,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4865,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4866,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4867,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4868,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4869,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4870,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4871,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4872,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4873,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4874,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4875,Cropland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4876,Cropland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4877,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4878,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4879,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4880,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4881,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
