Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKL_M_R
3859,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3860,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3861,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
3862,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3863,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3864,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3865,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3866,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
3867,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
3868,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
3869,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3870,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3871,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
3872,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
3873,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
3874,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3875,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3876,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3877,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3878,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3879,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3880,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3881,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3882,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3883,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
3884,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3885,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3886,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3887,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
3888,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3889,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3890,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3891,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3892,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3893,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3894,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3895,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3896,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3897,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3898,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3899,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3900,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3901,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3902,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3903,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3904,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3905,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3906,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3907,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
3908,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3909,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3910,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3911,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
3912,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3913,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3914,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
3915,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
3916,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
3917,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3918,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
3919,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3920,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3921,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3922,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
3923,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3924,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3925,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3926,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3927,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3928,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3929,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3930,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3931,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3932,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3933,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3934,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3935,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3936,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
3937,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3938,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3939,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3940,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3941,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3942,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3943,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3944,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3945,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3946,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3947,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3948,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3949,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3950,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3951,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3952,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3953,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3954,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3955,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3956,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3957,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3958,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3959,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3960,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3961,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3962,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3963,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3964,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3965,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3966,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3967,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3968,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3969,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3970,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3971,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3972,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3973,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
3974,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
3975,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3976,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3977,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3978,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3979,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3980,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3981,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3982,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3983,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3984,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3985,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3986,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3987,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3988,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3989,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
3990,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3991,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
3992,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
3993,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
3994,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3995,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3996,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3997,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3998,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3999,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4000,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4001,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4002,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4003,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4004,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4005,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4006,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4007,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4008,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4009,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4010,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4011,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4012,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4013,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4014,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4015,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4016,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4017,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4018,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4019,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4020,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4021,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4022,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4023,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
4024,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4025,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4026,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4027,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4028,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4029,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4030,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
4031,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4032,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4033,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4034,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4035,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4036,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4037,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4038,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4039,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4040,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4041,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4042,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4043,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4044,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4045,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4046,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4047,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4048,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4049,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4050,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4051,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4052,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4053,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4054,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4055,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4056,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4057,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4058,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4059,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4060,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4061,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
4062,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4063,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4064,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4065,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4066,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4067,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4068,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4069,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4070,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4071,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4072,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4073,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4074,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4075,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4076,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4077,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4078,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4079,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
4080,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4081,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4082,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4083,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4084,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4085,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4086,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4087,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4088,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4089,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4090,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
4091,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
4092,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
4093,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
4094,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4095,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
4096,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4097,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4098,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4099,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4100,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4101,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4102,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4103,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4104,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
4105,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4106,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4107,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4108,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4109,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4110,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4111,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4112,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4113,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4114,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4115,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4116,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4117,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4118,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4119,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4120,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4121,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4122,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4123,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4124,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4125,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4126,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4127,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4128,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4129,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
4130,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4131,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
4132,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4133,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
4134,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
4135,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4136,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
4137,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4138,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4139,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4140,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4141,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4142,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4143,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4144,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4145,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4146,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4147,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4148,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4149,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4150,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4151,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4152,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4153,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4154,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4155,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4156,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4157,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4158,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4159,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4160,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4161,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4162,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4163,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
