Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWS_M_R
11494,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
11495,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11496,Wetland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11497,Wetland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11498,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
11499,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Cropland
11500,Wetland,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11501,Wetland,Built-up,Wetland,NULL,Wetland,Water,Shrubland,Grassland
11502,Wetland,Built-up,Wetland,NULL,Wetland,Water,Water,Water
11503,Wetland,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
11504,Wetland,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
11505,Wetland,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
11506,Wetland,Built-up,Wetland,Non_Water,Wetland,Shrubland,Built-up,Grassland
11507,Wetland,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
11508,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11509,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Forest
11510,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,Water,Wetland
11511,Wetland,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
11512,Wetland,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11513,Wetland,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11514,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
11515,Wetland,Built-up,Water,Water,Water,Water,Water,Wetland
11516,Wetland,Built-up,Water,Water,Water,Forest,Water,Forest
11517,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11518,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
11519,Wetland,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11520,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11521,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
11522,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11523,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
11524,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11525,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11526,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11527,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11528,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11529,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11530,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
11531,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11532,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11533,Wetland,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11534,Wetland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11535,Wetland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11536,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11537,Wetland,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11538,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11539,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11540,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11541,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11542,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11543,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11544,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11545,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
11546,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11547,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11548,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11549,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
11550,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
11551,Wetland,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
11552,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
11553,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
11554,Wetland,Water,NULL,Water,Non_Wetland,Water,Built-up,Wetland
11555,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
11556,Wetland,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
11557,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11558,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11559,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
11560,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11561,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11562,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11563,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11564,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11565,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
11566,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11567,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11568,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11569,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
11570,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11571,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
11572,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
11573,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11574,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11575,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
11576,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11577,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11578,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
11579,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
11580,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Built-up,Wetland
11581,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
11582,Wetland,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
11583,Wetland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
11584,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
11585,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11586,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11587,Wetland,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11588,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11589,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
11590,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11591,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11592,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11593,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11594,Wetland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11595,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,NULL
11596,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,NULL
11597,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
11598,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11599,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
11600,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
11601,Wetland,Water,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11602,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11603,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11604,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11605,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11606,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11607,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11608,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11609,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11610,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11611,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11612,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11613,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
11614,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11615,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11616,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11617,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
11618,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11619,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11620,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11621,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11622,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11623,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11624,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11625,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11626,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11627,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11628,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11629,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11630,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11631,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11632,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11633,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
11634,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
11635,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
11636,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Wetland
11637,Wetland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
11638,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
11639,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,NULL
11640,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11641,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11642,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11643,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11644,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
11645,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11646,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
11647,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
11648,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11649,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
11650,Wetland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
11651,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
11652,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
11653,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
11654,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
11655,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
11656,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
11657,Wetland,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
11658,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,NULL
11659,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
11660,Wetland,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
11661,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11662,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
11663,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
11664,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
11665,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
11666,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
11667,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
11668,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
11669,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
11670,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11671,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
11672,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
11673,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11674,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11675,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
11676,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
11677,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11678,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
11679,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
11680,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
11681,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11682,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
11683,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
11684,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
11685,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
11686,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11687,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11688,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11689,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11690,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11691,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
11692,Wetland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
11693,Wetland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11694,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
11695,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
11696,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
11697,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
11698,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
11699,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
11700,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11701,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11702,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
11703,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
11704,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
11705,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
11706,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
11707,Wetland,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
11708,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
11709,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
11710,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
11711,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
11712,Wetland,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
11713,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11714,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
11715,Wetland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
11716,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
11717,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
11718,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Water
11719,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
11720,Wetland,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
11721,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
11722,Wetland,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
11723,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
11724,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
11725,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
11726,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
11727,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Water
11728,Wetland,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
11729,Wetland,Water,Wetland,Water,Wetland,Water,Built-up,Wetland
11730,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
11731,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
11732,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
11733,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
11734,Wetland,Water,Wetland,Water,Wetland,Forest,NULL,Wetland
11735,Wetland,Water,Wetland,Water,Wetland,Forest,NULL,Water
11736,Wetland,Water,Wetland,Water,Wetland,Forest,NULL,Forest
11737,Wetland,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
11738,Wetland,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
11739,Wetland,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
11740,Wetland,Water,Wetland,Water,Wetland,Forest,Built-up,Wetland
11741,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Wetland
11742,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
11743,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Wetland
11744,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11745,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11746,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
11747,Wetland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11748,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11749,Wetland,Water,Bareland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11750,Wetland,Water,Water,NULL,Water,NULL,Water,Forest
11751,Wetland,Water,Water,NULL,Water,Shrubland,NULL,Grassland
11752,Wetland,Water,Water,NULL,Water,Water,NULL,Water
11753,Wetland,Water,Water,NULL,Water,Water,Shrubland,Water
11754,Wetland,Water,Water,NULL,Water,Forest,NULL,Wetland
11755,Wetland,Water,Water,NULL,Water,Forest,NULL,Water
11756,Wetland,Water,Water,NULL,Water,Forest,NULL,Forest
11757,Wetland,Water,Water,NULL,Water,Forest,Shrubland,Wetland
11758,Wetland,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
11759,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
11760,Wetland,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
11761,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Water
11762,Wetland,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
11763,Wetland,Water,Water,Non_Water,Water,Water,Shrubland,Forest
11764,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
11765,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
11766,Wetland,Water,Water,Non_Water,Water,Forest,Water,Forest
11767,Wetland,Water,Water,Water,Water,NULL,Shrubland,Wetland
11768,Wetland,Water,Water,Water,Water,NULL,Shrubland,Water
11769,Wetland,Water,Water,Water,Water,NULL,Water,Wetland
11770,Wetland,Water,Water,Water,Water,NULL,Water,Water
11771,Wetland,Water,Water,Water,Water,Shrubland,NULL,Wetland
11772,Wetland,Water,Water,Water,Water,Shrubland,NULL,Water
11773,Wetland,Water,Water,Water,Water,Shrubland,NULL,Forest
11774,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
11775,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
11776,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Water
11777,Wetland,Water,Water,Water,Water,Shrubland,Water,NULL
11778,Wetland,Water,Water,Water,Water,Shrubland,Water,Grassland
11779,Wetland,Water,Water,Water,Water,Shrubland,Water,Wetland
11780,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
11781,Wetland,Water,Water,Water,Water,Shrubland,Water,Forest
11782,Wetland,Water,Water,Water,Water,Water,NULL,Wetland
11783,Wetland,Water,Water,Water,Water,Water,NULL,Water
11784,Wetland,Water,Water,Water,Water,Water,Shrubland,Wetland
11785,Wetland,Water,Water,Water,Water,Water,Shrubland,Water
11786,Wetland,Water,Water,Water,Water,Water,Grassland,Wetland
11787,Wetland,Water,Water,Water,Water,Water,Built-up,Wetland
11788,Wetland,Water,Water,Water,Water,Water,Water,Grassland
11789,Wetland,Water,Water,Water,Water,Water,Water,Wetland
11790,Wetland,Water,Water,Water,Water,Water,Water,Water
11791,Wetland,Water,Water,Water,Water,Forest,NULL,Wetland
11792,Wetland,Water,Water,Water,Water,Forest,NULL,Water
11793,Wetland,Water,Water,Water,Water,Forest,Shrubland,Water
11794,Wetland,Water,Water,Water,Water,Forest,Shrubland,Forest
11795,Wetland,Water,Water,Water,Water,Forest,Water,Wetland
11796,Wetland,Water,Water,Water,Water,Forest,Water,Water
11797,Wetland,Water,Water,Water,Water,Forest,Water,Forest
11798,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11799,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
11800,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11801,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
11802,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11803,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11804,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11805,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11806,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
11807,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
11808,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11809,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11810,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11811,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
11812,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
11813,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11814,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11815,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11816,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
11817,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
11818,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
11819,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
11820,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
11821,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
11822,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
