Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
12709,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12710,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
12711,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12712,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12713,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
12714,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12715,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
12716,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12717,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
12718,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12719,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12720,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
12721,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
12722,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12723,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12724,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12725,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
12726,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
12727,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12728,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12729,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12730,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12731,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12732,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12733,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
12734,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
12735,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
12736,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
12737,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
12738,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
12739,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12740,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12741,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
12742,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
12743,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12744,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
12745,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12746,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12747,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12748,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
12749,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
12750,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
12751,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12752,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12753,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
12754,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
12755,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
12756,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
12757,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
12758,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12759,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
12760,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
12761,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
12762,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
12763,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
12764,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
12765,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
12766,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
12767,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
12768,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
12769,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
12770,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Cropland
12771,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
12772,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
12773,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Cropland
12774,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
12775,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
12776,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
12777,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
12778,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
12779,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
12780,Wetland,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
12781,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
12782,Wetland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
12783,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
12784,Wetland,NULL,Forest,Water,Non_Wetland,Forest,NULL,Grassland
12785,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12786,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12787,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
12788,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12789,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
12790,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12791,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12792,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
12793,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
12794,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
12795,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12796,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12797,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12798,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12799,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12800,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12801,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12802,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
12803,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
12804,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
12805,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
12806,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
12807,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
12808,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
12809,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
12810,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
12811,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
12812,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12813,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
12814,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
12815,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12816,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12817,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,Water,Grassland
12818,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
12819,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12820,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12821,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12822,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12823,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12824,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12825,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
12826,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12827,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12828,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12829,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
12830,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12831,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12832,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12833,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12834,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12835,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
12836,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
12837,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
12838,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12839,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12840,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
12841,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12842,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
12843,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12844,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12845,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
12846,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
12847,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12848,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
12849,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
12850,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12851,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
12852,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
12853,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
12854,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
12855,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12856,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
12857,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
12858,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
12859,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12860,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12861,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
12862,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12863,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12864,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12865,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12866,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12867,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12868,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
12869,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
12870,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
12871,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
12872,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12873,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12874,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
12875,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,Shrubland,Grassland
12876,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12877,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12878,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12879,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12880,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12881,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
12882,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12883,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
12884,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12885,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
12886,Wetland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12887,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12888,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12889,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12890,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12891,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12892,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12893,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12894,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12895,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
12896,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12897,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12898,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12899,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12900,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12901,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12902,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12903,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12904,Wetland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
12905,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
12906,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
12907,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12908,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
12909,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
12910,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
12911,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
12912,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
12913,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
12914,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
12915,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12916,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
12917,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
12918,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
12919,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
12920,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
12921,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12922,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12923,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
12924,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
12925,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
12926,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
12927,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
12928,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
12929,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
12930,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Bareland
12931,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
12932,Wetland,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
12933,Wetland,Cropland,Wetland,NULL,Wetland,Forest,Water,Wetland
12934,Wetland,Cropland,Wetland,NULL,Wetland,Forest,Forest,Wetland
12935,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
12936,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
12937,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
12938,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12939,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12940,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
12941,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
12942,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
12943,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
12944,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
12945,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12946,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
12947,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
12948,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12949,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
12950,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12951,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12952,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
12953,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest,Built-up,Wetland
12954,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest,Built-up,Forest
12955,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
12956,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland,Wetland
12957,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
12958,Wetland,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
12959,Wetland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
12960,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12961,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
12962,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
12963,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
12964,Wetland,Cropland,Wetland,Water,Wetland,Water,NULL,Wetland
12965,Wetland,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
12966,Wetland,Cropland,Wetland,Water,Wetland,Water,Bareland,Wetland
12967,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
12968,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
12969,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Wetland
12970,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12971,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
12972,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12973,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
12974,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
12975,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12976,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
12977,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
12978,Wetland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12979,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Bareland
12980,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12981,Wetland,Cropland,Built-up,Water,Non_Wetland,NULL,Grassland,Wetland
12982,Wetland,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
12983,Wetland,Cropland,Water,NULL,Water,Water,NULL,Wetland
12984,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
12985,Wetland,Cropland,Water,Water,Water,NULL,Wetland,Wetland
12986,Wetland,Cropland,Water,Water,Water,Water,Water,Wetland
12987,Wetland,Cropland,Water,Water,Water,Water,Water,Water
12988,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12989,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12990,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
12991,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12992,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12993,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12994,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12995,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12996,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12997,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
12998,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12999,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13000,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13001,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13002,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13003,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13004,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
13005,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
13006,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13007,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13008,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13009,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
13010,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13011,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13012,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13013,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13014,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13015,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
13016,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13017,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
13018,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
13019,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
13020,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13021,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
13022,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
13023,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13024,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13025,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13026,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
13027,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13028,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
