Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEK_M_R
9355,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9356,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
9357,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9358,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
9359,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9360,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9361,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9362,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
9363,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
9364,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9365,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9366,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
9367,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
9368,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9369,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9370,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9371,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
9372,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
9373,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9374,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
9375,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9376,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9377,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9378,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9379,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9380,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9381,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9382,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9383,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9384,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9385,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9386,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Water
9387,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9388,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
9389,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9390,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9391,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9392,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9393,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9394,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9395,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9396,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
9397,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9398,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Wetland
9399,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
9400,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
9401,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
9402,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
9403,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9404,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
9405,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
9406,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
9407,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9408,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
9409,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
9410,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
9411,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
9412,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9413,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
9414,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
9415,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Wetland
9416,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
9417,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
9418,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
9419,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
9420,Wetland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
9421,Wetland,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
9422,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9423,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
9424,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9425,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9426,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9427,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9428,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9429,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
9430,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9431,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9432,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9433,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9434,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
9435,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
9436,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9437,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9438,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9439,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9440,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9441,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9442,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9443,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9444,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9445,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
9446,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9447,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9448,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9449,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9450,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
9451,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9452,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
9453,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9454,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9455,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
9456,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9457,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9458,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9459,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9460,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
9461,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9462,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9463,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9464,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9465,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
9466,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9467,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9468,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
9469,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9470,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9471,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9472,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
9473,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9474,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
9475,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9476,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9477,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
9478,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9479,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9480,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9481,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9482,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9483,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9484,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
9485,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9486,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
9487,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9488,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9489,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9490,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
9491,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9492,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
9493,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9494,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9495,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9496,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9497,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
9498,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9499,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9500,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9501,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
9502,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
9503,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
9504,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9505,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
9506,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9507,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9508,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9509,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9510,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9511,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9512,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9513,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9514,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
9515,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9516,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9517,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9518,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9519,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9520,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9521,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9522,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
9523,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
9524,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9525,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
9526,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9527,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9528,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9529,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9530,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9531,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9532,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9533,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9534,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
9535,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
9536,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
9537,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
9538,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
9539,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9540,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
9541,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
9542,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
9543,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
9544,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
9545,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9546,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9547,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
9548,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9549,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Wetland
9550,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
9551,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9552,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
9553,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
9554,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
9555,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
9556,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
9557,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
9558,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9559,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9560,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
9561,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
9562,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
9563,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9564,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Wetland
9565,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
9566,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
9567,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
9568,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
9569,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9570,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
9571,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
9572,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9573,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9574,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9575,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9576,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9577,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9578,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9579,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9580,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9581,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9582,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9583,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9584,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9585,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9586,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
9587,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9588,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9589,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9590,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9591,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9592,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9593,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9594,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9595,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
9596,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9597,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9598,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9599,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
9600,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
9601,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9602,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9603,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9604,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9605,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9606,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9607,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9608,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9609,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
9610,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9611,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9612,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9613,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9614,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9615,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
9616,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
9617,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
9618,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9619,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
9620,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9621,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9622,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9623,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9624,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9625,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9626,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9627,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9628,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9629,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9630,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
9631,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9632,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9633,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
9634,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Shrubland,Wetland
9635,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
9636,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
9637,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
9638,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
9639,Wetland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
9640,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9641,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
9642,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9643,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
9644,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
9645,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
9646,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9647,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9648,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
9649,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9650,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9651,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
9652,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
9653,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
9654,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
9655,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
9656,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Water
9657,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
9658,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
9659,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
9660,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
9661,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
9662,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9663,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9664,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
9665,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9666,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9667,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
