Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXN_M_R
2189,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
2190,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
2191,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
2192,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2193,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2194,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2195,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2196,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2197,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2198,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2199,Grassland,Cropland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
2200,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2201,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2202,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2203,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2204,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2205,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2206,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2207,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2208,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2209,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2210,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
2211,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2212,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
2213,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2214,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2215,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2216,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2217,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2218,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2219,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2220,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2221,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2222,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2223,Grassland,Cropland,Water,Water,Water,Water,Grassland,Water
2224,Grassland,Cropland,Water,Water,Water,Water,Water,Water
2225,Grassland,Cropland,Water,Water,Water,Water,Forest,Water
2226,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2227,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2228,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2229,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2230,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2231,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2232,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2233,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2234,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2235,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2236,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2237,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2238,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2239,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2240,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2241,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2242,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2243,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2244,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2245,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2246,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2247,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2248,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2249,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2250,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2251,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
2252,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2253,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2254,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2255,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2256,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2257,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2258,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2259,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
2260,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
2261,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2262,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2263,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2264,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2265,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
2266,Grassland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2267,Grassland,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
2268,Grassland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2269,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2270,Grassland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2271,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2272,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2273,Grassland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2274,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2275,Grassland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2276,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2277,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2278,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2279,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2280,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2281,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2282,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2283,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2284,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2285,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2286,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2287,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2288,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2289,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2290,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2291,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2292,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2293,Grassland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2294,Grassland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2295,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2296,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2297,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2298,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2299,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2300,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2301,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2302,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2303,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2304,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2305,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2306,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2307,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2308,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2309,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2310,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2311,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2312,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2313,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2314,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2315,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2316,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2317,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2318,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2319,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2320,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2321,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2322,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2323,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2324,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2325,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2326,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2327,Grassland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2328,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2329,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2330,Grassland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2331,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
2332,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2333,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2334,Grassland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2335,Grassland,Water,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
2336,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2337,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2338,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Water
2339,Grassland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
2340,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2341,Grassland,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
2342,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2343,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2344,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2345,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2346,Grassland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2347,Grassland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
2348,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2349,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2350,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2351,Grassland,Water,Water,NULL,Water,Grassland,Water,Forest
2352,Grassland,Water,Water,Water,Water,Grassland,Grassland,Grassland
2353,Grassland,Water,Water,Water,Water,Grassland,Bareland,Grassland
2354,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2355,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2356,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2357,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2358,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2359,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2360,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2361,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2362,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2363,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2364,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2365,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2366,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2367,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2368,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2369,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2370,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2371,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2372,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2373,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2374,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2375,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2376,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2377,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2378,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2379,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2380,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2381,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2382,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2383,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2384,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2385,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2386,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2387,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2388,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2389,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2390,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2391,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2392,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2393,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2394,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2395,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2396,Grassland,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2397,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2398,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2399,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2400,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2401,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2402,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2403,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2404,Grassland,Forest,Water,Water,Water,Water,Forest,Water
2405,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2406,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2407,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2408,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2409,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2410,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2411,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2412,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2413,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2414,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2415,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2416,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2417,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2418,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2419,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2420,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2421,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2422,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2423,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2424,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2425,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2426,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2427,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2428,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2429,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2430,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2431,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2432,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2433,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2434,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2435,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2436,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2437,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2438,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2439,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2440,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2441,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2442,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2443,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2444,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2445,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2446,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2447,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2448,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2449,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2450,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2451,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2452,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2453,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2454,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2455,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2456,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2457,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2458,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2459,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2460,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2461,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2462,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2463,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2464,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2465,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2466,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2467,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2468,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2469,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2470,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2471,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2472,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2473,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2474,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2475,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2476,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2477,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2478,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2479,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2480,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2481,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2482,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2483,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2484,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
