Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNB_M_R
8523,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
8524,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8525,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8526,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8527,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8528,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
8529,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8530,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8531,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
8532,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8533,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8534,Bareland,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
8535,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
8536,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8537,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
8538,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
8539,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8540,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8541,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8542,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8543,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
8544,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8545,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8546,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8547,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8548,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8549,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8550,Bareland,Cropland,Water,NULL,Water,Water,Water,Bareland
8551,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8552,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8553,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8554,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8555,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8556,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
8557,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8558,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
8559,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8560,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8561,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8562,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8563,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8564,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8565,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8566,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8567,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8568,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8569,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8570,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8571,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8572,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
8573,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8574,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8575,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8576,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8577,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8578,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8579,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8580,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
8581,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8582,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8583,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
8584,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8585,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8586,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8587,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8588,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8589,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8590,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
8591,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8592,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8593,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8594,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8595,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8596,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
8597,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8598,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
8599,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8600,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
8601,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8602,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8603,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
8604,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8605,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
8606,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
8607,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
8608,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8609,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
8610,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
8611,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8612,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8613,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8614,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8615,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8616,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
8617,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8618,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8619,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8620,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8621,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8622,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8623,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8624,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8625,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland,Water
8626,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8627,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
8628,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
8629,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
8630,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
8631,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
8632,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland,Bareland
8633,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland,Water
8634,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Water
8635,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Bareland
8636,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Water
8637,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
8638,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
8639,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
8640,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
8641,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
8642,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
8643,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
8644,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
8645,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8646,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8647,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8648,Bareland,Bareland,Water,Water,Water,NULL,Water,Water
8649,Bareland,Bareland,Water,Water,Water,Water,Water,Water
8650,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
8651,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
8652,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8653,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
8654,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
8655,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
8656,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8657,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8658,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8659,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8660,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8661,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8662,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8663,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8664,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8665,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8666,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8667,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8668,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8669,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8670,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
8671,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8672,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8673,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
8674,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8675,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8676,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8677,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8678,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8679,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8680,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8681,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8682,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8683,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8684,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8685,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8686,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8687,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8688,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8689,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8690,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8691,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8692,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8693,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
8694,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
8695,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
8696,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8697,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8698,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8699,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8700,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8701,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8702,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8703,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8704,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8705,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8706,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8707,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8708,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
8709,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8710,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8711,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
8712,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8713,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
8714,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
8715,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
8716,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
8717,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
8718,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8719,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8720,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8721,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8722,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8723,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8724,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Cropland
8725,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
8726,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
8727,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8728,Bareland,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
8729,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8730,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8731,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8732,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8733,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8734,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8735,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8736,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8737,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8738,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8739,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
8740,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
8741,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
8742,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8743,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8744,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8745,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
8746,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Cropland
8747,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
8748,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
8749,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
8750,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
8751,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
8752,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8753,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8754,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
8755,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8756,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8757,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland,Bareland
8758,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Bareland
8759,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
8760,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
8761,Bareland,Water,Wetland,Water,Wetland,Grassland,Bareland,Bareland
8762,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
8763,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
8764,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,NULL
8765,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8766,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8767,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
8768,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Cropland
8769,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
8770,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
8771,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8772,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8773,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
8774,Bareland,Water,Built-up,Water,Non_Wetland,NULL,Water,Bareland
8775,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,NULL
8776,Bareland,Water,Water,NULL,Water,Water,Water,Water
8777,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
8778,Bareland,Water,Water,Water,Water,NULL,Water,Water
8779,Bareland,Water,Water,Water,Water,Bareland,Water,Water
8780,Bareland,Water,Water,Water,Water,Water,Water,Water
8781,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8782,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8783,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8784,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8785,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8786,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8787,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8788,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8789,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8790,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8791,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8792,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8793,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8794,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8795,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8796,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8797,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8798,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8799,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8800,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
8801,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
8802,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8803,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
8804,Bareland,Forest,Wetland,Water,Wetland,NULL,Water,Water
8805,Bareland,Forest,Wetland,Water,Wetland,Grassland,Water,Water
8806,Bareland,Forest,Wetland,Water,Wetland,Grassland,Forest,Bareland
8807,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
8808,Bareland,Forest,Water,Non_Water,Water,Water,Water,Water
8809,Bareland,Forest,Water,Water,Water,Water,Water,Water
8810,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8811,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8812,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8813,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8814,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8815,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8816,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8817,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8818,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8819,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8820,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8821,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8822,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8823,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8824,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8825,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8826,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
8827,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8828,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8829,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8830,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8831,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8832,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
8833,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8834,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8835,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8836,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
8837,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
8838,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8839,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
8840,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
